data1,data2,data3
0,-0.143496382872996,-0.153318248745051
0.0100005000250013,-0.143496388061298,-0.153318251328743
0.0200010000500025,-0.143496419878011,-0.153318272098225
0.0300015000750038,-0.143496633548924,-0.153318427388952
0.040002000100005,-0.143496954755499,-0.153318696852333
0.0500025001250063,-0.143497260406296,-0.153319028104402
0.0600030001500075,-0.143497468484366,-0.153319258829515
0.0700035001750088,-0.143497600803949,-0.153319407157557
0.08000400020001,-0.143497683488111,-0.153319500181804
0.0900045002250112,-0.143497734831593,-0.153319557991779
0.100005000250013,-0.143497766712325,-0.153319593861432
0.110005500275014,-0.143497786601618,-0.153319616193783
0.120006000300015,-0.143497799117846,-0.153319630202648
0.130006500325016,-0.143497807087024,-0.153319639085259
0.140007000350018,-0.143497812230911,-0.153319644790876
0.150007500375019,-0.143497815599583,-0.153319648507497
0.16000800040002,-0.143497817837207,-0.153319650962487
0.170008500425021,-0.14349781934284,-0.153319652605096
0.180009000450022,-0.143497820366898,-0.153319653716154
0.190009500475024,-0.143497821068918,-0.153319654473771
0.200010000500025,-0.143497821552249,-0.153319654992746
0.210010500525026,-0.14349782188503,-0.153319655348362
0.220011000550028,-0.143497822112996,-0.153319655590871
0.230011500575029,-0.143497822267402,-0.153319655754418
0.24001200060003,-0.143497822369971,-0.153319655862603
0.250012500625031,-0.143497822436046,-0.153319655932008
0.260013000650033,-0.143497822476628,-0.153319655974456
0.270013500675034,-0.14349782249971,-0.153319655998496
0.280014000700035,-0.143497822511183,-0.153319656010391
0.290014500725036,-0.143497822515452,-0.153319656014797
0.300015000750038,-0.143497822515883,-0.15331965601524
0.310015500775039,-0.143497822515119,-0.153319656014461
0.32001600080004,-0.143497822515326,-0.15331965601467
0.330016500825041,-0.143497822518373,-0.153319656017749
0.340017000850042,-0.143497822525982,-0.153319656025398
0.350017500875044,-0.143497822539835,-0.153319656039256
0.360018000900045,-0.143497822561664,-0.153319656060994
0.370018500925046,-0.143497822593304,-0.153319656092375
0.380019000950047,-0.143497822636728,-0.153319656135292
0.390019500975049,-0.143497822694041,-0.153319656191777
0.40002000100005,-0.143497822767444,-0.153319656263969
0.410020501025051,-0.143497822859151,-0.153319656354047
0.420021001050053,-0.143497822971261,-0.153319656464117
0.430021501075054,-0.143497823105589,-0.153319656596048
0.440022001100055,-0.143497823263446,-0.153319656751276
0.450022501125056,-0.143497823445403,-0.153319656930569
0.460023001150058,-0.143497823651043,-0.153319657133778
0.470023501175059,-0.143497823878736,-0.153319657359614
0.48002400120006,-0.143497824125482,-0.153319657605462
0.490024501225061,-0.14349782438685,-0.153319657867297
0.500025001250063,-0.143497824657051,-0.153319658139715
0.510025501275064,-0.143497824929169,-0.153319658416115
0.520026001300065,-0.143497825195537,-0.153319658689039
0.530026501325066,-0.143497825448257,-0.153319658950648
0.540027001350068,-0.143497825679779,-0.153319659193284
0.550027501375069,-0.143497825883511,-0.153319659410073
0.56002800140007,-0.143497826054344,-0.153319659595472
0.570028501425071,-0.143497826189046,-0.153319659745705
0.580029001450073,-0.143497826286461,-0.153319659859011
0.590029501475074,-0.143497826347499,-0.153319659935697
0.600030001500075,-0.143497826374917,-0.15331965997797
0.610030501525076,-0.143497826372952,-0.153319659989617
0.620031001550078,-0.143497826346845,-0.153319659975559
0.630031501575079,-0.143497826302346,-0.15331965994136
0.64003200160008,-0.143497826245245,-0.15331965989276
0.650032501625081,-0.14349782618099,-0.153319659835264
0.660033001650082,-0.143497826114404,-0.153319659773839
0.670033501675084,-0.143497826049518,-0.153319659712719
0.680034001700085,-0.143497825989502,-0.153319659655304
0.690034501725086,-0.143497825936683,-0.15331965960416
0.700035001750087,-0.143497825892612,-0.153319659561068
0.710035501775089,-0.143497825858172,-0.153319659527117
0.72003600180009,-0.143497825833694,-0.15331965950282
0.730036501825091,-0.143497825819076,-0.153319659488223
0.740037001850092,-0.14349782581389,-0.153319659483018
0.750037501875094,-0.143497825817472,-0.153319659486635
0.760038001900095,-0.143497825829004,-0.15331965949832
0.770038501925096,-0.143497825847565,-0.153319659517199
0.780039001950097,-0.143497825872186,-0.153319659542331
0.790039501975099,-0.143497825901879,-0.153319659572741
0.8000400020001,-0.143497825935669,-0.153319659607454
0.810040502025101,-0.143497825972609,-0.153319659645513
0.820041002050103,-0.143497826011794,-0.153319659686
0.830041502075104,-0.143497826052378,-0.153319659728047
0.840042002100105,-0.143497826093573,-0.153319659770844
0.850042502125106,-0.143497826134662,-0.153319659813647
0.860043002150108,-0.143497826174998,-0.153319659855783
0.870043502175109,-0.143497826214007,-0.153319659896655
0.88004400220011,-0.143497826251192,-0.153319659935738
0.890044502225111,-0.143497826286125,-0.153319659972587
0.900045002250113,-0.143497826318455,-0.153319660006827
0.910045502275114,-0.143497826347898,-0.153319660038159
0.920046002300115,-0.143497826374239,-0.153319660066353
0.930046502325116,-0.143497826397327,-0.153319660091246
0.940047002350118,-0.143497826417073,-0.153319660112741
0.950047502375119,-0.143497826433448,-0.153319660130799
0.96004800240012,-0.143497826446478,-0.153319660145441
0.970048502425121,-0.143497826456246,-0.153319660156744
0.980049002450122,-0.143497826462885,-0.153319660164837
0.990049502475124,-0.14349782646658,-0.153319660169901
1.00005000250013,-0.143497826467567,-0.153319660172165
1.01005050252513,-0.143497826466125,-0.153319660171907
1.02005100255013,-0.143497826462581,-0.153319660169446
1.03005150257513,-0.143497826457301,-0.153319660165145
1.04005200260013,-0.143497826450686,-0.1533196601594
1.05005250262513,-0.143497826443165,-0.153319660152636
1.06005300265013,-0.143497826435187,-0.1533196601453
1.07005350267513,-0.143497826427212,-0.15331966013785
1.08005400270014,-0.143497826419692,-0.153319660130741
1.09005450272514,-0.143497826413063,-0.153319660124413
1.10005500275014,-0.143497826407726,-0.153319660119277
1.11005550277514,-0.143497826404029,-0.153319660115694
1.12005600280014,-0.143497826402256,-0.153319660113964
1.13005650282514,-0.143497826402605,-0.153319660114308
1.14005700285014,-0.143497826405182,-0.153319660116855
1.15005750287514,-0.143497826409985,-0.153319660121634
1.16005800290015,-0.143497826416905,-0.153319660128564
1.17005850292515,-0.143497826425724,-0.153319660137456
1.18005900295015,-0.143497826436119,-0.153319660148019
1.19005950297515,-0.143497826447676,-0.153319660159862
1.20006000300015,-0.143497826459904,-0.153319660172519
1.21006050302515,-0.143497826472259,-0.153319660185462
1.22006100305015,-0.143497826484166,-0.153319660198125
1.23006150307515,-0.143497826495044,-0.153319660209932
1.24006200310016,-0.143497826504339,-0.153319660220322
1.25006250312516,-0.14349782651154,-0.153319660228775
1.26006300315016,-0.143497826516208,-0.153319660234833
1.27006350317516,-0.143497826517995,-0.153319660238124
1.28006400320016,-0.143497826516653,-0.153319660238371
1.29006450322516,-0.143497826512046,-0.15331966023541
1.30006500325016,-0.143497826504154,-0.153319660229187
1.31006550327516,-0.143497826493066,-0.153319660219759
1.32006600330016,-0.143497826478976,-0.153319660207292
1.33006650332517,-0.143497826462173,-0.153319660192045
1.34006700335017,-0.143497826443021,-0.153319660174359
1.35006750337517,-0.143497826421949,-0.153319660154645
1.36006800340017,-0.143497826399429,-0.153319660133359
1.37006850342517,-0.14349782637596,-0.153319660110991
1.38006900345017,-0.143497826352052,-0.153319660088045
1.39006950347517,-0.143497826328207,-0.153319660065025
1.40007000350017,-0.143497826304911,-0.153319660042417
1.41007050352518,-0.143497826282613,-0.153319660020681
1.42007100355018,-0.143497826261726,-0.153319660000238
1.43007150357518,-0.143497826242611,-0.153319659981461
1.44007200360018,-0.143497826225578,-0.153319659964674
1.45007250362518,-0.143497826210877,-0.153319659950142
1.46007300365018,-0.143497826198703,-0.153319659938074
1.47007350367518,-0.143497826189191,-0.153319659928621
1.48007400370018,-0.143497826182421,-0.153319659921876
1.49007450372519,-0.143497826178418,-0.15331965991788
1.50007500375019,-0.14349782617716,-0.153319659916622
1.51007550377519,-0.143497826178578,-0.153319659918043
1.52007600380019,-0.143497826182561,-0.153319659922045
1.53007650382519,-0.143497826188966,-0.15331965992849
1.54007700385019,-0.143497826197617,-0.153319659937211
1.55007750387519,-0.143497826208315,-0.153319659948012
1.56007800390019,-0.14349782622084,-0.153319659960679
1.5700785039252,-0.143497826234958,-0.153319659974979
1.5800790039502,-0.143497826250427,-0.153319659990672
1.5900795039752,-0.143497826267,-0.153319660007508
1.6000800040002,-0.143497826284427,-0.15331966002524
1.6100805040252,-0.143497826302465,-0.153319660043619
1.6200810040502,-0.143497826320876,-0.153319660062407
1.6300815040752,-0.143497826339434,-0.153319660081373
1.64008200410021,-0.143497826357926,-0.153319660100298
1.65008250412521,-0.143497826376153,-0.153319660118982
1.66008300415021,-0.143497826393937,-0.15331966013724
1.67008350417521,-0.143497826411117,-0.153319660154906
1.68008400420021,-0.143497826427553,-0.153319660171837
1.69008450422521,-0.143497826443129,-0.153319660187908
1.70008500425021,-0.143497826457748,-0.15331966020302
1.71008550427521,-0.143497826471337,-0.153319660217094
1.72008600430022,-0.143497826483844,-0.153319660230073
1.73008650432522,-0.143497826495238,-0.153319660241923
1.74008700435022,-0.143497826505508,-0.153319660252629
1.75008750437522,-0.143497826514664,-0.153319660262196
1.76008800440022,-0.143497826522731,-0.153319660270647
1.77008850442522,-0.14349782652975,-0.153319660278021
1.78008900445022,-0.143497826535777,-0.15331966028437
1.79008950447522,-0.143497826540877,-0.153319660289761
1.80009000450023,-0.143497826545126,-0.153319660294267
1.81009050452523,-0.143497826548606,-0.15331966029797
1.82009100455023,-0.143497826551403,-0.153319660300956
1.83009150457523,-0.143497826553603,-0.153319660303314
1.84009200460023,-0.143497826555293,-0.153319660305132
1.85009250462523,-0.143497826556557,-0.153319660306496
1.86009300465023,-0.143497826557472,-0.153319660307485
1.87009350467523,-0.143497826558109,-0.153319660308174
1.88009400470024,-0.14349782655853,-0.153319660308627
1.89009450472524,-0.143497826558784,-0.1533196603089
1.90009500475024,-0.143497826558913,-0.153319660309037
1.91009550477524,-0.143497826558943,-0.153319660309069
1.92009600480024,-0.143497826558892,-0.153319660309016
1.93009650482524,-0.143497826558761,-0.153319660308886
1.94009700485024,-0.143497826558542,-0.153319660308675
1.95009750487524,-0.143497826558219,-0.153319660308367
1.96009800490024,-0.143497826557761,-0.153319660307938
1.97009850492525,-0.143497826557134,-0.153319660307356
1.98009900495025,-0.143497826556297,-0.15331966030658
1.99009950497525,-0.143497826555203,-0.153319660305568
2.00010000500025,-0.143497826553807,-0.153319660304273
2.01010050502525,-0.143497826552061,-0.153319660302649
2.02010100505025,-0.143497826549922,-0.153319660300653
2.03010150507525,-0.143497826547351,-0.153319660298244
2.04010200510025,-0.143497826544315,-0.153319660295389
2.05010250512526,-0.143497826540791,-0.153319660292061
2.06010300515026,-0.143497826536763,-0.153319660288244
2.07010350517526,-0.143497826532229,-0.153319660283931
2.08010400520026,-0.143497826527197,-0.153319660279127
2.09010450522526,-0.143497826521685,-0.153319660273849
2.10010500525026,-0.143497826515726,-0.153319660268125
