data1,data2,data3,data4,data5
0,-0.302946201904544,-0.0700785906167336,-0.108817004538837,-0.103208482986383
0.0250041673612269,-0.295439212609536,-0.0661755326303094,-0.105862470263884,-0.101199769443457
0.0500083347224537,-0.282147906830091,-0.0529253442960448,-0.0946979948752464,-0.0941992718064004
0.0750125020836806,-0.265815322042077,-0.0364827545966774,-0.0782230413449519,-0.0777339960370725
0.100016669444907,-0.253847299500386,-0.0241473836002641,-0.0655733195938611,-0.0648243344679905
0.125020836806134,-0.247082906556048,-0.0169444437743174,-0.0579649487166975,-0.0568447454004531
0.150025004167361,-0.244499712149355,-0.0140035927254045,-0.0546821372295789,-0.0532368935202015
0.175029171528588,-0.244229241210456,-0.0136427053477878,-0.0542331091152071,-0.052702416292938
0.200033338889815,-0.242423661939731,-0.012237168065636,-0.0532359103177317,-0.0521190365149967
0.225037506251042,-0.232549493803573,-0.00328488142244342,-0.0452629534068894,-0.0451766755712032
0.250041673612269,-0.209231787701639,0.0189950109907072,-0.0241387340814492,-0.0253281113052198
0.275045840973496,-0.174499581556896,0.0529583614437199,0.00897368266911554,0.00683154477685958
0.300050008334722,-0.136476703530955,0.0903912305050408,0.0457934207365189,0.0430145810087498
0.325054175695949,-0.104381210485467,0.122249002197769,0.0773433278553515,0.0741964262840119
0.350058343057176,-0.0837889929610122,0.142916612720863,0.0980440337622515,0.0948853591105054
0.375062510418403,-0.0739216950537305,0.15291414701955,0.108153941074298,0.105089255503885
0.40006667777963,-0.0714573079460868,0.155433400303003,0.110724004544436,0.107705877408096
0.425070845140857,-0.0731763432951689,0.1536491173292,0.108876782802484,0.105798202110553
0.450075012502084,-0.0764929409301753,0.15015937119194,0.105217434564958,0.101973236967478
0.475079179863311,-0.0794744073213495,0.14695363790055,0.10178892772315,0.0983240754907466
0.500083347224537,-0.0811209837408693,0.145113976439719,0.0997545433902078,0.096093969846607
0.525087514585764,-0.0815456167895031,0.144592970442711,0.0991345958663105,0.0953728618368974
0.550091681946991,-0.0815858731676483,0.144560832715769,0.0991112342507104,0.0953589143507811
0.575095849308218,-0.0820361188458628,0.144173644971448,0.0987931806362066,0.0951159537975151
0.600100016669445,-0.0830964926568062,0.143166274943782,0.0978487670194085,0.0942444662005178
0.625104184030672,-0.0843847276467696,0.141884232357525,0.0965832259895365,0.0930059092382689
0.650108351391899,-0.0853683026809722,0.140866472264589,0.0955388927228917,0.0919428548411375
0.675112518753126,-0.0858068948554408,0.140386911353519,0.095022179212315,0.0913929876358653
0.700116686114352,-0.08587308308137,0.140303478449729,0.094922419830702,0.0912778784646825
0.725120853475579,-0.0859069821251521,0.140281001338357,0.0949110692131632,0.0912773329629934
0.750125020836806,-0.0860130719018695,0.14019107374011,0.0948370411055912,0.0912189107704019
0.775129188198033,-0.0857652144078224,0.140419291320181,0.0950456757068778,0.0914080612096429
0.80013335555926,-0.0841878294378379,0.141904442484141,0.0964378240638601,0.0927067140469761
0.825137522920487,-0.0800617353494317,0.145857617942409,0.100213148538185,0.096300011367472
0.850141690281714,-0.0724829298932804,0.15322193960296,0.107350039842659,0.103197406277728
0.875145857642941,-0.0613731825855291,0.164141451410165,0.118060518994261,0.113679839859726
0.900150025004167,-0.0475253351797188,0.177864333914969,0.131640477099688,0.127097912938618
0.925154192365394,-0.0322268324428272,0.193109948485996,0.146818526512198,0.142192934681516
0.950158359726621,-0.0168352378453098,0.208512308349664,0.162219912102827,0.1575811136286
0.975162527087848,-0.00247986384654572,0.222927268048869,0.176685243974388,0.172087267034393
