var1,var2,var3
0,0,0
0.100502512562814,-5.92656551992717e-10,-4.16148739039342e-10
0.201005025125628,-1.09327775675317e-07,-1.02375898426118e-07
0.301507537688442,-3.47091403359213e-07,-3.36390519624759e-07
0.402010050251256,-5.3724386035416e-06,-4.69125540856711e-06
0.50251256281407,-7.30921964302881e-06,-6.80058075299894e-06
0.603015075376884,-4.894348162828e-06,-4.66810082287171e-06
0.703517587939699,-1.61090034213847e-06,-1.1547180548309e-06
0.804020100502513,9.98029923703882e-07,1.31276404880191e-06
0.904522613065327,1.41856825226508e-06,1.71969397510609e-06
