var1,var2,var3,var4,var5,var6,var7
0,0,0,0,0,0,0
0.100502512562814,0.000163338262453092,-4.66570262185143e-09,1.13705996977498e-11,-4.63877094300928e-23,0.000163338273823692,-4.66570262185148e-09
0.201005025125628,0.00724726152888665,-3.10765927644689e-06,2.33132368503797e-07,-4.40182325762827e-15,0.00724749466125516,-3.10765928084871e-06
0.301507537688442,-0.00550967684223375,4.8979746025464e-06,-1.07669597687364e-07,2.01714002382314e-14,-0.00550978451183143,4.8979746227178e-06
0.402010050251256,-0.0670234379139532,0.000459967339128832,-1.79690876902339e-06,-7.87214675981637e-10,-0.0670252348227222,0.000459966551914156
0.50251256281407,-0.012231039462431,7.95220523857938e-05,1.21595409833036e-05,-1.10985229273603e-09,-0.0122188799214477,7.9520942533501e-05
0.603015075376884,0.0895608781665126,-0.000319549912822586,1.10339257053712e-06,3.74450966255718e-09,0.0895619815590831,-0.000319546168312923
0.703517587939699,0.0557393195994747,-6.19729022192665e-05,-9.11711443880168e-06,1.25874026845302e-09,0.0557302024850359,-6.1971643478998e-05
0.804020100502513,0.077633395742467,6.09504772837476e-05,-1.91752649093998e-05,-7.30917670616134e-10,0.0776142204775576,6.0949746366077e-05
0.904522613065327,0.0247775240384588,2.43549134736154e-05,2.01213833020821e-05,-7.16458806578951e-10,0.0247976454217608,2.43541970148089e-05
