var1,var2,var3
0,0,0
0.100502512562814,-1.05530224493469e-09,-7.41007083227825e-10
0.201005025125628,-1.94675753183829e-07,-1.82296835085202e-07
0.301507537688442,-6.18056103493131e-07,-5.99003642461028e-07
0.402010050251256,-9.56116861227571e-06,-8.34853347359788e-06
0.50251256281407,-1.30019784600465e-05,-1.20955105202305e-05
0.603015075376884,-8.70468773175437e-06,-8.30078049162059e-06
0.703517587939699,-2.85847485211804e-06,-2.04525440938335e-06
0.804020100502513,1.78759195981094e-06,2.34898510748729e-06
0.904522613065327,2.5369366539208e-06,3.07415265895453e-06
