var1,var2,var3
0,0.74256427138565,-0.685079720788197
0.100502512562814,0.742564270747419,-0.685079721470339
0.201005025125628,0.742564194293335,-0.685079803184481
0.301507537688442,0.742564086035509,-0.685079918890409
0.402010050251256,0.742564394557474,-0.68507958914281
0.50251256281407,0.742565045036164,-0.685078893918325
0.603015075376884,0.742564177853219,-0.685079820750439
0.703517587939699,0.742564638343606,-0.685079328591054
0.804020100502513,0.742564867747131,-0.685079083410761
0.904522613065327,0.742564139475432,-0.685079861773402
