var1,var2,var3
0,0,0
0.100502512562814,-1.15842057521235e-07,-7.65069191125302e-08
0.201005025125628,-1.63383765718453e-06,-1.45995393679281e-06
0.301507537688442,-2.56105553866573e-06,-2.43337639187936e-06
0.402010050251256,-5.70427417612948e-06,-5.09578921791717e-06
0.50251256281407,-8.6067865338165e-06,-8.52737818171286e-06
0.603015075376884,-1.08714864347651e-05,-1.03362928190477e-05
0.703517587939699,-9.93028936840203e-06,-9.33183057667315e-06
0.804020100502513,-9.46501513537102e-06,-8.897114031629e-06
0.904522613065327,-1.10593107565322e-05,-1.0688736501372e-05
