data1,data2,data3,data4,data5
0,-1.23763284592961,-1.37021081720777,-0.921520596551577,-1.49543855755257
0.0250041673612269,-1.23737826744375,-1.37014399917834,-0.921494627840599,-1.49545363476645
0.0500083347224537,-1.21502845131873,-1.34592322213604,-0.899630058213582,-1.47861560324271
0.0750125020836806,-1.21405727187025,-1.34322918864189,-0.894588854603192,-1.47183650647196
0.100016669444907,-1.2138974395698,-1.34297895885101,-0.894272988753473,-1.47151856142425
0.125020836806134,-1.21388563437973,-1.34296696111906,-0.894261131668379,-1.47150779227929
0.150025004167361,-1.21386737820695,-1.34294949804463,-0.894244201392223,-1.47149124508911
0.175029171528588,-1.21384457554332,-1.3429283533159,-0.894224592535734,-1.47147302449994
0.200033338889815,-1.21380452164874,-1.34289088564297,-0.894189615714462,-1.47144043909599
0.225037506251042,-1.21373826234306,-1.34282829091382,-0.894130596708979,-1.47138489989895
0.250041673612269,-1.21363664622901,-1.34273139851314,-0.894038375799914,-1.47129728663206
0.275045840973496,-1.21348885358616,-1.34258926826822,-0.893901912817887,-1.47116648332445
0.300050008334722,-1.2132788961156,-1.34238584204421,-0.893705091739072,-1.47097632780165
0.325054175695949,-1.21298138262208,-1.34209562079908,-0.8934223679252,-1.47070127689714
0.350058343057176,-1.21256251345681,-1.34168385720908,-0.893018290896629,-1.4703053818231
0.375062510418403,-1.21199768450533,-1.34112216542406,-0.892461284044504,-1.46975441161605
0.40006667777963,-1.21131920064728,-1.34043391121003,-0.891766583911769,-1.46905629360509
0.425070845140857,-1.21067607233156,-1.33975713303058,-0.891061169439865,-1.46832709015942
0.450075012502084,-1.21029623143875,-1.33932335674471,-0.890577647430908,-1.46779832203838
0.475079179863311,-1.21024352980657,-1.33922849159404,-0.890441334326434,-1.46762181590276
0.500083347224537,-1.21023711768712,-1.33921914703615,-0.89042915612874,-1.46760695379963
0.525087514585764,-1.20997897469498,-1.33897571382274,-0.890203910692908,-1.46740333849748
0.550091681946991,-1.20954305131584,-1.33854059326663,-0.889773451125191,-1.46698188682525
0.575095849308218,-1.20916384899324,-1.33815173632893,-0.889376131290225,-1.46657776012237
0.600100016669445,-1.20892918565853,-1.33790947226424,-0.889126057200659,-1.46631980101338
0.625104184030672,-1.20880519412361,-1.33778196843852,-0.888994794547681,-1.46618452772291
0.650108351391899,-1.20874245105411,-1.33771774463923,-0.88892901249242,-1.46611709452986
0.675112518753126,-1.20871050641861,-1.33768505925742,-0.888895579073844,-1.46608289980481
0.700116686114352,-1.20869438976026,-1.33766850324099,-0.888878590583633,-1.46606548420694
0.725120853475579,-1.20868680728355,-1.33766065256225,-0.888870477785745,-1.46605711510364
0.750125020836806,-1.2086837919111,-1.3376574905314,-0.888867172276508,-1.4660536693036
0.775129188198033,-1.2086829817064,-1.33765662287584,-0.888866248196576,-1.46605268986025
0.80013335555926,-1.20868298693165,-1.3376566315274,-0.888866260257256,-1.466052705308
0.825137522920487,-1.20868307455681,-1.3376567605768,-0.888866430530466,-1.46605291654777
0.850141690281714,-1.20868288803676,-1.33765664131592,-0.888866378707357,-1.46605293223113
0.875145857642941,-1.20868213138315,-1.33765597927062,-0.888865812396195,-1.4660524626009
0.900150025004167,-1.20868026721661,-1.33765424805035,-0.888864217297369,-1.46605100650698
0.925154192365394,-1.20867635781725,-1.33765051689763,-0.888860671752903,-1.46604765346274
0.950158359726621,-1.20866919402744,-1.33764355961171,-0.888853935804639,-1.4660411529857
0.975162527087848,-1.20865777773752,-1.33763231982039,-0.888842898506676,-1.46603034329271
1.00016669444907,-1.2086420381515,-1.33761662804391,-0.888827293732241,-1.46601486393445
1.0251708618103,-1.20862341408537,-1.33759781778667,-0.888808347024353,-1.4659958304328
1.05017502917153,-1.20860478585171,-1.33757872214053,-0.888788835142392,-1.4659759547315
1.07517919653276,-1.20858945880576,-1.33756271564885,-0.888772189168909,-1.46595871185887
1.10018336389398,-1.20857958757262,-1.3375521306496,-0.88876091084696,-1.46594676376687
1.12518753125521,-1.20857511245888,-1.3375470991718,-0.888755326237249,-1.46594063159878
1.15019169861644,-1.20857409994068,-1.33754578051257,-0.888753697533686,-1.46593868998795
1.17519586597766,-1.2085742131723,-1.33754580006053,-0.888753620866255,-1.46593851476997
1.20020003333889,-1.20857407348004,-1.33754567481222,-0.888753510663008,-1.46593842021687
1.22520420070012,-1.20857359328198,-1.33754522715325,-0.888753097004765,-1.46593804205608
1.25020836806134,-1.20857342580381,-1.33754506765734,-0.888752945869408,-1.46593789967256
1.27521253542257,-1.20857423736216,-1.33754585795862,-0.888753713772047,-1.46593864400412
1.3002167027838,-1.20857628730041,-1.33754787073117,-0.888755686987948,-1.46594057523855
1.32522087014502,-1.20857937383276,-1.33755092103762,-0.888758697834397,-1.46594354337672
1.35022503750625,-1.20858298802988,-1.33755451232092,-0.888762262611792,-1.46594707804989
1.37522920486748,-1.20858651432795,-1.3375580335296,-0.888765775336018,-1.46595057887943
1.4002333722287,-1.20858939055808,-1.33756091904901,-0.888768667459524,-1.46595347489495
1.42523753958993,-1.20859120594014,-1.33756274864099,-0.888770509631591,-1.46595532798961
1.45024170695116,-1.20859174664816,-1.33756329584026,-0.888771062858476,-1.46595588676926
1.47524587431239,-1.20859100382651,-1.33756253890118,-0.888770292375867,-1.46595510333917
1.50025004167361,-1.20858915425218,-1.33756064406295,-0.888768353555298,-1.46595312188581
1.52525420903484,-1.20858651950471,-1.33755792674296,-0.888765555186088,-1.46595024411062
1.55025837639607,-1.20858350862385,-1.33755479543927,-0.888762304705004,-1.46594687586799
1.57526254375729,-1.20858055094047,-1.33755168487178,-0.888759041736912,-1.46594346119468
1.60026671111852,-1.20857802813091,-1.33754898734635,-0.888756168853052,-1.46594041254793
1.62527087847975,-1.20857621592349,-1.33754699284556,-0.888753990112733,-1.46593804786691
1.65027504584097,-1.2085752453158,-1.33754584794009,-0.888752667706195,-1.46593654498735
1.6752792132022,-1.20857509039439,-1.33754554098787,-0.888752204533855,-1.4659359216047
1.70028338056343,-1.20857558526683,-1.33754591659147,-0.888752456150746,-1.46593604467028
1.72528754792465,-1.20857646707549,-1.33754671674991,-0.88875316998315,-1.46593666760199
1.75029171528588,-1.20857743670376,-1.33754764070004,-0.888754044207065,-1.46593748810341
1.77529588264711,-1.20857822482325,-1.33754841131157,-0.888754794384448,-1.46593821493471
1.80030005000833,-1.20857864940948,-1.3375488341448,-0.888755213968034,-1.46593862976796
1.82530421736956,-1.20857865238436,-1.33754883655219,-0.888755215799936,-1.4659386310173
1.85030838473079,-1.20857830755078,-1.33754847848926,-0.888754845786253,-1.4659382503598
1.87531255209202,-1.20857779857341,-1.33754793316931,-0.888754266268572,-1.46593763886156
1.90031671945324,-1.20857737282898,-1.33754744279722,-0.888753713731466,-1.46593702674524
1.92532088681447,-1.20857728259081,-1.33754726044865,-0.888753441492649,-1.46593666700585
1.9503250541757,-1.20857772761714,-1.33754759206675,-0.888753661221259,-1.46593677656517
1.97532922153692,-1.20857881205678,-1.33754855171478,-0.888754496620097,-1.46593748847008
2.00033338889815,-1.20858052413008,-1.33755013901213,-0.888755958651061,-1.4659388249468
2.02533755625938,-1.20858274078883,-1.33755224152175,-0.888757945633236,-1.46594069519748
2.0503417236206,-1.2085852534802,-1.33755465870871,-0.88876026533915,-1.46594291558061
2.07534589098183,-1.2085878069508,-1.33755713970829,-0.888762671650022,-1.46594524507754
2.10035005834306,-1.20859014158942,-1.33755942546917,-0.888764906423648,-1.46594742680842
2.12535422570428,-1.20859203095626,-1.33756128678654,-0.888766737972729,-1.46594922689491
2.15035839306551,-1.20859330894977,-1.33756255242735,-0.888767990114643,-1.46595046439794
2.17536256042674,-1.20859388432831,-1.3375631247929,-0.888768558965609,-1.46595102923179
2.20036672778796,-1.20859374306893,-1.33756298337406,-0.888768417502103,-1.46595088783987
2.22537089514919,-1.20859294082077,-1.33756217810634,-0.888767609839428,-1.46595007841764
2.25037506251042,-1.2085915884722,-1.33756081557064,-0.888766238093062,-1.46594869846141
2.27537922987165,-1.20858983386224,-1.33755904105506,-0.888764444818451,-1.4659468876138
2.30038339723287,-1.20858784227134,-1.33755701913383,-0.888762393703151,-1.46594480849445
2.3253875645941,-1.20858577780509,-1.33755491491537,-0.888760250700216,-1.46594262774019
2.35039173195533,-1.20858378729479,-1.33755287762898,-0.888758167316983,-1.46594049901255
2.37539589931655,-1.20858198792609,-1.33755102780937,-0.888756267366494,-1.46593854932733
2.40040006667778,-1.20858045943839,-1.3375494489737,-0.888754638127039,-1.4659368697023
2.42540423403901,-1.20857924135504,-1.33754818430648,-0.888753326480971,-1.46593551074954
2.45040840140023,-1.20857833525562,-1.3375472384241,-0.888752340164308,-1.46593448340368
2.47541256876146,-1.20857771157604,-1.33754658376547,-0.888751653735309,-1.46593376445617
2.50041673612269,-1.20857731985656,-1.33754617058482,-0.888751218294627,-1.46593330598574
2.52542090348391,-1.20857710084235,-1.33754593899165,-0.888750973444569,-1.46593304721719
2.55042507084514,-1.20857699849595,-1.33754583111234,-0.888750859580017,-1.46593292692155
2.57542923820637,-1.20857696992826,-1.33754580136202,-0.888750828484643,-1.46593289431973
2.60043340556759,-1.20857699157558,-1.33754582309974,-0.888750850454289,-1.46593291666349
2.62543757292882,-1.20857706063945,-1.33754589059942,-0.888750916798072,-1.46593298226477
2.65044174029005,-1.20857719175514,-1.33754601620303,-0.888751037484775,-1.46593309864294
2.67544590765128,-1.20857740985365,-1.33754622352847,-0.888751234713171,-1.46593328647336
2.7004500750125,-1.20857774097946,-1.33754653843137,-0.888751534038698,-1.46593357089962
2.72545424237373,-1.20857820320011,-1.33754697983958,-0.888751955153653,-1.46593397228024
2.75045840973496,-1.20857879959231,-1.33754755247745,-0.888752504365487,-1.46593449843764
2.77546257709618,-1.20857951466706,-1.33754824291354,-0.888753170275215,-1.46593513997606
2.80046674445741,-1.20858031470315,-1.33754901949,-0.888753923302033,-1.46593586940172
2.82547091181864,-1.20858115155926,-1.33754983578647,-0.888754718791024,-1.46593664386705
2.85047507917986,-1.20858196886946,-1.33755063658003,-0.888755502725346,-1.46593741062308
2.87547924654109,-1.20858270922409,-1.33755136492638,-0.888756218694233,-1.46593811386086
2.90048341390232,-1.20858332099974,-1.33755196901699,-0.888756814765659,-1.46593870158764
