data1,data2,data3,data4,data5,data6,data7,data8
0,0,300,100,75,0,0,0
0.0100005000250013,0,300,100,75,0,0,0
0.0200010000500025,3.64405548808268e-05,299.999999999996,99.9999999999888,75.0000000000283,-6.20407126151116e-12,-3.99921686532186e-12,-2.5700833598479e-12
0.0300015000750038,0.000448543045081922,299.999999999821,99.9999999996048,75.000000000961,-2.94758693305452e-10,-1.79233548404391e-10,-1.10040060783382e-10
0.040002000100005,0.00254737472432138,299.99999999931,99.9999999985006,75.0000000020763,-1.2789389555638e-09,-7.42661860580482e-10,-4.38226635822058e-10
0.0500025001250063,0.00621281600728346,299.9999999995,99.9999999979956,74.9999999984471,-1.06231804433999e-09,-5.87145457764124e-10,-3.30701145792563e-10
0.0600030001500075,0.00251582779235727,300.000000000637,100.000000000654,74.9999999938238,9.25547624278892e-10,5.94210336724686e-10,3.80717134889583e-10
0.0700035001750088,-0.00829692250855461,300.000000002615,100.000000006129,74.9999999883664,4.48361282738294e-09,2.68452238917602e-09,1.62698463581233e-09
0.08000400020001,-0.02603507931381,300.000000005283,100.00000001395,74.9999999823262,9.33881305082147e-09,5.52471057914678e-09,3.3139588412474e-09
0.0900045002250112,-0.0504552607076089,300.000000008464,100.000000023556,74.9999999759947,1.51608920809252e-08,8.92262251217615e-09,5.32805532449819e-09
0.100005000250013,-0.0811787945872067,300.000000011963,100.000000034329,74.9999999696486,2.15922810312997e-08,1.26705438490404e-08,7.54666498329302e-09
0.110005500275014,-0.117706401891847,300.000000015594,100.000000045658,74.99999996353,2.82834258576852e-08,1.65656600852326e-08,9.85020025236183e-09
0.120006000300015,-0.159431009065726,300.000000019188,100.000000056988,74.9999999578329,3.49204451016484e-08,2.04260571799268e-08,1.213150496533e-08
0.130006500325016,-0.205650970641704,300.000000022606,100.000000067856,74.9999999526962,4.12438969142587e-08,2.41015552365221e-08,1.43022130828345e-08
0.140007000350018,-0.255584120497358,300.000000025744,100.000000077908,74.9999999482038,4.70586404065815e-08,2.74793735910846e-08,1.6296059048653e-08
0.150007500375019,-0.308382403504712,300.000000028534,100.000000086904,74.9999999443891,5.2235777145083e-08,3.04852054596729e-08,1.80694839484312e-08
0.16000800040002,-0.363146869920239,300.000000030941,100.000000094712,74.9999999412431,5.67083080396181e-08,3.30806549015172e-08,1.9600101361578e-08
0.170008500425021,-0.418942818720937,300.000000032959,100.000000101297,74.9999999387241,6.04624132354268e-08,3.5258144905613e-08,2.0883677761481e-08
0.180009000450022,-0.474814880317495,300.000000034604,100.000000106697,74.9999999367681,6.35262463385102e-08,3.70343943280037e-08,2.1930274919276e-08
0.190009500475024,-0.529801837431597,300.000000035907,100.000000111002,74.9999999352985,6.59579167838996e-08,3.84434339798668e-08,2.27601259829044e-08
0.200010000500025,-0.582950994913477,300.000000036912,100.000000114342,74.999999934234,6.78339941020524e-08,3.95299340639108e-08,2.33996996695407e-08
