data1,data2,data3,data4,data5,data6
0,0.722279622786665,-0.213087277569467,0.482515886908413,-0.30457465744495,0.172184134462924
0.0100008334027836,0.727909190530683,-0.211468351151404,0.482515886908413,-0.30457465744495,0.172184134462924
0.0200016668055671,0.734166048474916,-0.205682392212062,0.485900534316505,-0.303746178438405,0.172184134462924
0.0300025002083507,0.835714628894002,-0.156106027507894,0.504073437364168,-0.286250105272428,0.183286181016019
0.0400033336111343,1.00204362027798,-0.0346594028622592,0.588976277553462,-0.245625108638381,0.198636845473335
0.0500041670139178,1.16560869953584,0.10585130362186,0.699823566151159,-0.164893142541359,0.254998521956925
0.0600050004167014,1.2444587939451,0.177118431959011,0.763236040908163,-0.110802034205349,0.297149002148707
0.070005833819485,1.2488942656236,0.181366499527796,0.767095715084162,-0.107421071125979,0.30014809205306
0.0800066672222685,1.24684208471233,0.179276287401701,0.764998171730876,-0.109448977008372,0.298280369229191
0.0900075006250521,1.25488357520997,0.187426208829773,0.773289207667956,-0.100997193610747,0.306847720129036
0.100008334027836,1.26828051517056,0.200952604571577,0.786963736798901,-0.0871332649328745,0.320957128196134
0.110009167430619,1.2841823179718,0.217017639294012,0.803183555226651,-0.0707566121914496,0.337513550919518
0.120010000833403,1.30243395594152,0.235487653293391,0.82185899101969,-0.0518894667921346,0.356562481087771
0.130010834236186,1.32330512199952,0.256638447851322,0.843278812726223,-0.0302133786721376,0.378479630820244
0.14001166763897,1.34679902804203,0.2804777164697,0.867452825772478,-0.00571551990353819,0.403289052359469
0.150012501041753,1.37269840891475,0.306796753035328,0.89417741452787,0.0214018812329008,0.430787188575891
0.160013334444537,1.40063438528069,0.335239670717363,0.923106875060472,0.050800039684249,0.460638296162954
0.170014167847321,1.43007944063854,0.365295423882946,0.953744105529259,0.0819931497441872,0.492364923002213
0.180015001250104,1.46031952910924,0.396267952500415,0.985408907550431,0.114314565505275,0.525311541441828
0.190015834652888,1.49044764352195,0.427265481890044,1.01722394626601,0.146900004669288,0.55862513958103
