time,refpitch,refyaw,mespitch,mesyaw,estpitch,estyaw,epsilonpitch,epsilonyaw,errorpitch,erroryaw
0,-30,0,0,0,-0.805076240419328,0.670266768478571,-30,0,0.805076240419328,-0.670266768478571
0.0250041673612269,-29.995515,-0.00103877314814815,0.09587929951992,0.00779146145430322,-0.339895218083359,9.54072355660445,-30.0913942995199,-0.00883023460245137,0.435774517603279,-9.53293209515015
0.0500083347224537,-29.98212,-0.00414351851851852,-0.876509846666819,-0.09996260208482,0.927590050895279,0.409500181385695,-29.1056101533332,0.0958190835663014,-1.8040998975621,-0.509462783470515
0.0750125020836806,-29.959905,-0.009296875,-3.68972913430301,-0.423991283351819,-1.72292956936408,-0.0705525961926851,-26.270175865697,0.414694408351819,-1.96679956493893,-0.353438687159134
0.100016669444907,-29.92896,-0.0164814814814815,-7.89396527825553,-0.934930806305174,-3.5681381053896,-0.32953776266854,-22.0349947217445,0.918449324823693,-4.32582717286593,-0.605393043636634
0.125020836806134,-29.889375,-0.0256799768518518,-12.9944252330595,-1.58213057718024,-3.25055190151706,-0.338210346143786,-16.8949497669405,1.55645060032839,-9.74387333154242,-1.24392023103646
0.150025004167361,-29.84124,-0.036875,-18.4835731031924,-2.29829005770982,-0.873554566356785,-0.12752104903508,-11.3576668968076,2.26141505770982,-17.6100185368356,-2.17076900867474
0.175029171528588,-29.784645,-0.0500491898148148,-23.8874392092383,-3.00760840598259,-0.0703230422723976,0.0407046624363075,-5.89720579076171,2.95755921616777,-23.8171161669659,-3.04831306841889
0.200033338889815,-29.71968,-0.0651851851851852,-28.8068584560012,-3.63489178661973,-2.82462164099978,-0.00149236984464525,-0.912821543998749,3.56970660143454,-25.9822368150015,-3.63339941677508
0.225037506251042,-29.646435,-0.082265625,-32.9420215454276,-4.11334220276245,-15.9903623820956,-0.652950902135341,3.29558654542762,4.03107657776245,-16.951659163332,-3.46039130062711
0.250041673612269,-29.565,-0.101273148148148,-36.098559091992,-4.38988954554412,-41.9407992148876,-2.80473500620194,6.53355909199201,4.28861639739597,5.84224012289559,-1.58515453934218
0.275045840973496,-29.475465,-0.122190393518519,-38.1814555912479,-4.42842650011413,-40.1711758780279,-4.82021389550635,8.70599059124793,4.30623610659561,1.98972028678,0.391787395392218
0.300050008334722,-29.37792,-0.145,-39.1837462359832,-4.21174026010963,-39.8168852183176,-4.82040048775986,9.80582623598318,4.06674026010963,0.633138982334422,0.608660227650235
0.325054175695949,-29.272455,-0.169684606481481,-39.1734856436609,-3.74243074947348,-39.227741320632,-4.10945327757156,9.90103064366094,3.572746142992,0.0542556769710743,0.367022528098078
0.350058343057176,-29.15916,-0.196226851851852,-38.2797341080929,-3.04262138928563,-37.8533884661783,-3.32031258421588,9.12057410809292,2.84639453743378,-0.426345641914608,0.277691194930244
0.375062510418403,-29.038125,-0.224609375,-36.6774318416918,-2.15225138443614,-35.5635077523209,-2.45703186103394,7.63930684169184,1.92764200943614,-1.11392408937099,0.304780476597801
0.40006667777963,-28.90944,-0.254814814814815,-34.5711911955013,-1.12598071701728,-32.1772909313438,-1.5824377024869,5.66175119550135,0.871165902202464,-2.39390026415757,0.456456985469616
0.425070845140857,-28.773195,-0.286825810185185,-32.1783863237704,-0.028923951751814,-27.293352643204,-0.827768082168187,3.40519132377045,-0.257901858433371,-4.8850336805664,0.798844130416373
0.450075012502084,-28.62948,-0.320625,-29.71223000869,1.06848701306552,-20.4652090441473,-0.324370810862286,1.08275000869004,-1.38911201306552,-9.24702096454273,1.39285782392781
0.475079179863311,-28.478385,-0.356195023148148,-27.3659127062958,2.09609632778995,-12.0642772876764,-0.095476984384679,-1.11247229370417,-2.4522913509381,-15.3016354186194,2.19157331217463
0.500083347224537,-28.32,-0.393518518518518,-25.2992485051755,2.98949462200955,-4.32420760618742,-0.0288890008158587,-3.0207514948245,-3.38301314052807,-20.9750408989881,3.01838362282541
0.525087514585764,-28.154415,-0.432578125,-23.6292871356743,3.69471966044101,-0.309915464007438,-0.00550655666953987,-4.52512786432571,-4.12729778544101,-23.3193716716669,3.70022621711054
0.550091681946991,-27.98172,-0.473356481481482,-22.4258043547591,4.17168727579906,-0.441063797639717,0.0116134151647686,-5.55591564524089,-4.64504375728054,-21.9847405571194,4.16007386063429
0.575095849308218,-27.802005,-0.515836226851852,-21.7116860424722,4.39615405995515,-2.40289239309425,0.0212838182123067,-6.09031895752784,-4.91199028680701,-19.3087936493779,4.37487024174285
0.600100016669445,-27.61536,-0.56,-21.4674261965165,4.36029504485457,-3.95457217690604,0.0261675019844771,-6.14793380348348,-4.92029504485457,-17.5128540196105,4.33412754287009
0.625104184030672,-27.421875,-0.605830439814815,-21.6385590026876,4.0721202800327,-4.00699274664701,0.0256127008810118,-5.78331599731238,-4.67795071984751,-17.6315662560406,4.04650757915168
0.650108351391899,-27.22164,-0.653310185185185,-22.1448202793138,3.55396142925255,-2.65401652064003,0.0151151868750412,-5.07681972068622,-4.20727161443774,-19.4908037586737,3.53884624237751
0.675112518753126,-27.014745,-0.702421875,-22.8899936565603,2.84021807077257,-0.897793899957621,0.00123753212491283,-4.1247513434397,-3.54263994577257,-21.9921997566027,2.83898053864766
0.700116686114352,-26.80128,-0.753148148148148,-23.7715786646812,1.9745369663542,0.012528116005496,0.000647135238336266,-3.02970133531881,-2.72768511450235,-23.7841067806867,1.97388983111586
0.725120853475579,-26.581335,-0.805471643518519,-24.6895727474907,1.00662271919476,-0.914336929961012,0.0260380810159661,-1.89176225250932,-1.81209436271328,-23.7752358175297,0.980584638178798
