var1,var2,var3,var4,var5,var6,var7
55.7446453871156,2.92206431444896,0.343678834709652,0.921394607470723,1.4369012509435,1.90381364876991,2.0813252898573
55.7546462205184,2.92212802383451,0.343631966127689,0.921440827202194,1.43696222698234,1.90387614361026,2.08138779632847
55.7646470539212,2.92219161203991,0.343585096800515,0.921486976810776,1.43702310039891,1.90393853090809,2.08145019394998
55.7746478873239,2.92225507811354,0.343538226727479,0.921533055656666,1.43708387038607,1.90400080982701,2.08151248187382
55.7846487207267,2.92231842108024,0.34349135590226,0.921579063085292,1.43714453611752,1.9040629795106,2.08157465923161
55.7946495541295,2.92238163994262,0.343444484313236,0.921624998428128,1.43720509674882,1.90412503908354,2.08163672513574
55.8046503875323,2.92244473368248,0.343397611943866,0.921670861003547,1.4372655514186,1.90418698765282,2.08169867868056
55.8146512209351,2.92250770126229,0.343350738773084,0.921716650117723,1.4373258992497,1.90424882430895,2.08176051894369
55.8246520543379,2.92257054162667,0.343303864775693,0.921762365065558,1.43738613935045,1.90431054812732,2.08182224498732
55.8346528877406,2.922633253704,0.343256989922768,0.921808005131636,1.43744627081591,1.90437215816945,2.08188385585953
55.8446537211434,2.92269583640794,0.343210114182058,0.921853569591196,1.43750629272917,1.90443365348441,2.08194535059571
55.8546545545462,2.9227582886391,0.343163237518386,0.92189905771112,1.43756620416267,1.90449503311013,2.08200672821993
55.864655387949,2.92282060928657,0.343116359894046,0.921944468750917,1.43762600417948,1.9045562960748,2.08206798774633
55.8746562213518,2.92288279722958,0.343069481269189,0.921989801963713,1.43768569183465,1.90461744139822,2.08212912818051
55.8846570547546,2.92294485133909,0.343022601602206,0.922035056597231,1.43774526617647,1.90467846809319,2.0821901485209
55.8946578881573,2.92300677047928,0.342975720850094,0.922080231894753,1.43780472624776,1.9047393751668,2.08225104776016
55.9046587215601,2.92306855350917,0.342928838968812,0.922125327096071,1.43786407108714,1.90480016162174,2.08231182488646
55.9146595549629,2.92313019928405,0.342881955913623,0.9221703414384,1.4379232997302,1.90486082645762,2.08237247888478
55.9246603883657,2.92319170665689,0.342835071639412,0.922215274157269,1.43798241121074,1.90492136867213,2.08243300873817
55.9346612217685,2.9232530744798,0.342788186100996,0.922260124487375,1.43804140456181,1.90498178726226,2.08249341342893
55.9446620551713,2.92331430160524,0.342741299253405,0.922304891663391,1.43810027881685,1.90504208122537,2.08255369193978
55.954662888574,2.92337538688732,0.342694411052147,0.922349574920742,1.43815903301067,1.90510224956031,2.08261384325489
55.9646637219768,2.9234363291829,0.342647521453446,0.922394173496316,1.43821766618043,1.90516229126838,2.08267386636091
55.9746645553796,2.92349712735274,0.342600630414467,0.922438686629139,1.43827617736645,1.90522220535421,2.08273376024789
55.9846653887824,2.92355778026238,0.342553737893503,0.922483113560988,1.43833456561312,1.90528199082667,2.08279352391017
55.9946662221852,2.92361828678312,0.34250684385015,0.922527453536948,1.43839282996952,1.90534164669959,2.0828531563471
56.004667055588,2.92367864579277,0.342459948245453,0.922571705805912,1.43845096949017,1.90540117199245,2.08291265656381
56.0146678889908,2.92373885617635,0.342413051042026,0.922615869621021,1.43850898323556,1.905460565731,2.08297202357174
56.0246687223935,2.92379891682668,0.342366152204149,0.922659944240043,1.43856687027262,1.90551982694775,2.08303125638922
56.0346695557963,2.92385882664491,0.34231925169784,0.922703928925688,1.43862462967521,1.90557895468239,2.08309035404188
56.0446703891991,2.92391858454089,0.342272349490907,0.922747822945864,1.43868226052436,1.90563794798219,2.083149315563
56.0546712226019,2.92397818943349,0.34222544555297,0.922791625573869,1.43873976190859,1.9056968059022,2.08320813999379
56.0646720560047,2.92403764025074,0.342178539855461,0.922835336088522,1.43879713292403,1.90575552750545,2.08326682638355
56.0746728894075,2.92409693593003,0.34213163237161,0.922878953774238,1.43885437267455,1.90581411186303,2.08332537378978
56.0846737228102,2.92415607541803,0.3420847230764,0.922922477921036,1.43891148027173,1.90587255805413,2.08338378127817
56.094674556213,2.92421505767063,0.342037811946507,0.922965907824497,1.43896845483482,1.90593086516593,2.08344204792253
56.1046753896158,2.9242738816528,0.34199089896022,0.923009242785662,1.43902529549061,1.90598903229349,2.08350017280466
56.1146762230186,2.92433254633828,0.341943984097341,0.923052482110883,1.4390820013732,1.9060470585395,2.08355815501412
56.1246770564214,2.92439105070929,0.341897067339075,0.923095625111615,1.43913857162373,1.90610494301402,2.08361599364795
56.1346778898242,2.92444939375606,0.341850148667895,0.923138671104169,1.43919500539007,1.90616268483415,2.08367368781028
56.1446787232269,2.92450757447639,0.341803228067403,0.923181619409416,1.4392513018264,1.90622028312355,2.08373123661194
56.1546795566297,2.92456559187509,0.341756305522171,0.92322446935245,1.43930746009279,1.90627773701204,2.08378863916999
56.1646803900325,2.92462344496336,0.341709381017577,0.923267220262216,1.43936347935466,1.90633504563505,2.08384589460716
56.1746812234353,2.92468113275811,0.341662454539629,0.923309871471101,1.4394193587823,1.90639220813305,2.08390300205131
56.1846820568381,2.92473865428128,0.341615526074778,0.923352422314496,1.43947509755022,1.90644922365096,2.08395996063479
56.1946828902409,2.92479600855907,0.341568595609735,0.92339487213033,1.4395306948366,1.90650609133751,2.08401676949379
56.2046837236436,2.92485319462115,0.341521663131271,0.923437220258586,1.43958614982261,1.90656281034454,2.08407342776766
56.2146845570464,2.92491021149983,0.341474728626024,0.923479466040791,1.43964146169174,1.90661937982633,2.08412993459819
56.2246853904492,2.92496705822924,0.341427792080295,0.923521608819495,1.43969662962914,1.90667579893887,2.0841862891289
56.234686223852,2.92502373384446,0.341380853479854,0.923563647937742,1.43975165282087,1.90673206683912,2.08424249050426
56.2446870572548,2.92508023738064,0.34133391280974,0.923605582738526,1.43980653045326,1.90678818268428,2.08429853786896
56.2546878906576,2.92513656787215,0.341286970054065,0.923647412564251,1.4398612617121,1.90684414563104,2.08435443036716
56.2646887240603,2.92519272435167,0.341240025195824,0.923689136756185,1.43991584578203,1.90689995483482,2.0844101671417
56.2746895574631,2.92524870584936,0.341193078216704,0.923730754653923,1.43997028184575,1.90695560944906,2.08446574733335
56.2846903908659,2.92530451139201,0.341146129096913,0.923772265594856,1.44002456908336,1.90701110862446,2.08452117008012
56.2946912242687,2.92536014000216,0.341099177814997,0.923813668913645,1.44007870667166,1.90706645150827,2.08457643451645
