var1,var2,var3,var4,var5,var6,var7
0,0.532280730215671,0.797964111240847,0.975301762740216,0.975301762740216,0.797964111240847,0.532280730215671
0.0100008334027836,0.532280730215671,0.797951938809153,0.975296283732444,0.975303678977713,0.797960325104988,0.532280730215671
0.0200016668055671,0.532280730215671,0.797609226843794,0.975136620230097,0.975364696467073,0.797863513396905,0.532280730215671
0.0300025002083507,0.532280730215671,0.797546714130911,0.975109107239223,0.975373764168392,0.797843457624133,0.532280730215671
0.0400033336111343,0.532280730215671,0.799283085680669,0.975898949432346,0.975082998960017,0.798353392350534,0.532280730215671
0.0500041670139178,0.532280730215671,0.81355978625619,0.98173371785594,0.972913322021111,0.802583284271448,0.532280730215671
0.0600050004167014,0.532280730215671,0.913061718641587,0.998978114121393,0.970014241805474,0.836415364868301,0.532280730215671
0.070005833819485,0.532280730215671,0.532280730215671,0.816829931147737,0.811126850524324,0.822551378539057,0.857719656299733
0.0800066672222685,0.727598681931646,0.532280730215671,0.769956758327785,0.754112667350872,0.694835420067623,0.532280730215671
0.0900075006250521,0.760159694501355,0.532280730215671,0.763948646586397,0.748409904234432,0.69057031711338,0.532280730215671
0.100008334027836,0.666053170961336,0.532280730215671,0.788693194719597,0.768106645186639,0.704478403156347,0.532280730215671
0.110009167430619,0.532280730215671,0.616946464488327,0.826795226635786,0.796320885060423,0.723803531408172,0.532280730215671
0.120010000833403,0.532280730215671,0.743398888142434,0.836999903745798,0.800115503009743,0.724878764739063,0.532280730215671
0.130010834236186,0.532280730215671,0.793551581793737,0.842414131536839,0.80217822369625,0.725490844808856,0.532280730215671
0.14001166763897,0.532280730215671,0.822352407534417,0.84612737425013,0.803592323267276,0.725904569654268,0.532280730215671
0.150012501041753,0.532280730215671,0.843562639557485,0.849207590809685,0.804766293761659,0.726245046552927,0.532280730215671
0.160013334444537,0.532280730215671,0.861188101349645,0.851989879309625,0.805829090918683,0.726551801303648,0.532280730215671
0.170014167847321,0.532280730215671,0.876469602594496,0.85457431002316,0.806818913681018,0.726836537020175,0.532280730215671
0.180015001250104,0.532280730215671,0.889666085913709,0.856961947976326,0.807735016782152,0.727098978067433,0.532280730215671
0.190015834652888,0.532280730215671,0.900808947697119,0.859125415576912,0.808565175833221,0.727335298696208,0.532280730215671
0.200016668055671,0.532280730215671,0.91004920191534,0.861053370303713,0.809303545944888,0.727543632397222,0.532280730215671
0.210017501458455,0.532280730215671,0.917769095720194,0.862774293560101,0.809960577883722,0.727727152380221,0.532280730215671
0.220018334861238,0.532280730215671,0.924568954633727,0.864363782064464,0.810566317950179,0.727895115753229,0.532280730215671
0.230019168264022,0.532280730215671,0.931196999647047,0.865940832976112,0.811169157412875,0.728062499572466,0.532280730215671
0.240020001666806,0.532280730215671,0.938440635437195,0.8676575734879,0.811831887760019,0.728248799127299,0.532280730215671
0.250020835069589,0.532280730215671,0.946966741608271,0.869684275968742,0.812625956916579,0.728476265278981,0.532280730215671
