data1,data2,data3,data4
0,-9.37630384099677e-05,-0.000929777070398553,-0.000941185563521231
0.0250041673612269,-9.37630384129549e-05,-0.000929777188395455,-0.000941185589349622
0.0500083347224537,-9.37628357023473e-05,-0.000929763745295083,-0.000941182671605211
0.0750125020836806,-9.37949623713443e-05,-0.000929278363356677,-0.000941126868627153
0.100016669444907,-9.50052764631483e-05,-0.000930045228903439,-0.000941735822159608
0.125020836806134,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.150025004167361,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.175029171528588,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.200033338889815,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.225037506251042,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.250041673612269,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.275045840973496,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.300050008334722,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.325054175695949,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.350058343057176,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.375062510418403,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.40006667777963,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.425070845140857,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.450075012502084,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.475079179863311,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.500083347224537,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.525087514585764,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.550091681946991,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.575095849308218,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.600100016669445,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.625104184030672,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.650108351391899,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.675112518753126,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.700116686114352,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.725120853475579,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.750125020836806,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.775129188198033,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.80013335555926,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.825137522920487,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.850141690281714,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.875145857642941,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.900150025004167,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.925154192365394,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.950158359726621,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
0.975162527087848,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.00016669444907,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.0251708618103,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.05017502917153,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.07517919653276,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.10018336389398,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.12518753125521,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.15019169861644,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.17519586597766,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.20020003333889,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.22520420070012,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.25020836806134,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.27521253542257,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.3002167027838,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.32522087014502,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.35022503750625,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.37522920486748,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.4002333722287,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.42523753958993,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.45024170695116,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.47524587431239,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.50025004167361,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.52525420903484,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.55025837639607,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.57526254375729,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.60026671111852,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.62527087847975,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.65027504584097,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.6752792132022,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.70028338056343,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.72528754792465,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.75029171528588,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.77529588264711,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.80030005000833,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.82530421736956,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.85030838473079,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.87531255209202,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.90031671945324,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.92532088681447,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.9503250541757,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
1.97532922153692,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.00033338889815,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.02533755625938,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.0503417236206,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.07534589098183,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.10035005834306,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.12535422570428,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.15035839306551,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.17536256042674,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.20036672778796,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.22537089514919,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.25037506251042,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.27537922987165,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.30038339723287,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.3253875645941,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.35039173195533,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.37539589931655,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.40040006667778,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.42540423403901,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.45040840140023,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.47541256876146,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.50041673612269,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.52542090348391,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.55042507084514,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.57542923820637,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.60043340556759,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.62543757292882,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.65044174029005,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.67544590765128,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.7004500750125,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.72545424237373,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.75045840973496,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.77546257709618,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.80046674445741,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.82547091181864,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
2.85047507917986,-9.49883871826298e-05,-0.000929814667483946,-0.000940896705810889
