data1,data2,data3,data4
0,1,2,3
0.0100050025012506,1.00145277294474,2.00063419468353,3.00022515506915
0.0200100050025013,1.0023111952476,2.00067364990758,3.00010431600006
0.0300150075037519,1.0027075972892,2.00074750202192,3.00009031262461
0.0400200100050025,1.00022530461132,2.00024346813361,3.00013158614393
0.0500250125062531,1.00129103503067,2.00041886760843,3.00008383305761
0.0600300150075038,1.00145069792395,2.00044596152303,3.00007759718991
0.0700350175087544,1.00129373606612,2.00042080010259,3.00008447582879
0.080040020010005,1.00093944890177,2.00036550295826,3.00010067566423
0.0900450225112556,1.00048360712108,2.00029888199938,3.00012430399189
0.100050025012506,0.999925127292489,2.00022400312613,3.00015762933534
0.110055027513757,0.999250686056419,2.00014303036108,3.00020423820737
0.120060030015008,0.998445161253934,2.0000591226345,3.00026876101127
0.130065032516258,0.997495271989221,1.9999768030188,3.0003565689706
0.140070035017509,0.996392246649245,1.99990179596526,3.00047323106905
0.150075037518759,0.995135506695016,1.99984059562682,3.00062361054529
0.16008004002001,0.993736530104224,1.99979969665916,3.00081068655257
0.170085042521261,0.992221788024759,1.99978454982086,3.00103432687279
0.180090045022511,0.990634211028252,1.99979842715763,3.0012902383196
0.190095047523762,0.989032794899622,1.99984139324558,3.00156929992047
0.200100050025012,0.98748961140289,1.99990958445569,3.00185753190806
0.210105052526263,0.986083105918607,1.99999507533233,3.00213706103857
0.220110055027514,0.984887271770326,2.00008666843534,3.00238837314489
0.230115057528764,0.983958597494109,2.00017174589072,3.00259365204145
0.240120060030015,0.983325265596168,2.00023878139782,3.00274023033916
0.250125062531266,0.982983344375212,2.00027957361621,3.002822760224
0.260130065032516,0.982901543018224,2.00029028301344,3.00284321481782
0.270135067533767,0.98303174285806,2.00027103800369,3.00280898450834
0.280140070035018,0.983320426616261,2.00022464373892,3.00273019961152
0.290145072536268,0.983717255572117,2.00015517744164,3.00261741567339
0.300150075037519,0.984179542886376,2.000066989293,3.00248022366613
0.310155077538769,0.984673239654082,1.99996424477845,3.00232678625751
0.32016008004002,0.985171750245041,1.99985091492933,3.00216403140025
0.330165082541271,0.985653854099053,1.99973105067203,3.00199819179246
0.340170085042521,0.986101704699693,1.99960917375146,3.00183542163801
0.350175087543772,0.986499510063985,1.99949062645812,3.00168228077334
0.360180090045022,0.986833125164225,1.99938174654807,3.00154594609055
0.370185092546273,0.987090442297762,1.99928978875541,3.00143410116492
0.380190095047524,0.987262218426227,1.99922259904554,3.00135455792934
0.390195097548774,0.987342901233462,1.99918813184968,3.00131474460023
0.400200100050025,0.987331127255013,1.9991939381892,3.00132121096671
0.410205102551276,0.987229796784978,1.99924671525341,3.00137924032238
