data1,data2,data3,data4
0,-1,-0.5,-0.333333333333333
0.0100050025012506,-0.988558831408109,-0.494840579762721,-0.329973565171233
0.0200100050025013,-0.977730246237692,-0.489830003775333,-0.326651972289572
0.0300150075037519,-0.967365728399847,-0.484811290040352,-0.323318596692751
0.0400200100050025,-0.959763749236949,-0.479931568688613,-0.319979293734775
0.0500250125062531,-0.948750105189631,-0.474888032022299,-0.316649479781616
0.0600300150075038,-0.938608333464949,-0.46988021384546,-0.313315223451268
0.0700350175087544,-0.928763395102854,-0.464884675352119,-0.309979598076507
0.080040020010005,-0.919096526905316,-0.459895939794239,-0.306643035165435
0.0900450225112556,-0.909515125608866,-0.454909503802198,-0.303305757199022
0.100050025012506,-0.900017363993285,-0.449924593250214,-0.299967562140907
0.110055027513757,-0.890612330507046,-0.444940665147688,-0.296628127751114
0.120060030015008,-0.881310284214873,-0.439956979146795,-0.293287045748098
0.130065032516258,-0.872119419081739,-0.434972529566973,-0.289943856960099
0.140070035017509,-0.863043655966423,-0.429986097340976,-0.286598107398945
0.150075037518759,-0.854079684330846,-0.424996356758041,-0.283249434742169
0.16008004002001,-0.845214005828014,-0.42000204675744,-0.279897674384574
0.170085042521261,-0.836420907937318,-0.415002187928729,-0.276542962033657
0.180090045022511,-0.827661770830116,-0.409996302422282,-0.273185811777038
0.190095047523762,-0.818885972659277,-0.404984595231903,-0.269827152552132
0.200100050025012,-0.810033937978161,-0.399968058155267,-0.266468303597398
0.210105052526263,-0.801043146166026,-0.394948446662508,-0.263110862390555
0.220110055027514,-0.791857249421228,-0.389928074525637,-0.259756487880776
0.230115057528764,-0.782436514334485,-0.384909416103472,-0.256406606372054
0.240120060030015,-0.772765805450138,-0.379894611401529,-0.253062130623848
0.250125062531266,-0.762856407601898,-0.374885061509562,-0.249723308535337
0.260130065032516,-0.752740848409552,-0.369881278975982,-0.246389764093006
0.270135067533767,-0.742463447857372,-0.364883014530943,-0.243060692160951
0.280140070035018,-0.732070758692665,-0.359889539034643,-0.239735102090598
0.290145072536268,-0.721604829830599,-0.354899925987294,-0.236412014887331
0.300150075037519,-0.711100041588289,-0.349913241994639,-0.233090573247377
0.310155077538769,-0.700582768603661,-0.344928628937703,-0.229770071586294
0.32016008004002,-0.690072664582577,-0.339945303220973,-0.226449933481781
0.330165082541271,-0.679584503691116,-0.334962507325752,-0.22312966473217
0.340170085042521,-0.669129840246864,-0.329979446245114,-0.219808804348735
0.350175087543772,-0.658718084534943,-0.324995236470327,-0.216486889214078
0.360180090045022,-0.64835689415334,-0.320008888213625,-0.213163441334879
0.370185092546273,-0.638052023002425,-0.315019330240533,-0.209837979022742
0.380190095047524,-0.627806915754893,-0.310025471973758,-0.206510045813738
0.390195097548774,-0.617622351707327,-0.305026284794576,-0.203179245959043
