data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13
0.014,2.91402080133381e-16,2.91465444131128e-16,2.91528824668176e-16,2.91592221749571e-16,2.91655635380356e-16,2.91719065565579e-16,2.91782512310289e-16,2.91845975619536e-16,2.91909455498372e-16,2.9197295195185e-16,2.92036464985028e-16,2.92099994602962e-16
0.015,2.87271083298875e-16,2.87333370760574e-16,2.87395674434192e-16,2.87457994324657e-16,2.87520330436902e-16,2.87582682775859e-16,2.87645051346463e-16,2.8770743615365e-16,2.87769837202359e-16,2.87832254497528e-16,2.878946880441e-16,2.87957137847018e-16
0.016,2.85113745400553e-16,2.8517547182923e-16,2.85237214299565e-16,2.85298972816429e-16,2.85360747384693e-16,2.85422538009232e-16,2.85484344694921e-16,2.85546167446637e-16,2.85608006269259e-16,2.85669861167667e-16,2.85731732146744e-16,2.85793619211374e-16
0.017,2.84127462730835e-16,2.84188932880864e-16,2.84250418994841e-16,2.84311921077609e-16,2.84373439134014e-16,2.84434973168902e-16,2.84496523187122e-16,2.84558089193525e-16,2.84619671192961e-16,2.84681269190283e-16,2.84742883190349e-16,2.84804513198015e-16
0.018,2.83843242185541e-16,2.83904638422192e-16,2.8396605060036e-16,2.8402747872488e-16,2.84088922800591e-16,2.84150382832331e-16,2.84211858824941e-16,2.84273350783264e-16,2.84334858712142e-16,2.84396382616422e-16,2.84457922500953e-16,2.84519478370582e-16
0.019,2.83982721476406e-16,2.84044153787038e-16,2.84105602050074e-16,2.84167066270355e-16,2.8422854645272e-16,2.84290042602014e-16,2.8435155472308e-16,2.84413082820764e-16,2.84474626899915e-16,2.84536186965381e-16,2.84597763022015e-16,2.84659355074669e-16
0.02,2.84379307208567e-16,2.84440842353286e-16,2.84502393481526e-16,2.84563960598138e-16,2.84625543707972e-16,2.84687142815884e-16,2.84748757926727e-16,2.8481038904536e-16,2.8487203617664e-16,2.84933699325427e-16,2.84995378496585e-16,2.85057073694976e-16
0.021,2.84932552415475e-16,2.84994231113527e-16,2.85055925838568e-16,2.85117636595462e-16,2.85179363389078e-16,2.85241106224282e-16,2.85302865105946e-16,2.85364640038941e-16,2.85426431028142e-16,2.85488238078423e-16,2.85550061194662e-16,2.85611900381738e-16
0.022,2.85581849762542e-16,2.85643697030317e-16,2.8570556037615e-16,2.85767439804925e-16,2.85829335321527e-16,2.85891246930841e-16,2.85953174637756e-16,2.86015118447162e-16,2.86077078363949e-16,2.86139054393011e-16,2.86201046539243e-16,2.86263054807542e-16
0.023,2.8629048151373e-16,2.86352512854528e-16,2.86414560329182e-16,2.86476623942594e-16,2.86538703699668e-16,2.8660079960531e-16,2.86662911664428e-16,2.8672503988193e-16,2.86787184262728e-16,2.86849344811733e-16,2.8691152153386e-16,2.86973714434026e-16
0.024,2.87036178764574e-16,2.87098403910593e-16,2.87160645249248e-16,2.87222902785459e-16,2.87285176524153e-16,2.87347466470255e-16,2.87409772628693e-16,2.87472095004396e-16,2.87534433602296e-16,2.87596788427325e-16,2.8765915948442e-16,2.87721546778514e-16
0.025,2.87805435738092e-16,2.87867860920801e-16,2.87930302356847e-16,2.87992760051173e-16,2.88055234008725e-16,2.88117724234449e-16,2.88180230733296e-16,2.88242753510215e-16,2.88305292570159e-16,2.88367847918082e-16,2.88430419558939e-16,2.8849300749769e-16
0.026,2.88588459826551e-16,2.88651088737246e-16,2.88713733963132e-16,2.88776395509175e-16,2.88839073380343e-16,2.88901767581604e-16,2.88964478117929e-16,2.89027204994288e-16,2.89089948215657e-16,2.89152707787011e-16,2.89215483713328e-16,2.89278275999586e-16
0.027,2.89385105272253e-16,2.89447941569479e-16,2.89510794244898e-16,2.89573663303497e-16,2.89636548750266e-16,2.89699450590194e-16,2.89762368828274e-16,2.898253034695e-16,2.89888254518869e-16,2.89951221981376e-16,2.90014205862023e-16,2.9007720616581e-16
0.028,2.90187531522494e-16,2.902505768262e-16,2.90313638571628e-16,2.90376716763785e-16,2.90439811407684e-16,2.90502922508337e-16,2.9056605007076e-16,2.90629194099966e-16,2.90692354600976e-16,2.90755531578807e-16,2.90818725038483e-16,2.90881934985026e-16
0.029,2.90995514814273e-16,2.91058770688429e-16,2.91122043068345e-16,2.91185331959053e-16,2.91248637365586e-16,2.91311959292979e-16,2.91375297746268e-16,2.91438652730493e-16,2.91502024250693e-16,2.9156541231191e-16,2.91628816919189e-16,2.91692238077574e-16
0.03,2.91807954756611e-16,2.91871422480077e-16,2.91934906773766e-16,2.91998407642732e-16,2.92061925092032e-16,2.92125459126723e-16,2.92189009751863e-16,2.92252576972514e-16,2.9231616079374e-16,2.92379761220602e-16,2.9244337825817e-16,2.9250701191151e-16
0.031,2.92624178909505e-16,2.92687859587109e-16,2.92751556899771e-16,2.92815270852569e-16,2.92879001450581e-16,2.92942748698888e-16,2.9300651260257e-16,2.93070293166712e-16,2.93134090396398e-16,2.93197904296716e-16,2.93261734872756e-16,2.93325582129606e-16
0.032,2.93443790811014e-16,2.93507685445451e-16,2.93571596780125e-16,2.93635524820133e-16,2.93699469570578e-16,2.93763431036563e-16,2.93827409223191e-16,2.93891404135569e-16,2.93955415778806e-16,2.9401944415801e-16,2.94083489278295e-16,2.94147551144773e-16
0.033,2.94266547719889e-16,2.94330657251586e-16,2.9439478354902e-16,2.94458926617311e-16,2.94523086461584e-16,2.94587263086966e-16,2.94651456498582e-16,2.94715666701562e-16,2.94779893701038e-16,2.94844137502141e-16,2.94908398110007e-16,2.94972675529772e-16
0.034,2.95092310507425e-16,2.95156635841474e-16,2.95220978007072e-16,2.95285337009362e-16,2.95349712853493e-16,2.95414105544613e-16,2.95478515087872e-16,2.95542941488423e-16,2.95607384751419e-16,2.95671844882015e-16,2.95736321885371e-16,2.95800815766644e-16
0.035,2.95920994555036e-16,2.95985536575439e-16,2.96050095493509e-16,2.96114671314413e-16,2.96179264043323e-16,2.96243873685409e-16,2.96308500245846e-16,2.96373143729807e-16,2.96437804142472e-16,2.96502481489017e-16,2.96567175774625e-16,2.96631887004478e-16
0.036,2.96752558422906e-16,2.96817318003822e-16,2.96882094548827e-16,2.96946888063111e-16,2.9701169855187e-16,2.97076526020297e-16,2.97141370473589e-16,2.97206231916945e-16,2.97271110355566e-16,2.97336005794651e-16,2.97400918239408e-16,2.9746584769504e-16
0.037,2.97586974426344e-16,2.97651952435638e-16,2.97716947475746e-16,2.97781959551882e-16,2.97846988669263e-16,2.97912034833106e-16,2.97977098048632e-16,2.98042178321063e-16,2.98107275655622e-16,2.98172390057535e-16,2.9823752153203e-16,2.98302670084335e-16
0.038,2.98424236868149e-16,2.98489434173169e-16,2.9855464857603e-16,2.98619880081968e-16,2.98685128696226e-16,2.98750394424042e-16,2.98815677270662e-16,2.9888097724133e-16,2.98946294341294e-16,2.99011628575802e-16,2.99076979950107e-16,2.99142348469459e-16
0.039,2.99264340318168e-16,2.9932975778581e-16,2.99395192418621e-16,2.99460644221863e-16,2.99526113200799e-16,2.99591599360695e-16,2.99657102706816e-16,2.99722623244434e-16,2.99788160978818e-16,2.9985371591524e-16,2.99919288058977e-16,2.99984877415302e-16
0.04,3.00107291785754e-16,3.0017293028571e-16,3.00238586018468e-16,3.00304258989313e-16,3.00369949203532e-16,3.00435656666415e-16,3.00501381383251e-16,3.00567123359335e-16,3.00632882599959e-16,3.0069865911042e-16,3.00764452896018e-16,3.00830263962051e-16
0.041,3.00953093456548e-16,3.01018953860051e-16,3.01084831564293e-16,3.01150726574583e-16,3.01216638896233e-16,3.01282568534554e-16,3.01348515494861e-16,3.01414479782471e-16,3.01480461402703e-16,3.01546460360876e-16,3.01612476662312e-16,3.01678510312336e-16
0.042,3.01801757859878e-16,3.01867841042425e-16,3.01933941593954e-16,3.02000059519799e-16,3.02066194825293e-16,3.02132347515774e-16,3.02198517596581e-16,3.02264705073053e-16,3.02330909950534e-16,3.02397132234366e-16,3.02463371929898e-16,3.02529629042475e-16
0.043,3.02653289673092e-16,3.0271959651238e-16,3.02785920789202e-16,3.02852262508912e-16,3.02918621676871e-16,3.0298499829844e-16,3.0305139237898e-16,3.03117803923857e-16,3.03184232938436e-16,3.03250679428086e-16,3.03317143398178e-16,3.03383624854083e-16
0.044,3.03507704174912e-16,3.03574235553633e-16,3.03640784438746e-16,3.03707350835631e-16,3.03773934749674e-16,3.03840536186257e-16,3.03907155150768e-16,3.03973791648596e-16,3.04040445685132e-16,3.04107117265766e-16,3.04173806395895e-16,3.04240513080914e-16
0.045,3.0436500639772e-16,3.04431763200871e-16,3.04498537579585e-16,3.04565329539265e-16,3.0463213908532e-16,3.04698966223158e-16,3.04765810958191e-16,3.04832673295831e-16,3.04899553241493e-16,3.04966450800594e-16,3.05033365978555e-16,3.05100298780793e-16
0.046,3.05225212669802e-16,3.05292195787668e-16,3.05359196550577e-16,3.05426214963959e-16,3.05493251033245e-16,3.05560304763869e-16,3.05627376161267e-16,3.05694465230876e-16,3.05761571978136e-16,3.05828696408486e-16,3.05895838527372e-16,3.05962998340238e-16
0.047,3.06088328503078e-16,3.06155538828384e-16,3.06222766868528e-16,3.06290012628963e-16,3.06357276115146e-16,3.06424557332536e-16,3.06491856286592e-16,3.06559172982776e-16,3.06626507426553e-16,3.06693859623387e-16,3.06761229578748e-16,3.06828617298104e-16
0.048,3.06954370499916e-16,3.07021808930758e-16,3.07089265146549e-16,3.07156739152765e-16,3.07224230954889e-16,3.07291740558402e-16,3.0735926796879e-16,3.07426813191539e-16,3.07494376232138e-16,3.07561957096077e-16,3.0762955578885e-16,3.0769717231595e-16
0.049,3.0782334460879e-16,3.07891012045837e-16,3.07958697338258e-16,3.08026400491554e-16,3.08094121511234e-16,3.08161860402804e-16,3.08229617171774e-16,3.08297391823654e-16,3.0836518436396e-16,3.08432994798205e-16,3.08500823131908e-16,3.08568669370587e-16
0.05,3.08695267681853e-16,3.08763165031223e-16,3.08831080306711e-16,3.08899013513844e-16,3.08966964658154e-16,3.09034933745173e-16,3.09102920780435e-16,3.09170925769478e-16,3.09238948717839e-16,3.09306989631058e-16,3.09375048514679e-16,3.09443125374245e-16
0.051,3.09570145187902e-16,3.09638273358169e-16,3.09706419525618e-16,3.097745836958e-16,3.09842765874273e-16,3.09910966066593e-16,3.0997918427832e-16,3.10047420515016e-16,3.10115674782245e-16,3.10183947085571e-16,3.10252237430563e-16,3.10320545822789e-16
0.052,3.104479947524e-16,3.10516354657808e-16,3.10584732631783e-16,3.10653128679902e-16,3.10721542807746e-16,3.107899750209e-16,3.10858425324946e-16,3.10926893725471e-16,3.10995380228066e-16,3.11063884838319e-16,3.11132407561824e-16,3.11200948404175e-16
0.053,3.11328821809054e-16,3.11397414366306e-16,3.11466025063832e-16,3.11534653907235e-16,3.11603300902122e-16,3.11671966054102e-16,3.11740649368783e-16,3.11809350851778e-16,3.11878070508701e-16,3.11946808345168e-16,3.12015564366797e-16,3.12084338579208e-16
0.054,3.12212644170001e-16,3.12281470301534e-16,3.12350314645374e-16,3.12419177207149e-16,3.12488057992491e-16,3.12556957007035e-16,3.12625874256413e-16,3.12694809746266e-16,3.12763763482232e-16,3.12832735469952e-16,3.1290172571507e-16,3.12970734223231e-16
0.055,3.13099467143753e-16,3.13168527774442e-16,3.13237606689796e-16,3.13306703895468e-16,3.13375819397117e-16,3.13444953200403e-16,3.13514105310984e-16,3.13583275734525e-16,3.13652464476692e-16,3.13721671543149e-16,3.13790896939569e-16,3.13860140671619e-16
0.056,3.13989308806475e-16,3.14058604867014e-16,3.14127919284905e-16,3.14197252065827e-16,3.14266603215463e-16,3.14335972739498e-16,3.14405360643619e-16,3.14474766933514e-16,3.14544191614875e-16,3.14613634693393e-16,3.14683096174765e-16,3.14752576064686e-16
0.057,3.14882174277084e-16,3.14951706700567e-16,3.15021257554417e-16,3.15090826844339e-16,3.15160414576043e-16,3.15230020755239e-16,3.15299645387639e-16,3.15369288478958e-16,3.15438950034913e-16,3.15508630061221e-16,3.15578328563606e-16,3.15648045547787e-16
0.058,3.15778082447522e-16,3.15847852173095e-16,3.15917640402382e-16,3.15987447141113e-16,3.16057272395025e-16,3.16127116169853e-16,3.16196978471336e-16,3.16266859305216e-16,3.16336758677234e-16,3.16406676593133e-16,3.16476613058663e-16,3.16546568079571e-16
0.059,3.16677037715194e-16,3.16747045684221e-16,3.16817072230641e-16,3.16887117360211e-16,3.16957181078694e-16,3.1702726339185e-16,3.17097364305445e-16,3.17167483825245e-16,3.17237621957021e-16,3.17307778706539e-16,3.17377954079576e-16,3.17448148081905e-16
0.06,3.17579059626832e-16,3.17649306786921e-16,3.17719572598417e-16,3.17789857067104e-16,3.17860160198769e-16,3.179304819992e-16,3.18000822474189e-16,3.18071181629528e-16,3.18141559471014e-16,3.1821195600444e-16,3.1828237123561e-16,3.18352805170321e-16
0.061,3.18484152559294e-16,3.18554639860277e-16,3.18625145887017e-16,3.18695670645324e-16,3.18766214141012e-16,3.18836776379895e-16,3.1890735736779e-16,3.18977957110518e-16,3.190485756139e-16,3.19119212883757e-16,3.19189868925918e-16,3.19260543746208e-16
0.062,3.19392336172912e-16,3.19463064570912e-16,3.19533811769356e-16,3.19604577774082e-16,3.19675362590929e-16,3.19746166225739e-16,3.19816988684355e-16,3.19887829972624e-16,3.19958690096394e-16,3.20029569061512e-16,3.20100466873834e-16,3.20171383539212e-16
0.063,3.20303614540134e-16,3.20374584993428e-16,3.20445574322193e-16,3.20516582532293e-16,3.20587609629596e-16,3.20658655619969e-16,3.2072972050928e-16,3.20800804303405e-16,3.20871907008218e-16,3.20943028629593e-16,3.21014169173412e-16,3.21085328645553e-16
0.064,3.2121800793439e-16,3.21289221407725e-16,3.213604538319e-16,3.21431705212806e-16,3.21502975556336e-16,3.21574264868385e-16,3.21645573154848e-16,3.21716900421628e-16,3.21788246674625e-16,3.21859611919739e-16,3.21930996162881e-16,3.22002399409954e-16
0.065,3.22135520268539e-16,3.22206977728788e-16,3.22278454215588e-16,3.22349949734857e-16,3.22421464292515e-16,3.22492997894484e-16,3.22564550546687e-16,3.22636122255051e-16,3.22707713025505e-16,3.22779322863977e-16,3.22850951776402e-16,3.22922599768713e-16
0.066,3.23056172432529e-16,3.23127874853214e-16,3.23199596376507e-16,3.23271337008352e-16,3.23343096754696e-16,3.23414875621489e-16,3.2348667361468e-16,3.23558490740224e-16,3.23630327004076e-16,3.23702182412192e-16,3.23774056970534e-16,3.23845950685062e-16
0.067,3.23979967674844e-16,3.24051916031449e-16,3.24123883567064e-16,3.2419587028766e-16,3.24267876199213e-16,3.24339901307698e-16,3.24411945619092e-16,3.24484009139378e-16,3.24556091874537e-16,3.24628193830553e-16,3.24700315013414e-16,3.24772455429108e-16
0.068,3.24906927176739e-16,3.24979122451492e-16,3.25051336982005e-16,3.25123570774279e-16,3.25195823834314e-16,3.25268096168114e-16,3.25340387781684e-16,3.25412698681033e-16,3.2548502887217e-16,3.25557378361105e-16,3.25629747153856e-16,3.25702135256437e-16
0.069,3.25837055009824e-16,3.25909498187145e-16,3.25981960697327e-16,3.26054442546397e-16,3.26126943740385e-16,3.2619946428532e-16,3.26272004187236e-16,3.26344563452167e-16,3.26417142086153e-16,3.26489740095229e-16,3.26562357485442e-16,3.26634994262832e-16
0.07,3.2677037179791e-16,3.26843063868833e-16,3.2691577535007e-16,3.26988506247675e-16,3.27061256567705e-16,3.27134026316218e-16,3.27206815499274e-16,3.27279624122938e-16,3.27352452193273e-16,3.27425299716346e-16,3.27498166698227e-16,3.27571053144987e-16
0.071,3.27706881236267e-16,3.2777982319393e-16,3.27852784639713e-16,3.27925765579697e-16,3.27998766019967e-16,3.2807178596661e-16,3.28144825425712e-16,3.28217884403366e-16,3.28290962905664e-16,3.28364060938699e-16,3.28437178508571e-16,3.28510315621376e-16
0.072,3.28646605317666e-16,3.28719798162203e-16,3.28793010573022e-16,3.28866242556231e-16,3.28939494117944e-16,3.29012765264274e-16,3.29086056001337e-16,3.29159366335251e-16,3.29232696272139e-16,3.2930604581812e-16,3.29379414979323e-16,3.29452803761873e-16
0.073,3.29589546978167e-16,3.29662991711626e-16,3.29736456089885e-16,3.29809940119081e-16,3.29883443805355e-16,3.29956967154848e-16,3.30030510173704e-16,3.3010407286807e-16,3.30177655244096e-16,3.30251257307929e-16,3.30324879065726e-16,3.30398520523641e-16
0.074,3.30535728580342e-16,3.30609426211885e-16,3.30683143567105e-16,3.30756880652167e-16,3.30830637473242e-16,3.30904414036497e-16,3.30978210348106e-16,3.31052026414243e-16,3.31125862241085e-16,3.31199717834811e-16,3.31273593201603e-16,3.31347488347644e-16
0.075,3.31485152950433e-16,3.31559104491118e-16,3.31633075834717e-16,3.31707066987424e-16,3.31781077955438e-16,3.31855108744956e-16,3.31929159362177e-16,3.32003229813307e-16,3.3207732010455e-16,3.32151430242112e-16,3.32225560232205e-16,3.32299710081038e-16
0.076,3.32437842938818e-16,3.32512049406964e-16,3.32586275757625e-16,3.32660521997023e-16,3.32734788131385e-16,3.32809074166938e-16,3.32883380109909e-16,3.32957705966531e-16,3.33032051743038e-16,3.33106417445663e-16,3.33180803080648e-16,3.33255208654232e-16
0.077,3.33393801275316e-16,3.33468263691125e-16,3.33542746069414e-16,3.33617248416434e-16,3.3369177073844e-16,3.33766313041686e-16,3.3384087533243e-16,3.33915457616933e-16,3.33990059901457e-16,3.34064682192266e-16,3.34139324495627e-16,3.34213986817809e-16
0.078,3.3435305096035e-16,3.34427770351345e-16,3.34502509785153e-16,3.34577269268051e-16,3.34652048806324e-16,3.34726848406256e-16,3.34801668074131e-16,3.3487650781624e-16,3.34951367638875e-16,3.35026247548326e-16,3.35101147550893e-16,3.3517606765287e-16
0.079,3.35315594342441e-16,3.35390571737939e-16,3.35465569256948e-16,3.35540586905777e-16,3.35615624690737e-16,3.35690682618141e-16,3.35765760694304e-16,3.35840858925544e-16,3.35915977318182e-16,3.35991115878539e-16,3.3606627461294e-16,3.36141453527712e-16
0.08,3.36281455364944e-16,3.36356691801852e-16,3.36431948443342e-16,3.3650722529575e-16,3.36582522365417e-16,3.36657839658685e-16,3.36733177181897e-16,3.36808534941401e-16,3.36883912943548e-16,3.36959311194685e-16,3.3703472970117e-16,3.37110168469357e-16
0.081,3.37250636094276e-16,3.37326132611234e-16,3.37401649414213e-16,3.37477186509582e-16,3.37552743903708e-16,3.37628321602964e-16,3.37703919613722e-16,3.3777953794236e-16,3.37855176595256e-16,3.37930835578788e-16,3.38006514899343e-16,3.38082214563303e-16
0.082,3.38223160776851e-16,3.38298918420189e-16,3.38374696431364e-16,3.38450494816772e-16,3.38526313582812e-16,3.38602152735885e-16,3.38678012282392e-16,3.38753892228742e-16,3.3882979258134e-16,3.38905713346597e-16,3.38981654530925e-16,3.39057616140739e-16
0.083,3.39199031034433e-16,3.39275050852104e-16,3.39351091119802e-16,3.39427151843953e-16,3.39503233030986e-16,3.39579334687331e-16,3.39655456819419e-16,3.39731599433686e-16,3.39807762536571e-16,3.39883946134509e-16,3.39960150233947e-16,3.40036374841326e-16
0.084,3.40178271894874e-16,3.40254554942753e-16,3.40330858523228e-16,3.40407182642754e-16,3.40483527307789e-16,3.40559892524795e-16,3.4063627830023e-16,3.40712684640562e-16,3.40789111552257e-16,3.40865559041782e-16,3.40942027115613e-16,3.41018515780221e-16
0.085,3.41160884642003e-16,3.41237431977509e-16,3.41313999928559e-16,3.41390588501637e-16,3.41467197703231e-16,3.41543827539833e-16,3.41620478017932e-16,3.41697149144023e-16,3.41773840924605e-16,3.41850553366173e-16,3.41927286475232e-16,3.42004040258284e-16
0.086,3.42146894617926e-16,3.42223707306505e-16,3.42300540693956e-16,3.42377394786796e-16,3.42454269591542e-16,3.42531165114714e-16,3.42608081362833e-16,3.42685018342423e-16,3.42761976060014e-16,3.42838954522129e-16,3.42915953735306e-16,3.42992973706075e-16
0.087,3.43136303103803e-16,3.43213382212455e-16,3.43290482103693e-16,3.43367602784061e-16,3.43444744260108e-16,3.43521906538384e-16,3.43599089625439e-16,3.43676293527829e-16,3.43753518252112e-16,3.43830763804845e-16,3.43908030192591e-16,3.43985317421913e-16
0.088,3.44129136001174e-16,3.44206482605097e-16,3.44283850075705e-16,3.44361238419572e-16,3.44438647643275e-16,3.44516077753398e-16,3.44593528756519e-16,3.44671000659224e-16,3.44748493468103e-16,3.4482600718974e-16,3.44903541830733e-16,3.44981097397672e-16
0.089,3.45125394046649e-16,3.45203009222462e-16,3.45280645349444e-16,3.45358302434202e-16,3.45435980483343e-16,3.45513679503478e-16,3.45591399501219e-16,3.45669140483181e-16,3.45746902455985e-16,3.45824685426246e-16,3.45902489400591e-16,3.45980314385641e-16
0.09,3.46125103502621e-16,3.46202988335258e-16,3.46280894203939e-16,3.463588211153e-16,3.46436769075981e-16,3.46514738092623e-16,3.46592728171868e-16,3.46670739320363e-16,3.46748771544756e-16,3.46826824851697e-16,3.46904899247841e-16,3.46982994739842e-16
0.091,3.47128265144406e-16,3.47206420720243e-16,3.4728459741739e-16,3.47362795242514e-16,3.47441014202285e-16,3.47519254303374e-16,3.47597515552455e-16,3.47675797956206e-16,3.47754101521306e-16,3.47832426254433e-16,3.47910772162277e-16,3.47989139251519e-16
0.092,3.48134905757504e-16,3.48213333171394e-16,3.48291781792254e-16,3.48370251626781e-16,3.48448742681676e-16,3.48527254963643e-16,3.48605788479385e-16,3.4868434323561e-16,3.48762919239029e-16,3.48841516496352e-16,3.48920135014298e-16,3.4899877479958e-16
0.093,3.49145025653237e-16,3.49223726001364e-16,3.49302447642515e-16,3.49381190583419e-16,3.49459954830808e-16,3.49538740391416e-16,3.49617547271977e-16,3.49696375479231e-16,3.4977522501992e-16,3.49854095900785e-16,3.49932988128575e-16,3.50011901710036e-16
0.094,3.50158652316686e-16,3.5023762670392e-16,3.5031662247063e-16,3.50395639623577e-16,3.50474678169523e-16,3.50553738115234e-16,3.50632819467475e-16,3.50711922233018e-16,3.50791046418635e-16,3.50870192031099e-16,3.50949359077191e-16,3.51028547563687e-16
0.095,3.51175785712675e-16,3.51255035245134e-16,3.51334306243922e-16,3.51413598715827e-16,3.51492912667646e-16,3.51572248106176e-16,3.51651605038212e-16,3.51730983470557e-16,3.51810383410017e-16,3.51889804863394e-16,3.519692478375e-16,3.52048712339145e-16
0.096,3.52196453633638e-16,3.52275979426232e-16,3.52355526772407e-16,3.52435095678985e-16,3.52514686152792e-16,3.52594298200658e-16,3.52673931829409e-16,3.5275358704588e-16,3.52833263856908e-16,3.52912962269328e-16,3.52992682289982e-16,3.53072423925712e-16
0.097,3.53220656168081e-16,3.53300459337014e-16,3.53380284147184e-16,3.53460130605444e-16,3.53539998718653e-16,3.53619888493671e-16,3.53699799937357e-16,3.53779733056578e-16,3.53859687858202e-16,3.53939664349095e-16,3.54019662536134e-16,3.54099682426189e-16
0.098,3.54248421202351e-16,3.54328502872663e-16,3.54408606272273e-16,3.54488731408068e-16,3.54568878286938e-16,3.54649046915774e-16,3.54729237301468e-16,3.54809449450918e-16,3.54889683371025e-16,3.54969939068686e-16,3.5505021655081e-16,3.55130515824299e-16
0.099,3.55279748702336e-16,3.55360110000342e-16,3.55440493116115e-16,3.55520898056573e-16,3.55601324828639e-16,3.55681773439237e-16,3.5576224389529e-16,3.55842736203729e-16,3.55923250371485e-16,3.56003786405489e-16,3.56084344312681e-16,3.56164924099996e-16
0.1,3.56314667052081e-16,3.56395309113087e-16,3.56475973080739e-16,3.56556658961989e-16,3.5663736676379e-16,3.56718096493099e-16,3.5679884815687e-16,3.56879621762068e-16,3.56960417315656e-16,3.57041234824597e-16,3.57122074295863e-16,3.57202935736422e-16
0.101,3.57353175817552e-16,3.57434099778042e-16,3.5751504573447e-16,3.57596013693817e-16,3.57677003663072e-16,3.57758015649221e-16,3.57839049659254e-16,3.57920105700165e-16,3.58001183778951e-16,3.58082283902607e-16,3.58163406078138e-16,3.58244550312544e-16
