data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13
0.066,1.09351230181353e-08,1.09365793286264e-08,1.09380358978402e-08,1.09394927258343e-08,1.09409498126665e-08,1.09424071583944e-08,1.09438647630756e-08,1.09453226267679e-08,1.09467807495289e-08,1.09482391314163e-08,1.09496977724879e-08,1.09511566728015e-08
0.067,1.09538548702531e-08,1.09553145033164e-08,1.09567743958394e-08,1.09582345478798e-08,1.09596949594956e-08,1.09611556307445e-08,1.09626165616845e-08,1.09640777523733e-08,1.09655392028691e-08,1.09670009132295e-08,1.09684628835126e-08,1.09699251137763e-08
0.068,1.09726293002697e-08,1.09740922653334e-08,1.09755554905962e-08,1.0977018976116e-08,1.0978482721951e-08,1.09799467281592e-08,1.09814109947986e-08,1.09828755219273e-08,1.09843403096034e-08,1.0985805357885e-08,1.09872706668304e-08,1.09887362364974e-08
0.069,1.09914462553456e-08,1.09929125618389e-08,1.09943791292733e-08,1.09958459577068e-08,1.09973130471979e-08,1.09987803978046e-08,1.10002480095852e-08,1.10017158825981e-08,1.10031840169015e-08,1.10046524125537e-08,1.10061210696131e-08,1.1007589988138e-08
0.07,1.10103060173565e-08,1.10117756747695e-08,1.10132455938679e-08,1.10147157747101e-08,1.10161862173547e-08,1.101765692186e-08,1.10191278882844e-08,1.10205991166865e-08,1.10220706071248e-08,1.10235423596578e-08,1.1025014374344e-08,1.10264866512419e-08
0.071,1.10292085247862e-08,1.10306815426083e-08,1.10321548228628e-08,1.10336283656083e-08,1.10351021709036e-08,1.10365762388071e-08,1.10380505693775e-08,1.10395251626736e-08,1.10410000187541e-08,1.10424751376776e-08,1.10439505195029e-08,1.10454261642887e-08
0.072,1.10481540853129e-08,1.10496304730991e-08,1.10511071240673e-08,1.10525840382761e-08,1.10540612157846e-08,1.10555386566515e-08,1.10570163609356e-08,1.1058494328696e-08,1.10599725599914e-08,1.10614510548807e-08,1.1062929813423e-08,1.10644088356771e-08
0.073,1.1067142621002e-08,1.1068622388304e-08,1.107010241954e-08,1.1071582714769e-08,1.10730632740501e-08,1.10745440974423e-08,1.10760251850046e-08,1.10775065367961e-08,1.10789881528761e-08,1.10804700333034e-08,1.10819521781373e-08,1.1083434587437e-08
0.074,1.10861744450641e-08,1.10876576015001e-08,1.10891410226248e-08,1.10906247084973e-08,1.10921086591769e-08,1.10935928747229e-08,1.10950773551944e-08,1.10965621006509e-08,1.10980471111515e-08,1.10995323867556e-08,1.11010179275226e-08,1.11025037335117e-08
0.075,1.11052494763063e-08,1.11067360314909e-08,1.11082228521213e-08,1.1109709938257e-08,1.11111972899573e-08,1.11126849072818e-08,1.111417279029e-08,1.11156609390412e-08,1.11171493535951e-08,1.1118638034011e-08,1.11201269803486e-08,1.11216161926674e-08
0.076,1.11243680357977e-08,1.11258579994133e-08,1.11273482292346e-08,1.11288387253211e-08,1.11303294877326e-08,1.11318205165286e-08,1.11333118117687e-08,1.11348033735129e-08,1.11362952018206e-08,1.11377872967516e-08,1.11392796583658e-08,1.11407722867227e-08
0.077,1.11435300393477e-08,1.11450234210727e-08,1.11465170697658e-08,1.11480109854867e-08,1.11495051682953e-08,1.11509996182515e-08,1.1152494335415e-08,1.11539893198459e-08,1.1155484571604e-08,1.11569800907492e-08,1.11584758773415e-08,1.11599719314409e-08
0.078,1.11627358090528e-08,1.11642326186341e-08,1.11657296959483e-08,1.11672270410556e-08,1.11687246540159e-08,1.11702225348894e-08,1.11717206837361e-08,1.11732191006161e-08,1.11747177855895e-08,1.11762167387165e-08,1.11777159600572e-08,1.11792154496718e-08
0.079,1.1181985252037e-08,1.11834854992155e-08,1.11849860148945e-08,1.11864867991343e-08,1.11879878519952e-08,1.11894891735375e-08,1.11909907638214e-08,1.11924926229072e-08,1.11939947508553e-08,1.1195497147726e-08,1.11969998135796e-08,1.11985027484765e-08
0.08,1.12012787072836e-08,1.12027824018718e-08,1.12042863657309e-08,1.12057905989212e-08,1.12072951015031e-08,1.12087998735373e-08,1.12103049150841e-08,1.12118102262041e-08,1.12133158069579e-08,1.12148216574059e-08,1.12163277776087e-08,1.12178341676269e-08
0.081,1.12206160752146e-08,1.12221232270185e-08,1.12236306488659e-08,1.12251383408176e-08,1.12266463029343e-08,1.12281545352766e-08,1.12296630379053e-08,1.1231171810881e-08,1.12326808542646e-08,1.12341901681166e-08,1.12356997524981e-08,1.12372096074696e-08
0.082,1.12399976988157e-08,1.12415083177132e-08,1.12430192074299e-08,1.12445303680265e-08,1.1246041799564e-08,1.12475535021033e-08,1.12490654757052e-08,1.12505777204307e-08,1.12520902363408e-08,1.12536030234964e-08,1.12551160819585e-08,1.1256629411788e-08
0.083,1.12594234686005e-08,1.12609375644614e-08,1.12624519319195e-08,1.1263966571036e-08,1.12654814818719e-08,1.12669966644883e-08,1.12685121189464e-08,1.12700278453072e-08,1.12715438436321e-08,1.12730601139819e-08,1.12745766564182e-08,1.12760934710019e-08
0.084,1.12788937410646e-08,1.12804113238335e-08,1.12819291789804e-08,1.12834473065667e-08,1.12849657066536e-08,1.12864843793025e-08,1.12880033245746e-08,1.12895225425315e-08,1.12910420332343e-08,1.12925617967445e-08,1.12940818331235e-08,1.12956021424327e-08
0.085,1.12984083989589e-08,1.12999294785704e-08,1.13014508313435e-08,1.13029724573397e-08,1.13044943566204e-08,1.13060165292471e-08,1.13075389752815e-08,1.1309061694785e-08,1.13105846878194e-08,1.1312107954446e-08,1.13136314947266e-08,1.13151553087227e-08
0.086,1.131796780292e-08,1.13194923893849e-08,1.13210172497975e-08,1.13225423842195e-08,1.13240677927127e-08,1.13255934753387e-08,1.13271194321594e-08,1.13286456632364e-08,1.13301721686317e-08,1.13316989484069e-08,1.13332260026239e-08,1.13347533313446e-08
0.087,1.13375718346222e-08,1.1339099937941e-08,1.13406283159965e-08,1.13421569688504e-08,1.13436858965647e-08,1.13452150992014e-08,1.13467445768223e-08,1.13482743294896e-08,1.13498043572653e-08,1.13513346602112e-08,1.13528652383895e-08,1.13543960918623e-08
0.088,1.13572208636559e-08,1.1358752493907e-08,1.13602843996862e-08,1.13618165810557e-08,1.13633490380775e-08,1.1364881770814e-08,1.13664147793271e-08,1.13679480636792e-08,1.13694816239325e-08,1.13710154601491e-08,1.13725495723914e-08,1.13740839607216e-08
0.089,1.13769147598667e-08,1.13784499271162e-08,1.13799853706881e-08,1.13815210906447e-08,1.13830570870484e-08,1.13845933599617e-08,1.13861299094467e-08,1.13876667355661e-08,1.13892038383822e-08,1.13907412179574e-08,1.13922788743543e-08,1.13938168076352e-08
0.09,1.13966538978291e-08,1.13981926122219e-08,1.13997316037341e-08,1.14012708724282e-08,1.14028104183669e-08,1.14043502416127e-08,1.14058903422282e-08,1.14074307202761e-08,1.1408971375819e-08,1.14105123089196e-08,1.14120535196406e-08,1.14135950080445e-08
0.091,1.14164381471383e-08,1.14179804188071e-08,1.14195229683952e-08,1.14210657959651e-08,1.14226089015797e-08,1.14241522853018e-08,1.14256959471943e-08,1.14272398873199e-08,1.14287841057416e-08,1.14303286025222e-08,1.14318733777247e-08,1.14334184314118e-08
0.092,1.14362678904958e-08,1.14378137296539e-08,1.14393598475337e-08,1.1440906244198e-08,1.144245291971e-08,1.14439998741326e-08,1.14455471075289e-08,1.1447094619962e-08,1.14486424114949e-08,1.14501904821907e-08,1.14517388321125e-08,1.14532874613236e-08
0.093,1.14561429873097e-08,1.14576924041563e-08,1.14592421005298e-08,1.14607920764933e-08,1.14623423321102e-08,1.14638928674436e-08,1.14654436825568e-08,1.1466994777513e-08,1.14685461523757e-08,1.1470097807208e-08,1.14716497420734e-08,1.14732019570351e-08
0.094,1.14760638318315e-08,1.14776168366485e-08,1.14791701218004e-08,1.14807236873505e-08,1.14822775333624e-08,1.14838316598995e-08,1.14853860670253e-08,1.14869407548033e-08,1.1488495723297e-08,1.14900509725699e-08,1.14916065026856e-08,1.14931623137077e-08
0.095,1.14960302756179e-08,1.14975868786719e-08,1.14991437628715e-08,1.15007009282804e-08,1.15022583749623e-08,1.15038161029808e-08,1.15053741123997e-08,1.15069324032827e-08,1.15084909756935e-08,1.15100498296958e-08,1.15116089653535e-08,1.15131683827303e-08
0.096,1.15160427166884e-08,1.15176029283294e-08,1.15191634219296e-08,1.15207241975529e-08,1.15222852552632e-08,1.15238465951244e-08,1.15254082172004e-08,1.15269701215551e-08,1.15285323082526e-08,1.15300947773568e-08,1.15316575289317e-08,1.15332205630412e-08
0.097,1.15361010079972e-08,1.15376648385602e-08,1.15392289518989e-08,1.15407933480772e-08,1.15423580271594e-08,1.15439229892095e-08,1.15454882342917e-08,1.15470537624702e-08,1.1548619573809e-08,1.15501856683725e-08,1.15517520462248e-08,1.15533187074302e-08
0.098,1.1556205547095e-08,1.15577730069988e-08,1.15593407504973e-08,1.15609087776549e-08,1.1562477088536e-08,1.1564045683205e-08,1.1565614561726e-08,1.15671837241636e-08,1.15687531705822e-08,1.15703229010461e-08,1.15718929156199e-08,1.15734632143679e-08
0.099,1.15763561834879e-08,1.15779272831354e-08,1.15794986671997e-08,1.15810703357453e-08,1.15826422888368e-08,1.15842145265389e-08,1.1585787048916e-08,1.15873598560327e-08,1.15889329479538e-08,1.15905063247439e-08,1.15920799864675e-08,1.15936539331894e-08
0.1,1.15965533221336e-08,1.15981280720129e-08,1.15997031071338e-08,1.16012784275611e-08,1.16028540333597e-08,1.16044299245943e-08,1.16060061013297e-08,1.16075825636307e-08,1.16091593115623e-08,1.16107363451892e-08,1.16123136645764e-08,1.16138912697887e-08
0.101,1.16167968036576e-08,1.16183752142397e-08,1.1619953910891e-08,1.16215328936767e-08,1.16231121626618e-08,1.16246917179113e-08,1.16262715594901e-08,1.16278516874634e-08,1.16294321018963e-08,1.16310128028538e-08,1.1632593790401e-08,1.16341750646031e-08
