data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13
0.013,499.992140064327,499.992141421598,499.992142781033,499.992144142634,499.992145506405,499.992146872347,499.992148240465,499.992149610759,499.992150983235,499.992152357892,499.992153734736,499.992155113768
0.014,499.990854407336,499.990855652202,499.990856899218,499.990858148385,499.990859399706,499.990860653185,499.990861908824,499.990863166625,499.990864426592,499.990865688727,499.990866953033,499.990868219513
0.015,499.989485667163,499.989486792968,499.989487920907,499.989489050982,499.989490183196,499.989491317552,499.989492454052,499.9894935927,499.989494733497,499.989495876447,499.989497021552,499.989498168815
0.016,499.988165580839,499.988166592144,499.988167605567,499.988168621111,499.98816963878,499.988170658575,499.9881716805,499.988172704557,499.988173730749,499.988174759079,499.988175789549,499.988176822162
0.017,499.986842452006,499.98684334872,499.986844247537,499.98684514846,499.986846051492,499.986846956637,499.986847863896,499.986848773272,499.986849684768,499.986850598387,499.986851514131,499.986852432004
0.018,499.98550657331,499.985507354409,499.985508137596,499.985508922874,499.985509710246,499.985510499715,499.985511291284,499.985512084955,499.985512880731,499.985513678614,499.985514478608,499.985515280716
0.019,499.984161790338,499.984162455074,499.984163121884,499.984163790769,499.984164461734,499.984165134781,499.984165809912,499.98416648713,499.984167166438,499.984167847838,499.984168531334,499.984169216928
0.02,499.98282803566,499.982828584977,499.982829136353,499.98282968979,499.982830245292,499.982830802859,499.982831362497,499.982831924206,499.98283248799,499.982833053852,499.982833621794,499.982834191819
0.021,499.981477329563,499.981477761963,499.981478196405,499.981478632894,499.981479071432,499.981479512021,499.981479954664,499.981480399364,499.981480846124,499.981481294946,499.981481745834,499.981482198789
0.022,499.980121856104,499.980122171128,499.980122488179,499.980122807262,499.980123128378,499.98012345153,499.980123776721,499.980124103954,499.980124433231,499.980124764555,499.980125097929,499.980125433356
0.023,499.978764488773,499.978764686204,499.978764885647,499.978765087106,499.978765290583,499.978765496081,499.978765703603,499.978765913151,499.978766124728,499.978766338336,499.97876655398,499.978766771661
0.024,499.977399829209,499.977399908357,499.977399989502,499.977400072647,499.977400157795,499.977400244948,499.97740033411,499.977400425282,499.977400518469,499.977400613671,499.977400710893,499.977400810137
0.025,499.976026586442,499.976026546501,499.976026508542,499.976026472568,499.976026438581,499.976026406584,499.976026376579,499.97602634857,499.97602632256,499.976026298549,499.976026276543,499.976026256543
0.026,499.974649965858,499.974649806472,499.974649649053,499.974649493602,499.974649340123,499.974649188619,499.974649039092,499.974648891544,499.97464874598,499.9746486024,499.974648460809,499.974648321208
0.027,499.973266480807,499.973266201316,499.973265923775,499.973265648187,499.973265374556,499.973265102884,499.973264833173,499.973264565426,499.973264299647,499.973264035836,499.973263773998,499.973263514135
0.028,499.971875743002,499.97187534271,499.971874944352,499.971874547932,499.971874153452,499.971873760915,499.971873370324,499.971872981682,499.97187259499,499.971872210253,499.971871827472,499.97187144665
0.029,499.970479332426,499.970478810772,499.970478291038,499.970477773225,499.970477257337,499.970476743376,499.970476231345,499.970475721247,499.970475213084,499.970474706858,499.970474202574,499.970473700233
0.03,499.969076767421,499.969076123805,499.969075482091,499.969074842284,499.969074204385,499.969073568397,499.969072934323,499.969072302166,499.969071671928,499.969071043613,499.969070417222,499.969069792758
0.031,499.967667138529,499.967666372267,499.967665607893,499.967664845408,499.967664084815,499.967663326118,499.967662569319,499.96766181442,499.967661061425,499.967660310336,499.967659561155,499.967658813886
0.032,499.966251256064,499.966250366545,499.966249478896,499.966248593121,499.966247709222,499.966246827203,499.966245947065,499.966245068812,499.966244192446,499.96624331797,499.966242445386,499.966241574698
0.033,499.964828986234,499.964827972831,499.964826961283,499.964825951593,499.964824943763,499.964823937796,499.964822933694,499.964821931461,499.964820931099,499.96481993261,499.964818935998,499.964817941265
0.034,499.963399927671,499.963398789724,499.963397653617,499.963396519351,499.963395386928,499.963394256353,499.963393127626,499.963392000752,499.963390875733,499.96338975257,499.963388631268,499.963387511828
0.035,499.961964250281,499.961962987145,499.961961725831,499.961960466342,499.96195920868,499.961957952849,499.961956698851,499.961955446688,499.961954196364,499.96195294788,499.96195170124,499.961950456447
0.036,499.960522017628,499.96052062866,499.960519241498,499.960517856144,499.960516472602,499.960515090873,499.96051371096,499.960512332867,499.960510956595,499.960509582148,499.960508209528,499.960506838738
0.037,499.959073003401,499.959071487939,499.959069974266,499.959068462385,499.959066952299,499.95906544401,499.959063937521,499.959062432834,499.959060929952,499.959059428878,499.959057929615,499.959056432165
0.038,499.957617225199,499.957615582582,499.957613941737,499.957612302667,499.957610665375,499.957609029864,499.957607396136,499.957605764194,499.95760413404,499.957602505677,499.957600879108,499.957599254336
0.039,499.956154707248,499.956152936815,499.956151168138,499.95614940122,499.956147636062,499.956145872668,499.956144111041,499.956142351182,499.956140593096,499.956138836783,499.956137082248,499.956135329492
0.04,499.954685352845,499.954683453928,499.95468155675,499.954679661312,499.954677767619,499.954675875673,499.954673985477,499.954672097033,499.954670210343,499.954668325411,499.954666442239,499.95466456083
0.041,499.953209119729,499.953207091653,499.953205065299,499.95320304067,499.953201017768,499.953198996595,499.953196977155,499.953194959451,499.953192943484,499.953190929258,499.953188916775,499.953186906037
0.042,499.951726006194,499.951723848285,499.951721692081,499.951719537584,499.951717384798,499.951715233724,499.951713084366,499.951710936726,499.951708790807,499.951706646611,499.951704504141,499.9517023634
0.043,499.950235958538,499.950233670116,499.950231383382,499.950229098338,499.950226814987,499.950224533332,499.950222253375,499.950219975119,499.950217698566,499.95021542372,499.950213150582,499.950210879156
0.044,499.948738931915,499.948736512295,499.948734094346,499.948731678069,499.948729263469,499.948726850547,499.948724439305,499.948722029748,499.948719621877,499.948717215694,499.948714811204,499.948712408407
0.045,499.947234902794,499.947232351289,499.947229801437,499.947227253241,499.947224706703,499.947222161825,499.947219618612,499.947217077065,499.947214537187,499.94721199898,499.947209462448,499.947206927592
0.046,499.945723833786,499.945721149703,499.945718467257,499.945715786448,499.945713107281,499.945710429757,499.945707753879,499.94570507965,499.945702407073,499.945699736149,499.945697066882,499.945694399275
0.047,499.944205683856,499.9442028665,499.944200050763,499.944197236646,499.944194424153,499.944191613286,499.944188804047,499.94418599644,499.944183190466,499.944180386129,499.944177583431,499.944174782375
0.048,499.942680421547,499.942677470219,499.942674520492,499.942671572367,499.942668625849,499.942665680938,499.942662737638,499.942659795952,499.942656855882,499.942653917431,499.942650980602,499.942648045396
0.049,499.941148012574,499.94114492657,499.941141842149,499.941138759313,499.941135678065,499.941132598407,499.941129520343,499.941126443874,499.941123369004,499.941120295735,499.941117224069,499.94111415401
0.05,499.939608420007,499.93960519862,499.939601978798,499.939598760543,499.939595543858,499.939592328745,499.939589115208,499.939585903249,499.93958269287,499.939579484074,499.939576276865,499.939573071243
0.051,499.938061609907,499.938058252425,499.93805489649,499.938051542105,499.938048189271,499.938044837993,499.938041488271,499.938038140109,499.93803479351,499.938031448476,499.93802810501,499.938024763114
0.052,499.936507548487,499.936504054196,499.936500561433,499.936497070202,499.936493580505,499.936490092345,499.936486605723,499.936483120644,499.936479637109,499.93647615512,499.936472674682,499.936469195796
0.053,499.934946200712,499.934942568893,499.934938938584,499.934935309788,499.934931682508,499.934928056747,499.934924432506,499.934920809789,499.934917188599,499.934913568937,499.934909950806,499.93490633421
0.054,499.933377532427,499.933373762356,499.933369993779,499.933366226695,499.93336246111,499.933358697024,499.933354934441,499.933351173364,499.933347413794,499.933343655735,499.933339899189,499.933336144158
0.055,499.931801509854,499.931797600806,499.931793693233,499.931789787135,499.931785882517,499.931781979381,499.931778077728,499.931774177563,499.931770278887,499.931766381703,499.931762486014,499.931758591823
0.056,499.930218098816,499.930214050061,499.930210002761,499.93020595692,499.930201912538,499.93019786962,499.930193828168,499.930189788184,499.930185749671,499.930181712631,499.930177677068,499.930173642984
0.057,499.92862726533,499.928623076133,499.928618888373,499.928614702052,499.928610517174,499.92860633374,499.928602151752,499.928597971215,499.92859379213,499.9285896145,499.928585438327,499.928581263615
0.058,499.927028975675,499.927024645299,499.92702031634,499.927015988803,499.927011662688,499.927007338,499.927003014739,499.92699869291,499.926994372514,499.926990053555,499.926985736034,499.926981419955
0.059,499.925423196027,499.925418723729,499.925414252831,499.925409783334,499.925405315242,499.925400848557,499.925396383281,499.925391919417,499.925387456969,499.925382995937,499.925378536326,499.925374078137
0.06,499.923809892578,499.923805277614,499.92380066403,499.923796051829,499.923791441013,499.923786831585,499.923782223547,499.923777616903,499.923773011655,499.923768407805,499.923763805356,499.923759204311
0.061,499.922189031628,499.922184273248,499.922179516228,499.922174760573,499.922170006283,499.922165253363,499.922160501814,499.92215575164,499.922151002842,499.922146255423,499.922141509387,499.922136764735
0.062,499.920560579466,499.920555676917,499.920550775709,499.920545875845,499.920540977329,499.920536080163,499.920531184349,499.92052628989,499.920521396789,499.920516505047,499.920511614669,499.920506725656
0.063,499.918924502346,499.918919454869,499.918914408716,499.918909363888,499.918904320387,499.918899278218,499.918894237381,499.91888919788,499.918884159717,499.918879122895,499.918874087417,499.918869053284
0.064,499.917280766526,499.917275573363,499.917270381503,499.917265190948,499.917260001703,499.917254813768,499.917249627147,499.917244441842,499.917239257857,499.917234075192,499.917228893852,499.917223713838
0.065,499.915629338241,499.915623998626,499.915618660294,499.915613323249,499.915607987492,499.915602653028,499.915597319857,499.915591987984,499.91558665741,499.915581328137,499.915576000169,499.915570673509
0.066,499.913970183671,499.913964696835,499.913959211263,499.913953726958,499.913948243922,499.913942762159,499.91393728167,499.913931802458,499.913926324526,499.913920847876,499.913915372511,499.913909898433
0.067,499.912303268935,499.912297634105,499.912292000521,499.912286368183,499.912280737095,499.91227510726,499.912269478679,499.912263851355,499.912258225292,499.912252600491,499.912246976956,499.912241354687
0.068,499.910628560083,499.910622776484,499.91061699411,499.910611212963,499.910605433046,499.910599654362,499.910593876913,499.910588100701,499.910582325729,499.910576552,499.910570779516,499.91056500828
0.069,499.908946023073,499.908940089925,499.908934157981,499.908928227245,499.908922297718,499.908916369405,499.908910442306,499.908904516424,499.908898591763,499.908892668325,499.908886746112,499.908880825126
0.07,499.907255623762,499.90724954028,499.907243457982,499.907237376872,499.907231296951,499.907225218223,499.90721914069,499.907213064354,499.907206989219,499.907200915286,499.907194842558,499.907188771038
0.071,499.905557327879,499.905551093275,499.905544859835,499.905538627563,499.90553239646,499.905526166529,499.905519937773,499.905513710194,499.905507483795,499.905501258578,499.905495034547,499.905488811702
0.072,499.903851101021,499.903844714503,499.903838329129,499.903831944901,499.903825561823,499.903819179897,499.903812799125,499.90380641951,499.903800041055,499.903793663762,499.903787287633,499.903780912672
0.073,499.902136908622,499.902130369394,499.902123831289,499.902117294311,499.902110758461,499.902104223743,499.902097690159,499.902091157711,499.902084626403,499.902078096236,499.902071567214,499.902065039338
0.074,499.900414715947,499.900408023208,499.900401331572,499.900394641043,499.900387951621,499.900381263311,499.900374576114,499.900367890033,499.900361205071,499.900354521229,499.900347838511,499.900341156919
0.075,499.898684488056,499.898677641003,499.898670795032,499.898663950147,499.898657106349,499.898650263642,499.898643422027,499.898636581508,499.898629742087,499.898622903765,499.898616066547,499.898609230435
0.076,499.8969461898,499.896939187624,499.89693218651,499.896925186461,499.896918187478,499.896911189566,499.896904192725,499.896897196958,499.896890202269,499.896883208659,499.896876216131,499.896869224688
0.077,499.895199785781,499.89519262767,499.895185470601,499.895178314575,499.895171159595,499.895164005664,499.895156852784,499.895149700957,499.895142550187,499.895135400475,499.895128251825,499.895121104238
0.078,499.893445240341,499.89343792548,499.893430611638,499.893423298819,499.893415987025,499.893408676259,499.893401366523,499.893394057819,499.893386750151,499.893379443519,499.893372137929,499.89336483338
0.079,499.891682517523,499.891675045091,499.891667573657,499.891660103224,499.891652633795,499.891645165373,499.89163769796,499.891630231557,499.89162276617,499.891615301798,499.891607838445,499.891600376114
0.08,499.889911581054,499.889903950226,499.889896320374,499.889888691503,499.889881063615,499.889873436711,499.889865810795,499.889858185869,499.889850561936,499.889842938998,499.889835317058,499.889827696118
0.081,499.8881323943,499.888124604246,499.888116815149,499.88810902701,499.888101239832,499.888093453618,499.88808566837,499.888077884091,499.888070100783,499.888062318449,499.888054537091,499.888046756712
0.082,499.886344920243,499.886336970131,499.886329020954,499.886321072714,499.886313125413,499.886305179055,499.886297233642,499.886289289175,499.886281345659,499.886273403094,499.886265461484,499.886257520832
0.083,499.884549121431,499.884541010424,499.884532900329,499.88452479115,499.88451668289,499.884508575549,499.884500469132,499.88449236364,499.884484259077,499.884476155443,499.884468052743,499.884459950979
0.084,499.88274495995,499.882736687205,499.882728415352,499.882720144392,499.882711874329,499.882703605164,499.882695336901,499.882687069541,499.882678803088,499.882670537543,499.882662272909,499.88265400919
0.085,499.880932397362,499.880923962034,499.880915527575,499.880907093988,499.880898661276,499.88089022944,499.880881798484,499.880873368409,499.880864939219,499.880856510915,499.880848083501,499.880839656979
0.086,499.87911139467,499.879102795907,499.879094197993,499.879085600927,499.879077004714,499.879068409357,499.879059814856,499.879051221215,499.879042628437,499.879034036523,499.879025445476,499.8790168553
0.087,499.877281912243,499.877273149191,499.877264386965,499.877255625566,499.877246864997,499.877238105262,499.877229346361,499.877220588297,499.877211831075,499.877203074694,499.877194319159,499.877185564471
0.088,499.87544390977,499.875434981569,499.875426054172,499.875417127579,499.875408201795,499.875399276821,499.875390352659,499.875381429313,499.875372506785,499.875363585077,499.875354664193,499.875345744133
0.089,499.873597346175,499.87358825196,499.873579158526,499.873570065876,499.87356097401,499.873551882933,499.873542792646,499.873533703152,499.873524614454,499.873515526552,499.873506439452,499.873497353155
0.09,499.871742179547,499.87173291845,499.871723658111,499.871714398532,499.871705139716,499.871695881666,499.871686624383,499.871677367871,499.871668112132,499.871658857168,499.871649602982,499.871640349576
0.091,499.869878367042,499.869868938188,499.869859510069,499.869850082688,499.869840656047,499.86983123015,499.869821804997,499.869812380592,499.869802956937,499.869793534035,499.869784111888,499.869774690498
0.092,499.868005864793,499.867996267303,499.867986670525,499.867977074463,499.867967479118,499.867957884493,499.86794829059,499.867938697412,499.867929104962,499.867919513241,499.867909922253,499.867900331999
0.093,499.86612462778,499.86611486077,499.86610509445,499.866095328822,499.866085563888,499.866075799651,499.866066036114,499.866056273278,499.866046511147,499.866036749723,499.866026989009,499.866017229005
0.094,499.864234609722,499.864224672303,499.86421473555,499.864204799466,499.864194864054,499.864184929316,499.864174995254,499.86416506187,499.864155129169,499.86414519715,499.864135265819,499.864125335176
0.095,499.862335762905,499.862325654182,499.862315546102,499.862305438667,499.862295331882,499.862285225747,499.862275120265,499.862265015438,499.862254911271,499.862244807763,499.862234704918,499.862224602739
0.096,499.860428038037,499.86041775711,499.860407476802,499.860397197117,499.860386918058,499.860376639626,499.860366361823,499.860356084652,499.860345808117,499.860335532218,499.86032525696,499.860314982343
0.097,499.858511384036,499.858500929999,499.858490476559,499.858480023718,499.858469571478,499.858459119842,499.858448668812,499.858438218391,499.858427768582,499.858417319386,499.858406870806,499.858396422845
0.098,499.85658574783,499.856575119772,499.856564492286,499.856553865376,499.856543239044,499.856532613293,499.856521988124,499.85651136354,499.856500739544,499.856490116138,499.856479493324,499.856468871106
0.099,499.854651074079,499.854640271082,499.854629468634,499.854618666738,499.854607865395,499.85459706461,499.854586264383,499.854575464718,499.854564665617,499.854553867082,499.854543069116,499.85453227172
0.1,499.852707304906,499.852696326046,499.852685347712,499.852674369905,499.852663392628,499.852652415885,499.852641439675,499.852630464004,499.852619488873,499.852608514284,499.85259754024,499.852586566743
0.101,499.850754379535,499.850743223882,499.850732068731,499.850720914082,499.85070975994,499.850698606307,499.850687453185,499.850676300576,499.850665148483,499.850653996908,499.850642845855,499.850631695324
0.102,499.848792233917,499.848780900533,499.848769567627,499.848758235199,499.848746903254,499.848735571794,499.84872424082,499.848712910336,499.848701580343,499.848690250844,499.848678921843,499.848667593339
0.103,499.846820800245,499.846809288187,499.84679777658,499.846786265429,499.846774754736,499.846763244504,499.846751734733,499.846740225427,499.846728716589,499.846717208221,499.846705700325,499.846694192903
0.104,499.844840006441,499.844828314755,499.844816623497,499.844804932669,499.844793242275,499.844781552318,499.844769862797,499.844758173717,499.844746485081,499.844734796889,499.844723109146,499.844711421852
0.105,499.842849775494,499.84283790322,499.84282603135,499.842814159886,499.842802288831,499.842790418187,499.842778547956,499.842766678141,499.842754808744,499.842742939768,499.842731071215,499.842719203088
0.106,499.840850024742,499.840837970912,499.84082591746,499.84081386439,499.840801811704,499.840789759404,499.840777707493,499.840765655973,499.840753604847,499.840741554116,499.840729503784,499.840717453852
0.107,499.83884066496,499.838828428595,499.838816192584,499.838803956929,499.838791721634,499.8387794867,499.838767252129,499.838755017925,499.83874278409,499.838730550625,499.838718317535,499.838706084819
0.108,499.836821599338,499.83680917945,499.836796759891,499.836784340663,499.83677192177,499.836759503214,499.836747084995,499.836734667118,499.836722249585,499.836709832397,499.836697415558,499.836684999069
0.109,499.834792722206,499.834780117797,499.834767513691,499.834754909892,499.834742306401,499.834729703222,499.834717100356,499.834704497806,499.834691895575,499.834679293664,499.834666692077,499.834654090815
0.11,499.832753917569,499.832741127628,499.832728337965,499.832715548582,499.832702759484,499.832689970672,499.832677182147,499.832664393913,499.832651605972,499.832638818326,499.832626030979,499.832613243931
0.111,499.830705057288,499.830692080792,499.830679104548,499.830666128559,499.830653152829,499.830640177359,499.830627202152,499.830614227209,499.830601252534,499.830588278129,499.830575303997,499.830562330138
0.112,499.828645998956,499.828632834866,499.828619671004,499.828606507371,499.828593343971,499.828580180805,499.828567017877,499.828553855187,499.82854069274,499.828527530537,499.82851436858,499.828501206872
0.113,499.826576583269,499.826563230533,499.826549877999,499.826536525668,499.826523173545,499.82650982163,499.826496469926,499.826483118436,499.826469767162,499.826456416105,499.826443065271,499.826429714658
0.114,499.824496630916,499.824483088463,499.824469546186,499.824456004087,499.824442462168,499.824428920433,499.824415378882,499.824401837519,499.824388296346,499.824374755365,499.824361214579,499.82434767399
0.115,499.822405938742,499.822392205482,499.822378472371,499.822364739412,499.822351006607,499.82233727396,499.822323541471,499.822309809143,499.82229607698,499.822282344982,499.822268613154,499.822254881495
0.116,499.820304275157,499.820290349976,499.820276424918,499.820262499986,499.820248575182,499.820234650509,499.820220725968,499.820206801562,499.820192877294,499.820178953165,499.820165029179,499.820151105337
0.117,499.818191374508,499.818177256269,499.818163138126,499.818149020081,499.818134902139,499.818120784301,499.818106666568,499.818092548944,499.818078431432,499.818064314032,499.818050196749,499.818036079583
0.118,499.816066930336,499.816052617869,499.816038305472,499.816023993148,499.816009680899,499.815995368727,499.815981056634,499.815966744623,499.815952432697,499.815938120857,499.815923809107,499.815909497447
0.119,499.813930587176,499.813916079281,499.813901571429,499.813887063622,499.813872555863,499.813858048156,499.8138435405,499.813829032899,499.813814525357,499.813800017873,499.813785510452,499.813771003095
0.12,499.811781930851,499.811767226286,499.811752521737,499.811737817206,499.811723112697,499.811708408211,499.811693703751,499.811678999318,499.811664294917,499.811649590547,499.811634886213,499.811620181916
0.121,499.809620476975,499.809605574453,499.809590671921,499.809575769379,499.809560866831,499.80954596428,499.809531061727,499.809516159174,499.809501256625,499.809486354081,499.809471451546,499.80945654902
0.122,499.807445657843,499.807430556024,499.807415454166,499.807400352273,499.807385250346,499.807370148388,499.807355046401,499.807339944386,499.807324842349,499.807309740288,499.807294638209,499.807279536111
0.123,499.805256807966,499.805241505447,499.805226202863,499.805210900214,499.805195597504,499.805180294736,499.80516499191,499.80514968903,499.805134386099,499.805119083117,499.805103780089,499.805088477015
0.124,499.803053149504,499.80303764481,499.803022140021,499.80300663514,499.802991130171,499.802975625115,499.802960119974,499.802944614751,499.802929109449,499.802913604068,499.802898098613,499.802882593085
0.125,499.800833779868,499.800818071437,499.800802362883,499.80078665421,499.80077094542,499.800755236515,499.800739527497,499.800723818369,499.800708109134,499.800692399792,499.800676690348,499.800660980802
0.126,499.798597666355,499.798581752529,499.798565838554,499.79854992443,499.798534010161,499.79851809575,499.798502181196,499.798486266505,499.798470351677,499.798454436715,499.798438521622,499.798422606399
0.127,499.796343656166,499.796327535182,499.796311414019,499.796295292679,499.796279171166,499.796263049481,499.796246927626,499.796230805603,499.796214683417,499.796198561067,499.796182438558,499.79616631589
0.128,499.794070516109,499.794054186085,499.794037855854,499.794021525417,499.794005194778,499.793988863938,499.793972532899,499.793956201665,499.793939870237,499.793923538617,499.793907206808,499.793890874812
0.129,499.791777023413,499.791760482355,499.79174394106,499.79172739953,499.791710857768,499.791694315777,499.791677773558,499.791661231114,499.791644688447,499.791628145559,499.791611602453,499.791595059131
0.13,499.78946213607,499.789445381884,499.789428627431,499.789411872714,499.789395117736,499.789378362499,499.789361607004,499.789344851254,499.789328095253,499.789311339001,499.789294582502,499.789277825757
0.131,499.787125269547,499.787108300083,499.787091330322,499.787074360267,499.787057389922,499.787040419288,499.787023448366,499.78700647716,499.786989505672,499.786972533904,499.786955561859,499.786938589537
0.132,499.784766682172,499.784749495301,499.784732308104,499.784715120583,499.78469793274,499.784680744579,499.784663556101,499.784646367308,499.784629178203,499.784611988787,499.784594799064,499.784577609036
0.133,499.782387885864,499.782370479595,499.782353072969,499.782335665989,499.782318258657,499.782300850977,499.782283442948,499.782266034575,499.782248625859,499.782231216802,499.782213807408,499.782196397677
0.134,499.779991205321,499.779973577875,499.779955950041,499.779938321822,499.779920693222,499.779903064241,499.779885434882,499.779867805147,499.77985017504,499.77983254456,499.779814913712,499.779797282498
0.135,499.777579889046,499.777562038941,499.777544188418,499.777526337479,499.777508486127,499.777490634364,499.777472782192,499.777454929614,499.777437076632,499.777419223247,499.777401369463,499.777383515281
0.136,499.775162184295,499.77514411081,499.775126036876,499.775107962495,499.775089887671,499.775071812404,499.775053736697,499.775035660553,499.775017583974,499.774999506962,499.774981429519,499.774963351647
0.137,499.772743687175,499.772725390106,499.772707092556,499.772688794529,499.772670496026,499.772652197051,499.772633897605,499.772615597689,499.772597297309,499.772578996463,499.772560695156,499.772542393389
0.138,499.770328547361,499.770310026885,499.770291505899,499.770272984404,499.770254462403,499.770235939898,499.77021741689,499.770198893383,499.770180369379,499.770161844879,499.770143319887,499.770124794404
0.139,499.767919795835,499.767901052414,499.76788230845,499.767863563947,499.767844818907,499.767826073332,499.767807327223,499.767788580584,499.767769833417,499.767751085723,499.767732337506,499.767713588767
0.14,499.765519716146,499.76550075045,499.765481784181,499.765462817341,499.765443849933,499.76542488196,499.765405913422,499.765386944323,499.765367974666,499.76534900445,499.76533003368,499.765311062357
0.141,499.763130415225,499.763111228122,499.763092040416,499.763072852107,499.763053663201,499.763034473698,499.763015283599,499.762996092908,499.762976901628,499.762957709759,499.762938517305,499.762919324267
0.142,499.76075448476,499.760735077359,499.760715669324,499.760696260657,499.76067685136,499.760657441437,499.760638030887,499.760618619714,499.760599207922,499.76057979551,499.760560382482,499.76054096884
0.143,499.758395651179,499.758376024937,499.75835639803,499.75833677046,499.75831714223,499.758297513343,499.758277883799,499.758258253602,499.758238622754,499.758218991256,499.758199359112,499.758179726323
0.144,499.756059535537,499.756039692432,499.756019848633,499.75600000414,499.755980158958,499.755960313087,499.75594046653,499.755920619289,499.755900771367,499.755880922765,499.755861073487,499.755841223534
0.145,499.753754687262,499.753734630071,499.753714572156,499.753694513517,499.753674454159,499.753654394083,499.75363433329,499.753614271784,499.753594209567,499.75357414664,499.753554083007,499.753534018668
0.146,499.751494227438,499.751473960159,499.751453692127,499.751433423342,499.751413153808,499.751392883528,499.751372612501,499.751352340731,499.751332068222,499.751311794972,499.751291520988,499.751271246268
0.147,499.749298646363,499.749278174906,499.749257702666,499.749237229646,499.749216755848,499.749196281275,499.749175805927,499.749155329808,499.74913485292,499.749114375264,499.749093896844,499.749073417661
0.148,499.747200835916,499.747180169257,499.747159501788,499.747138833511,499.747118164429,499.747097494544,499.747076823858,499.747056152373,499.747035480092,499.747014807016,499.746994133148,499.74697345849
0.149,499.745255494487,499.745234646706,499.745213798089,499.745192948639,499.745172098359,499.74515124725,499.745130395315,499.745109542556,499.745088688975,499.745067834574,499.745046979356,499.745026123322
0.15,499.743557227907,499.743536221913,499.743515215061,499.743494207355,499.743473198796,499.743452189387,499.743431179128,499.743410168024,499.743389156076,499.743368143285,499.743347129656,499.743326115188
0.151,499.742275074275,499.742253948763,499.742232822376,499.742211695118,499.742190566991,499.742169437997,499.742148308137,499.742127177414,499.742106045831,499.742084913388,499.74206378009,499.742042645937
0.152,499.74170912406,499.74168794576,499.741666766579,499.741645586518,499.741624405581,499.74160322377,499.741582041085,499.741560857531,499.741539673108,499.741518487819,499.741497301667,499.741476114652
0.153,499.742306317629,499.742285195064,499.742264071626,499.742242947317,499.742221822138,499.742200696093,499.742179569183,499.74215844141,499.742137312778,499.742116183286,499.742095052939,499.742073921738
0.154,499.74412564544,499.744104692774,499.744083739258,499.744062784894,499.744041829685,499.744020873634,499.743999916741,499.743978959009,499.743958000442,499.743937041039,499.743916080805,499.74389511974
0.155,499.744936675378,499.744915798497,499.744894920776,499.744874042218,499.744853162825,499.744832282601,499.744811401546,499.744790519662,499.744769636954,499.74474875342,499.744727869067,499.744706983893
0.156,499.744474122474,499.744453202344,499.744432281369,499.744411359551,499.744390436892,499.744369513395,499.744348589061,499.744327663893,499.744306737893,499.744285811063,499.744264883406,499.744243954924
0.157,499.743800063317,499.743779080125,499.743758096079,499.743737111181,499.743716125433,499.743695138839,499.743674151399,499.743653163116,499.743632173992,499.743611184029,499.743590193231,499.743569201597
0.158,499.742949550773,499.742928487963,499.742907424287,499.742886359748,499.742865294349,499.742844228092,499.742823160978,499.742802093009,499.74278102419,499.742759954519,499.742738884002,499.742717812638
0.159,499.7422756205,499.742254494564,499.742233367754,499.742212240071,499.74219111152,499.742169982101,499.742148851816,499.742127720668,499.742106588661,499.742085455793,499.74206432207,499.742043187492
