data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13
0.012,453.560667339022,453.540665738352,453.520664135823,453.500662531433,453.480660925179,453.460659317059,453.440657707072,453.420656095214,453.400654481484,453.380652865879,453.360651248397,453.340649629037
0.013,457.57095120561,457.550949649038,457.530948090595,457.510946530278,457.490944968085,457.470943404014,457.450941838062,457.430940270228,457.410938700508,457.390937128902,457.370935555405,457.350933980017
0.014,459.906026442806,459.886024931854,459.866023419025,459.846021904316,459.826020387726,459.806018869252,459.786017348892,459.766015826643,459.746014302504,459.726012776472,459.706011248545,459.68600971872
0.015,461.221636109792,461.201634650635,461.181633189599,461.161631726684,461.141630261886,461.121628795203,461.101627326634,461.081625856175,461.061624383824,461.04162290958,461.02162143344,461.001619955401
0.016,461.917856388228,461.897854980473,461.877853570842,461.857852159332,461.837850745942,461.817849330668,461.797847913509,461.777846494462,461.757845073525,461.737843650696,461.717842225973,461.697840799353
0.017,462.23839294645,462.218391591052,462.198390233782,462.178388874636,462.158387513612,462.138386150709,462.118384785924,462.098383419254,462.078382050697,462.058380680252,462.038379307915,462.018377933684
0.018,462.331187425613,462.311186123513,462.291184819544,462.271183513704,462.251182205991,462.231180896402,462.211179584935,462.191178271588,462.171176956358,462.151175639244,462.131174320243,462.111172999352
0.019,462.28600522852,462.266003980279,462.246002730173,462.226001478202,462.206000224362,462.185998968651,462.165997711067,462.145996451608,462.125995190271,462.105993927054,462.085992661955,462.065991394972
0.02,462.157222829528,462.137221634785,462.117220438184,462.097219239721,462.077218039396,462.057216837204,462.037215633145,462.017214427215,461.997213219413,461.977212009737,461.957210798183,461.937209584751
0.021,461.977834547196,461.957833406644,461.937832264239,461.917831119978,461.897829973859,461.87782882588,461.857827676039,461.837826524332,461.817825370759,461.797824215317,461.777823058003,461.757821898815
0.022,461.767792041337,461.747790955143,461.727789867102,461.707788777211,461.687787685468,461.667786591869,461.647785496414,461.6277843991,461.607783299924,461.587782198885,461.567781095979,461.547779991206
0.023,461.539186343055,461.519185311254,461.499184277611,461.479183242123,461.459182204789,461.439181165606,461.419180124571,461.399179081683,461.379178036939,461.359176990337,461.339175941875,461.31917489155
0.024,461.299344102089,461.27934312492,461.259342145914,461.23934116507,461.219340182384,461.199339197855,461.179338211481,461.159337223259,461.139336233186,461.119335241262,461.099334247483,461.079333251846
0.025,461.052700662579,461.032699740327,461.012698816244,460.992697890329,460.972696962578,460.95269603299,460.932695101562,460.912694168291,460.892693233177,460.872692296216,460.852691357406,460.832690416744
0.026,460.802450901737,460.782450034478,460.762449165394,460.742448294482,460.722447421741,460.702446547169,460.682445670762,460.662444792519,460.642443912437,460.622443030515,460.602442146749,460.582441261138
0.027,460.548680051921,460.528679239867,460.508678425993,460.488677610299,460.46867679278,460.448675973436,460.428675152263,460.40867432926,460.388673504423,460.368672677753,460.348671849244,460.328671018897
0.028,460.293913846341,460.27391308972,460.253912331286,460.233911571036,460.213910808968,460.19391004508,460.173909279369,460.153908511834,460.133907742472,460.113906971281,460.093906198258,460.073905423402
0.029,460.038235902876,460.018235201852,459.998234499021,459.97823379438,459.958233087926,459.938232379659,459.918231669575,459.898230957672,459.878230243948,459.858229528401,459.838228811028,459.818228091828
0.03,459.782005516412,459.762004871169,459.742004224124,459.722003575275,459.70200292462,459.682002272156,459.662001617881,459.642000961794,459.622000303891,459.601999644172,459.581998982632,459.561998319271
0.031,459.52544293578,459.505442346537,459.485441755497,459.465441162659,459.445440568021,459.425439971581,459.405439373335,459.385438773283,459.365438171421,459.345437567748,459.325436962261,459.305436354958
0.032,459.268678811643,459.248678278585,459.228677743737,459.208677207098,459.188676668663,459.168676128433,459.148675586403,459.128675042572,459.108674496938,459.088673949498,459.06867340025,459.048672849193
0.033,459.011794294584,458.991793817904,458.97179333944,458.95179285919,458.931792377151,458.911791893322,458.8917914077,458.871790920282,458.851790431067,458.831789940053,458.811789447236,458.791788952616
0.034,458.754837306778,458.734836886683,458.714836464811,458.694836041158,458.674835615722,458.654835188502,458.634834759494,458.614834328698,458.59483389611,458.574833461728,458.55483302555,458.534832587574
0.035,458.497838153522,458.477837790214,458.457837425132,458.437837058277,458.417836689645,458.397836319234,458.377835947042,458.357835573067,458.337835197306,458.317834819757,458.297834440419,458.277834059288
0.036,458.240813435642,458.220813129316,458.200812821224,458.180812511364,458.160812199733,458.140811886329,458.12081157115,458.100811254193,458.080810935457,458.06081061494,458.040810292638,458.02080996855
0.037,457.983775367758,457.963775118622,457.943774867725,457.923774615066,457.903774360642,457.883774104452,457.863773846492,457.843773586761,457.823773325256,457.803773061976,457.783772796918,457.763772530079
0.038,457.72672922719,457.706729035449,457.686728841952,457.6667286467,457.646728449689,457.626728250916,457.606728050381,457.586727848081,457.566727644013,457.546727438175,457.526727230565,457.506727021181
0.039,457.469680153602,457.449680019458,457.429679883567,457.409679745925,457.38967960653,457.36967946538,457.349679322474,457.329679177808,457.30967903138,457.289678883189,457.269678733232,457.249678581507
0.04,457.212629464516,457.192629388178,457.172629310098,457.152629230274,457.132629148703,457.112629065384,457.092628980313,457.072628893489,457.05262880491,457.032628714573,457.012628622477,456.992628528618
0.041,456.95557993054,456.935579912217,456.915579892157,456.89557987036,456.875579846822,456.855579821542,456.835579794516,456.815579765743,456.795579735221,456.775579702948,456.75557966892,456.735579633137
0.042,456.698531162084,456.678531201984,456.658531240154,456.638531276592,456.618531311296,456.598531344263,456.578531375491,456.558531404977,456.538531432721,456.518531458719,456.498531482969,456.47853150547
0.043,456.441485168327,456.42148526666,456.40148536327,456.381485458154,456.361485551309,456.341485642734,456.321485732426,456.301485820382,456.281485906602,456.261485991083,456.241486073821,456.221486154816
0.044,456.1844407578,456.164440914779,456.14444107004,456.124441223581,456.1044413754,456.084441525494,456.064441673862,456.044441820501,456.024441965408,456.004442108583,455.984442250022,455.964442389724
0.045,455.92739983674,455.907400052576,455.887400266701,455.867400479112,455.847400689807,455.827400898783,455.807401106039,455.787401311572,455.767401515381,455.747401717462,455.727401917814,455.707402116434
0.046,455.670360930268,455.650361205176,455.630361478378,455.610361749872,455.590362019657,455.570362287729,455.550362554087,455.530362818728,455.51036308165,455.490363342852,455.47036360233,455.450363860083
0.047,455.413325818518,455.393326152711,455.373326485205,455.353326815998,455.333327145086,455.313327472469,455.293327798144,455.273328122108,455.253328444359,455.233328764896,455.213329083716,455.193329400817
0.048,455.156292981692,455.136293375387,455.116293767388,455.096294157695,455.076294546304,455.056294933213,455.03629531842,455.016295701923,454.996296083719,454.976296463807,454.956296842184,454.936297218848
0.049,454.899264085716,454.879264539129,454.859264990855,454.839265440892,454.819265889237,454.799266335889,454.779266780846,454.759267224104,454.739267665662,454.719268105518,454.699268543669,454.679268980114
0.05,454.642237577616,454.622238090965,454.602238602633,454.582239112619,454.562239620919,454.542240127532,454.522240632456,454.502241135687,454.482241637225,454.462242137067,454.44224263521,454.422243131653
0.051,454.385215282472,454.365215855976,454.345216427805,454.325216997958,454.305217566431,454.285218133224,454.265218698334,454.245219261758,454.225219823494,454.205220383541,454.185220941895,454.165221498555
0.052,454.128195458925,454.108196092803,454.088196725013,454.068197355553,454.04819798442,454.028198611613,454.008199237128,453.988199860964,453.968200483119,453.948201103591,453.928201722376,453.908202339473
0.053,453.871179960144,453.851180654618,453.83118134743,453.811182038578,453.791182728059,453.771183415872,453.751184102014,453.731184786484,453.711185469278,453.691186150395,453.671186829832,453.651187507588
0.054,453.614167032027,453.594167787318,453.574168540954,453.554169292931,453.534170043249,453.514170791904,453.494171538895,453.47417228422,453.454173027875,453.43417376986,453.414174510171,453.394175248808
0.055,453.357158581167,453.337159397498,453.31716021218,453.29716102521,453.277161836587,453.257162646307,453.23716345437,453.217164260772,453.197165065512,453.177165868588,453.157166669996,453.137167469736
0.056,453.100152818461,453.080153696056,453.060154572008,453.040155446314,453.020156318974,453.000157189983,452.980158059342,452.960158927046,452.940159793094,452.920160657484,452.900161520213,452.88016238128
0.057,452.843151721987,452.82315266107,452.803153598517,452.783154534325,452.763155468492,452.743156401016,452.723157331895,452.703158261126,452.683159188707,452.663160114637,452.643161038912,452.623161961531
0.058,452.586153309849,452.566154310647,452.546155309814,452.52615630735,452.50615730325,452.486158297514,452.466159290139,452.446160281122,452.426161270463,452.406162258158,452.386163244205,452.366164228602
0.059,452.329159783971,452.30916084671,452.289161907825,452.269162967314,452.249164025174,452.229165081405,452.209166136003,452.189167188966,452.169168240292,452.149169289979,452.129170338025,452.109171384428
0.06,452.072169018276,452.052170143184,452.032171266474,452.012172388144,451.992173508193,451.972174626618,451.952175743416,451.932176858587,451.912177972127,451.892179084034,451.872180194307,451.852181302943
0.061,451.815183235965,451.79518442327,451.775185608964,451.755186793045,451.73518797551,451.715189156358,451.695190335587,451.675191513193,451.655192689175,451.635193863532,451.61519503626,451.595196207358
0.062,451.558200323395,451.538201573327,451.518202821654,451.498204068375,451.478205313487,451.458206556987,451.438207798875,451.418209039148,451.398210277802,451.378211514838,451.358212750251,451.33821398404
0.063,451.301222604621,451.281223917411,451.261225228602,451.241226538193,451.221227846182,451.201229152566,451.181230457344,451.161231760513,451.141233062071,451.121234362016,451.101235660345,451.081236957057
0.064,451.044247837236,451.024249213114,451.004250587401,450.984251960095,450.964253331192,450.944254700691,450.924256068591,450.904257434888,450.88425879958,450.864260162667,450.844261524144,450.82426288401
0.065,450.787278404685,450.767279843885,450.7472812815,450.727282717528,450.707284151967,450.687285584814,450.667287016068,450.647288445726,450.627289873786,450.607291300246,450.587292725103,450.567294148356
0.066,450.530311937705,450.51031344046,450.490314941637,450.470316441233,450.450317939247,450.430319435675,450.410320930517,450.390322423769,450.37032391543,450.350325405498,450.330326893969,450.310328380843
0.067,450.273351019537,450.253352586082,450.233354151055,450.213355714454,450.193357276277,450.173358836521,450.153360395185,450.133361952266,450.113363507763,450.093365061672,450.073366613993,450.053368164722
0.068,450.016393245567,449.996394876137,449.976396505142,449.956398132579,449.936399758446,449.916401382742,449.896403005464,449.876404626609,449.856406246177,449.836407864164,449.816409480569,449.796411095389
0.069,449.759440983891,449.739442678722,449.719444371995,449.699446063706,449.679447753855,449.659449442438,449.639451129454,449.619452814901,449.599454498776,449.579456181078,449.559457861803,449.53945954095
0.07,449.502492031555,449.482493790885,449.462495548662,449.442497304886,449.422499059553,449.402500812661,449.382502564209,449.362504314194,449.342506062614,449.322507809468,449.302509554751,449.282511298464
0.071,449.245548873666,449.225550697732,449.205552520253,449.185554341227,449.165556160651,449.145557978523,449.125559794841,449.105561609603,449.085563422807,449.06556523445,449.04556704453,449.025568853046
0.072,448.988608976913,448.968610865956,448.94861275346,448.928614639423,448.908616523843,448.888618406718,448.868620288045,448.848622167824,448.82862404605,448.808625922723,448.78862779784,448.768629671399
0.073,448.731675048442,448.711677002701,448.691678955428,448.671680906621,448.651682856277,448.631684804395,448.611686750973,448.591688696008,448.571690639497,448.55169258144,448.531694521834,448.511696460676
0.074,448.474744501804,448.454746521521,448.434748539712,448.414750556376,448.394752571511,448.374754585113,448.354756597182,448.334758607715,448.314760616709,448.294762624164,448.274764630075,448.254766634442
0.075,448.217820085962,448.197822171378,448.177824255276,448.157826337654,448.137828418508,448.117830497837,448.09783257564,448.077834651913,448.057836726654,448.037838799862,448.017840871535,447.997842941669
0.076,447.960899130807,447.940901282167,447.920903432014,447.900905580348,447.880907727166,447.860909872465,447.840912016244,447.820914158501,447.800916299233,447.780918438438,447.760920576114,447.74092271226
0.077,447.70398442354,447.683986641086,447.663988857128,447.643991071663,447.623993284688,447.603995496202,447.583997706202,447.563999914687,447.544002121653,447.5240043271,447.504006531025,447.484008733425
0.078,447.447073302873,447.427075586852,447.407077869333,447.387080150314,447.367082429792,447.347084707765,447.327086984232,447.30708925919,447.287091532636,447.26709380457,447.247096074988,447.227098343889
0.079,447.190168669404,447.170171020062,447.150173369228,447.130175716902,447.110178063079,447.090180407758,447.070182750938,447.050185092616,447.030187432789,447.010189771456,446.990192108614,446.970194444262
0.08,446.93326765896,446.913270076544,446.893272492643,446.873274907256,446.85327732038,446.833279732012,446.813282142152,446.793284550797,446.773286957944,446.753289363592,446.733291767738,446.71329417038
0.081,446.676373258784,446.656375743542,446.636378226822,446.616380708623,446.596383188942,446.576385667776,446.556388145125,446.536390620985,446.516393095354,446.496395568232,446.476398039614,446.456400509499
0.082,446.419482575196,446.399485127378,446.379487678089,446.359490227327,446.33949277509,446.319495321376,446.299497866182,446.279500409508,446.259502951349,446.239505491705,446.219508030573,446.199510567951
0.083,446.162598723257,446.142601343113,446.122603961505,446.102606578431,446.082609193889,446.062611807876,446.042614420391,446.022617031432,446.002619640996,445.982622249082,445.962624855686,445.942627460808
0.084,445.905718654225,445.885721342007,445.865724028331,445.845726713197,445.825729396601,445.805732078542,445.785734759018,445.765737438026,445.745740115564,445.725742791631,445.705745466223,445.68574813934
0.085,445.648845581782,445.628848337742,445.608851092252,445.588853845309,445.568856596913,445.54885934706,445.528862095748,445.508864842977,445.488867588742,445.468870333043,445.448873075876,445.42887581724
0.086,445.391976426979,445.371979251371,445.35198207432,445.331984895824,445.31198771588,445.291990534487,445.271993351643,445.251996167345,445.231998981591,445.212001794379,445.192004605708,445.172007415574
0.087,445.135114413229,445.115117306308,445.095120197951,445.075123088156,445.05512597692,445.035128864242,445.01513175012,444.995134634551,444.975137517533,444.955140399064,444.935143279143,444.915146157766
0.088,444.878256369111,444.858259331133,444.838262291725,444.818265250887,444.798268208616,444.778271164909,444.758274119765,444.738277073181,444.718280025155,444.698282975686,444.678285924771,444.658288872408
0.089,444.621405668307,444.601408699529,444.581411729329,444.561414757705,444.541417784655,444.521420810176,444.501423834268,444.481426856927,444.461429878151,444.441432897939,444.421435916287,444.401438933195
0.09,444.364559099123,444.344562199804,444.32456529907,444.304568396919,444.284571493349,444.264574588358,444.244577681944,444.224580774104,444.204583864836,444.18458695414,444.164590042011,444.144593128448
0.091,444.107720033227,444.087723203626,444.067726372618,444.0477295402,444.02773270637,444.007735871126,443.987739034466,443.967742196388,443.947745356888,443.927748515967,443.907751673621,443.887754829848
0.092,443.850885178804,443.830888419183,443.810891658162,443.790894895738,443.770898131909,443.750901366673,443.730904600028,443.710907831972,443.690911062503,443.670914291618,443.650917519316,443.630920745594
0.093,443.594058034332,443.574061344954,443.554064654182,443.534067962015,443.51407126845,443.494074573484,443.474077877118,443.454081179347,443.434084480169,443.414087779585,443.394091077589,443.374094374181
0.094,443.337235184375,443.317238565502,443.297241945244,443.277245323597,443.257248700559,443.237252076128,443.217255450304,443.197258823082,443.177262194461,443.15726556444,443.137268933015,443.117272300185
0.095,443.080420223004,443.060423674903,443.040427125423,443.020430574562,443.000434022317,442.980437468687,442.96044091367,442.940444357262,442.920447799463,442.900451240271,442.880454679682,442.860458117695
0.096,442.823609712402,442.803613235339,442.783616756904,442.763620277096,442.743623795911,442.723627313348,442.703630829405,442.683634344079,442.663637857369,442.643641369273,442.623644879787,442.603648388911
0.097,442.566807222556,442.546810816799,442.526814409679,442.506818001191,442.486821591335,442.466825180107,442.446828767507,442.426832353532,442.406835938179,442.386839521447,442.366843103333,442.346846683836
0.098,442.310009348007,442.290013013827,442.270016678291,442.250020341395,442.230024003137,442.210027663515,442.190031322528,442.170034980173,442.150038636447,442.130042291351,442.110045944879,442.090049597032
0.099,442.053219696481,442.03322343415,442.013227170469,441.993230905436,441.973234639049,441.953238371305,441.933242102203,441.91324583174,441.893249559914,441.873253286724,441.853257012167,441.833260736241
0.1,441.796434794246,441.776438604037,441.756442412486,441.73644621959,441.716450025346,441.696453829754,441.67645763281,441.656461434514,441.636465234861,441.616469033852,441.596472831483,441.576476627753
0.101,441.539658355425,441.519662237615,441.499666118468,441.479669997985,441.459673876161,441.439677752996,441.419681628487,441.399685502633,441.37968937543,441.359693246877,441.339697116972,441.319700985713
0.102,441.282886733492,441.262890688357,441.242894641894,441.2228985941,441.202902544975,441.182906494514,441.162910442718,441.142914389583,441.122918335107,441.102922279289,441.082926222126,441.062930163616
0.103,441.026123836783,441.006127864603,440.986131891103,440.96613591628,440.946139940132,440.926143962657,440.906147983853,440.886152003718,440.866156022249,440.846160039446,440.826164055305,440.806168069825
0.104,440.769365932791,440.749370033849,440.729374133594,440.709378232024,440.689382329136,440.669386424928,440.649390519399,440.629394612547,440.609398704368,440.589402794862,440.569406884025,440.549410971857
0.105,440.512616973945,440.492621148526,440.472625321801,440.452629493769,440.432633664426,440.412637833771,440.392642001802,440.372646168517,440.352650333913,440.332654497989,440.312658660743,440.292662822172
0.106,440.255873150169,440.23587739856,440.215881645653,440.195885891446,440.175890135937,440.155894379122,440.135898621001,440.115902861571,440.09590710083,440.075911338777,440.055915575408,440.035919810723
0.107,439.99913853498,439.979142857473,439.959147178675,439.939151498585,439.919155817199,439.899160134515,439.879164450534,439.85916876525,439.839173078663,439.819177390771,439.799181701571,439.779186011063
0.108,439.742409257777,439.722413654666,439.702418050271,439.682422444591,439.662426837623,439.642431229366,439.622435619817,439.602440008975,439.582444396836,439.5624487834,439.542453168663,439.522457552625
0.109,439.485689476837,439.465693948419,439.445698418725,439.425702887754,439.405707355503,439.385711821969,439.365716287151,439.345720751048,439.325725213656,439.305729674974,439.285734134999,439.26573859373
0.11,439.22897530874,439.208979855318,439.188984400628,439.168988944667,439.148993487434,439.128998028926,439.109002569143,439.08900710808,439.069011645737,439.049016182111,439.0290207172,439.009025251002
0.111,438.972270909096,438.952275530976,438.932280151595,438.912284770952,438.892289389044,438.872294005869,438.852298621426,438.832303235711,438.812307848723,438.792312460461,438.772317070921,438.752321680102
0.112,438.715572405951,438.695577103445,438.675581799686,438.655586494673,438.635591188402,438.615595880871,438.59560057208,438.575605262026,438.555609950705,438.535614638118,438.515619324261,438.495624009132
0.113,438.458884023926,438.438888797352,438.418893569533,438.398898340466,438.37890311015,438.358907878582,438.338912645762,438.318917411685,438.29892217635,438.278926939756,438.2589317019,438.23893646278
0.114,438.202201877176,438.182206726858,438.162211575303,438.142216422508,438.122221268471,438.10222611319,438.082230956664,438.06223579889,438.042240639865,438.022245479589,438.002250318058,437.982255155271
0.115,437.945530312213,437.925535238484,437.905540163524,437.885545087333,437.865550009908,437.845554931246,437.825559851346,437.805564770206,437.785569687824,437.765574604197,437.745579519324,437.725584433203
0.116,437.68886534505,437.668870348249,437.648875350226,437.628880350979,437.608885350506,437.588890348803,437.568895345871,437.548900341707,437.528905336307,437.508910329672,437.488915321797,437.468920312682
0.117,437.432211546078,437.412216626557,437.392221705821,437.372226783869,437.352231860698,437.332236936306,437.312242010693,437.292247083854,437.272252155788,437.252257226495,437.232262295969,437.212267364212
0.118,437.175564869153,437.155570027273,437.135575184187,437.115580339892,437.095585494387,437.075590647668,437.055595799735,437.035600950585,437.015606100216,436.995611248626,436.975616395813,436.955621541776
0.119,436.918930019708,436.898935255846,436.878940490785,436.858945724524,436.83895095706,436.81895618839,436.798961418514,436.778966647429,436.758971875133,436.738977101624,436.718982326899,436.698987550958
0.12,436.662302991466,436.642308306014,436.622313619371,436.602318931535,436.582324242504,436.562329552275,436.542334860848,436.52234016822,436.502345474388,436.482350779352,436.462356083108,436.442361385655
0.121,436.405688718732,436.3856941121,436.365699504285,436.345704895285,436.325710285098,436.305715673722,436.285721061155,436.265726447395,436.245731832439,436.225737216286,436.205742598934,436.185747980381
0.122,436.149083192358,436.129088664979,436.109094136425,436.089099606694,436.069105075784,436.049110543692,436.029116010418,436.009121475959,435.989126940312,435.969132403476,435.949137865448,435.929143326228
0.123,435.892491564395,435.872497116727,435.852502667892,435.832508217889,435.812513766715,435.792519314367,435.772524860844,435.752530406145,435.732535950265,435.712541493205,435.692547034961,435.672552575533
0.124,435.635910038013,435.615915670546,435.59592130192,435.575926932133,435.555932561184,435.535938189068,435.515943815787,435.495949441336,435.475955065714,435.455960688919,435.435966310948,435.415971931801
0.125,435.379343929522,435.35934964278,435.339355354887,435.319361065842,435.299366775641,435.279372484283,435.259378191767,435.23938389809,435.21938960325,435.199395307245,435.179401010072,435.159406711731
0.126,435.122789608862,435.10279540341,435.082801196815,435.062806989076,435.04281278019,435.022818570155,435.002824358969,434.982830146631,434.962835933137,434.942841718487,434.922847502678,434.902853285708
0.127,434.866252755062,434.84625863151,434.826264506824,434.806270381001,434.786276254039,434.766282125937,434.746287996693,434.726293866304,434.706299734768,434.686305602084,434.666311468248,434.646317333261
0.128,434.609729729577,434.589735688583,434.569741646464,434.549747603216,434.529753558838,434.509759513327,434.489765466683,434.469771418902,434.449777369983,434.429783319923,434.409789268721,434.389795216375
0.129,434.353226400242,434.333232442513,434.313238483667,434.293244523701,434.273250562613,434.253256600401,434.233262637064,434.213268672598,434.193274707002,434.173280740274,434.153286772412,434.133292803414
0.13,434.096738886938,434.076745013222,434.056751138397,434.03675726246,434.016763385409,433.996769507243,433.976775627959,433.956781747556,433.936787866031,433.916793983383,433.896800099609,433.876806214708
0.131,433.840272564107,433.820278775173,433.800284985137,433.780291193999,433.760297401756,433.740303608405,433.720309813946,433.700316018375,433.680322221691,433.660328423893,433.640334624977,433.620340824942
0.132,433.583822575869,433.563828872474,433.543835167987,433.523841462406,433.503847755728,433.483854047951,433.463860339074,433.443866629095,433.42387291801,433.40387920582,433.38388549252,433.363891778111
0.133,433.327457367642,433.307463750486,433.287470132246,433.26747651292,433.247482892507,433.227489271003,433.207495648408,433.187502024719,433.167508399933,433.14751477405,433.127521147067,433.107527518982
0.134,433.071737105363,433.05174357507,433.031750043703,433.011756511258,432.991762977734,432.971769443128,432.951775907439,432.931782370666,432.911788832804,432.891795293854,432.871801753812,432.851808212677
0.135,432.815055272216,432.795061829224,432.775068385165,432.755074940039,432.735081493841,432.715088046571,432.695094598226,432.675101148806,432.655107698306,432.635114246726,432.615120794063,432.595127340316
0.136,432.558355164409,432.538361808857,432.518368452248,432.49837509458,432.478381735849,432.458388376055,432.438395015195,432.418401653267,432.398408290269,432.3784149262,432.358421561057,432.338428194838
0.137,432.301821501396,432.281828233208,432.261834963972,432.241841693685,432.221848422344,432.201855149948,432.181861876496,432.161868601984,432.141875326411,432.121882049776,432.101888772074,432.081895493306
0.138,432.045362120982,432.025368939912,432.005375757802,431.98538257465,431.965389390453,431.945396205209,431.925403018918,431.905409831576,431.885416643181,431.865423453733,431.845430263227,431.825437071664
0.139,431.788932532847,431.768939438526,431.748946343173,431.728953246786,431.708960149364,431.688967050904,431.668973951404,431.648980850863,431.628987749278,431.608994646647,431.589001542969,431.569008438241
0.14,431.532506459605,431.512513451571,431.492520442515,431.472527432434,431.452534421325,431.432541409187,431.412548396019,431.392555381817,431.37256236658,431.352569350306,431.332576332993,431.312583314639
0.141,431.276079494054,431.256086571764,431.236093648459,431.216100724138,431.196107798798,431.176114872437,431.156121945054,431.136129016647,431.116136087213,431.096143156751,431.076150225258,431.056157292732
0.142,431.019641127355,430.999648290159,430.979655451957,430.959662612747,430.939669772528,430.919676931295,430.89968408905,430.879691245788,430.859698401508,430.839705556209,430.819712709887,430.799719862541
0.143,430.763192154597,430.743199401699,430.723206647804,430.703213892909,430.683221137012,430.663228380112,430.643235622206,430.623242863293,430.60325010337,430.583257342436,430.563264580488,430.543271817524
0.144,430.506721975349,430.486729305728,430.466736635118,430.446743963517,430.426751290922,430.406758617332,430.386765942745,430.366773267159,430.346780590571,430.32678791298,430.306795234384,430.286802554781
0.145,430.250228244059,430.230235656353,430.210243067666,430.190250477997,430.170257887342,430.1502652957,430.130272703069,430.110280109447,430.090287514832,430.070294919222,430.050302322615,430.03030972501
0.146,429.99369435504,429.973701847364,429.953709338715,429.933716829092,429.913724318491,429.89373180691,429.87373929435,429.853746780806,429.833754266277,429.813761750762,429.793769234257,429.773776716762
0.147,429.737108046623,429.717115616274,429.69712318496,429.67713075268,429.657138319429,429.637145885207,429.617153450013,429.597161013844,429.577168576696,429.55717613857,429.537183699463,429.517191259373
0.148,429.480282913827,429.460290556784,429.440298198784,429.420305839823,429.400313479901,429.380321119015,429.360328757163,429.340336394344,429.320344030554,429.300351665793,429.280359300058,429.260366933348
0.149,429.223490275995,429.203497986067,429.183505695187,429.163513403355,429.143521110567,429.123528816822,429.103536522119,429.083544226455,429.063551929827,429.043559632235,429.023567333676,429.003575034148
0.15,428.966479201696,428.946486968906,428.926494735171,428.90650250049,428.886510264859,428.866518028277,428.846525790742,428.826533552252,428.806541312805,428.786549072399,428.766556831032,428.746564588703
0.151,428.709112289485,428.689120097111,428.669127903795,428.649135709538,428.629143514335,428.609151318185,428.589159121088,428.569166923039,428.549174724037,428.529182524082,428.509190323169,428.489198121298
0.152,428.45113305576,428.431140875094,428.41114869349,428.391156510944,428.371164327455,428.351172143021,428.331179957641,428.311187771311,428.29119558403,428.271203395797,428.251211206608,428.231219016463
0.153,428.192159781609,428.172167566106,428.152175349661,428.132183132272,428.112190913938,428.092198694655,428.072206474424,428.05221425324,428.032222031103,428.01222980801,427.99223758396,427.97224535895
0.154,427.932143859895,427.912151560705,427.892159260566,427.872166959476,427.852174657433,427.832182354435,427.812190050481,427.792197745567,427.772205439692,427.752213132855,427.732220825052,427.712228516283
0.155,427.672995655649,427.653003313186,427.633010969771,427.613018625402,427.593026280076,427.573033933792,427.553041586547,427.533049238341,427.513056889169,427.493064539031,427.473072187925,427.453079835849
0.156,427.41494176865,427.39494943389,427.374957098179,427.354964761515,427.334972423896,427.314980085319,427.294987745784,427.274995405288,427.255003063828,427.235010721403,427.215018378011,427.195026033651
0.157,427.157071267587,427.137078948967,427.117086629398,427.097094308878,427.077101987404,427.057109664975,427.03711734159,427.017125017246,426.99713269194,426.977140365672,426.957148038438,426.937155710238
