data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13
0.023,1.55974918995836,0.532700171990625,-4.74818442149994,-1.16224569627186,-0.215078135866429,-4.47617905219864,3.49611835855342,-0.50266027880655,1.01480560234359,-0.00751820955299881,-2.66608953890446,0.0990171640236413
0.024,1.55974918995426,0.53270017198652,-4.74818442150405,-1.16224569627597,-0.215078135870537,-4.47617905220275,3.49611835854931,-0.502660278810659,1.01480560233948,-0.007518209557109,-2.66608953890858,0.0990171640195301
0.025,1.55974918995009,0.532700171982357,-4.74818442150821,-1.16224569628013,-0.215078135874701,-4.47617905220691,3.49611835854514,-0.502660278814825,1.01480560233531,-0.00751820956127593,-2.66608953891274,0.099017164015362
0.026,1.55974918994589,0.532700171978152,-4.74818442151242,-1.16224569628434,-0.215078135878908,-4.47617905221112,3.49611835854093,-0.502660278819034,1.0148056023311,-0.00751820956548575,-2.66608953891695,0.0990171640111511
0.027,1.55974918994163,0.532700171973896,-4.74818442151667,-1.16224569628859,-0.215078135883165,-4.47617905221538,3.49611835853668,-0.502660278823293,1.01480560232684,-0.00751820956974573,-2.66608953892121,0.09901716400689
0.028,1.55974918993733,0.53270017196959,-4.74818442152098,-1.1622456962929,-0.215078135887472,-4.47617905221969,3.49611835853237,-0.502660278827602,1.01480560232253,-0.00751820957405586,-2.66608953892552,0.0990171640025788
0.029,1.55974918993297,0.532700171965237,-4.74818442152533,-1.16224569629725,-0.215078135891828,-4.47617905222404,3.49611835852801,-0.502660278831959,1.01480560231817,-0.00751820957841408,-2.66608953892988,0.0990171639982194
0.03,1.55974918992857,0.532700171960834,-4.74818442152974,-1.16224569630166,-0.215078135896233,-4.47617905222845,3.4961183585236,-0.502660278836365,1.01480560231377,-0.00751820958282187,-2.66608953893429,0.0990171639938105
0.031,1.55974918992412,0.532700171956379,-4.74818442153419,-1.16224569630611,-0.215078135900688,-4.4761790522329,3.49611835851915,-0.502660278840823,1.01480560230931,-0.00751820958728061,-2.66608953893875,0.0990171639893506
0.032,1.55974918991962,0.532700171951877,-4.74818442153869,-1.16224569631062,-0.215078135905193,-4.47617905223741,3.49611835851464,-0.502660278845329,1.0148056023048,-0.00751820959178778,-2.66608953894326,0.0990171639848422
0.033,1.55974918991507,0.532700171947325,-4.74818442154325,-1.16224569631517,-0.215078135909747,-4.47617905224196,3.49611835851009,-0.502660278849885,1.01480560230025,-0.00751820959634477,-2.66608953894782,0.0990171639802841
0.034,1.55974918991046,0.532700171942722,-4.74818442154785,-1.16224569631978,-0.215078135914352,-4.47617905224657,3.49611835850548,-0.502660278854491,1.01480560229564,-0.00751820960095264,-2.66608953895242,0.099017163975675
0.035,1.55974918990581,0.532700171938069,-4.7481844215525,-1.16224569632443,-0.215078135919006,-4.47617905225122,3.49611835850083,-0.502660278859148,1.01480560229098,-0.00751820960561038,-2.66608953895708,0.099017163971016
0.036,1.55974918990111,0.532700171933366,-4.74818442155721,-1.16224569632913,-0.215078135923711,-4.47617905225593,3.49611835849612,-0.502660278863854,1.01480560228628,-0.00751820961031785,-2.66608953896179,0.0990171639663073
0.037,1.55974918989636,0.532700171928613,-4.74818442156196,-1.16224569633389,-0.215078135928466,-4.47617905226068,3.49611835849136,-0.502660278868611,1.01480560228152,-0.00751820961507609,-2.66608953896655,0.0990171639615478
0.038,1.55974918989155,0.532700171923809,-4.74818442156676,-1.16224569633869,-0.215078135933272,-4.47617905226549,3.49611835848656,-0.502660278873419,1.01480560227671,-0.00751820961988497,-2.66608953897136,0.0990171639567377
0.039,1.5597491898867,0.532700171918955,-4.74818442157162,-1.16224569634355,-0.215078135938128,-4.47617905227035,3.4961183584817,-0.502660278878277,1.01480560227185,-0.00751820962474421,-2.66608953897622,0.0990171639518772
0.04,1.55974918988179,0.53270017191405,-4.74818442157652,-1.16224569634845,-0.215078135943034,-4.47617905227525,3.49611835847679,-0.502660278883185,1.01480560226694,-0.00751820962965414,-2.66608953898113,0.099017163946966
0.041,1.55974918987684,0.532700171909094,-4.74818442158148,-1.16224569635341,-0.215078135947992,-4.47617905228021,3.49611835847183,-0.502660278888145,1.01480560226198,-0.00751820963461506,-2.66608953898609,0.0990171639420038
0.042,1.55974918987183,0.532700171904088,-4.74818442158649,-1.16224569635842,-0.215078135953001,-4.47617905228522,3.49611835846682,-0.502660278893155,1.01480560225697,-0.00751820963962689,-2.6660895389911,0.0990171639369906
0.043,1.55974918986678,0.53270017189903,-4.74818442159155,-1.16224569636348,-0.21507813595806,-4.47617905229028,3.49611835846176,-0.502660278898217,1.01480560225191,-0.00751820964468973,-2.66608953899617,0.0990171639319264
0.044,1.55974918986167,0.532700171893922,-4.74818442159666,-1.16224569636859,-0.215078135963171,-4.47617905229539,3.49611835845665,-0.50266027890333,1.0148056022468,-0.00751820964980375,-2.66608953900128,0.0990171639268111
0.045,1.55974918985651,0.532700171888762,-4.74818442160182,-1.16224569637375,-0.215078135968333,-4.47617905230056,3.49611835845149,-0.502660278908494,1.01480560224163,-0.00751820965496906,-2.66608953900645,0.0990171639216444
0.046,1.5597491898513,0.532700171883551,-4.74818442160703,-1.16224569637896,-0.215078135973546,-4.47617905230577,3.49611835844627,-0.502660278913709,1.01480560223641,-0.00751820966018575,-2.66608953901167,0.0990171639164263
0.047,1.55974918984604,0.532700171878288,-4.74818442161229,-1.16224569638423,-0.215078135978811,-4.47617905231103,3.49611835844101,-0.502660278918976,1.01480560223115,-0.00751820966545391,-2.66608953901693,0.0990171639111568
0.048,1.55974918984072,0.532700171872974,-4.74818442161761,-1.16224569638954,-0.215078135984127,-4.47617905231635,3.49611835843569,-0.502660278924294,1.01480560222583,-0.00751820967077366,-2.66608953902225,0.0990171639058356
0.049,1.55974918983536,0.532700171867608,-4.74818442162297,-1.16224569639491,-0.215078135989495,-4.47617905232172,3.49611835843032,-0.502660278929664,1.01480560222046,-0.0075182096761451,-2.66608953902763,0.0990171639004628
0.05,1.55974918982994,0.532700171862191,-4.74818442162839,-1.16224569640033,-0.215078135994914,-4.47617905232714,3.4961183584249,-0.502660278935086,1.01480560221503,-0.00751820968156833,-2.66608953903305,0.0990171638950381
0.051,1.55974918982447,0.532700171856721,-4.74818442163386,-1.1622456964058,-0.215078136000386,-4.47617905233261,3.49611835841942,-0.502660278940559,1.01480560220956,-0.00751820968704343,-2.66608953903853,0.0990171638895616
0.052,1.55974918981895,0.5327001718512,-4.74818442163938,-1.16224569641132,-0.215078136005909,-4.47617905233814,3.4961183584139,-0.502660278946085,1.01480560220403,-0.00751820969257051,-2.66608953904405,0.099017163884033
0.053,1.55974918981338,0.532700171845627,-4.74818442164496,-1.1622456964169,-0.215078136011485,-4.47617905234371,3.49611835840832,-0.502660278951663,1.01480560219846,-0.00751820969814967,-2.66608953904963,0.0990171638784524
0.054,1.55974918980776,0.532700171840001,-4.74818442165058,-1.16224569642252,-0.215078136017112,-4.47617905234934,3.49611835840269,-0.502660278957292,1.01480560219282,-0.00751820970378099,-2.66608953905527,0.0990171638728196
0.055,1.55974918980208,0.532700171834324,-4.74818442165626,-1.1622456964282,-0.215078136022792,-4.47617905235502,3.49611835839701,-0.502660278962974,1.01480560218714,-0.00751820970946455,-2.66608953906095,0.0990171638671345
0.056,1.55974918979635,0.532700171828594,-4.74818442166199,-1.16224569643393,-0.215078136028524,-4.47617905236075,3.49611835839128,-0.502660278968709,1.01480560218141,-0.00751820971520044,-2.66608953906669,0.0990171638613971
0.057,1.55974918979057,0.532700171822812,-4.74818442166777,-1.16224569643972,-0.215078136034309,-4.47617905236654,3.49611835838549,-0.502660278974496,1.01480560217562,-0.00751820972098876,-2.66608953907248,0.0990171638556073
0.058,1.55974918978473,0.532700171816977,-4.74818442167361,-1.16224569644555,-0.215078136040146,-4.47617905237238,3.49611835837965,-0.502660278980335,1.01480560216978,-0.00751820972682957,-2.66608953907832,0.0990171638497649
0.059,1.55974918977885,0.53270017181109,-4.7481844216795,-1.16224569645144,-0.215078136046035,-4.47617905237827,3.49611835837376,-0.502660278986227,1.01480560216389,-0.00751820973272296,-2.66608953908421,0.09901716384387
0.06,1.55974918977291,0.53270017180515,-4.74818442168544,-1.16224569645738,-0.215078136051977,-4.47617905238421,3.49611835836782,-0.502660278992171,1.01480560215794,-0.007518209738669,-2.66608953909016,0.0990171638379223
0.061,1.55974918976692,0.532700171799158,-4.74818442169143,-1.16224569646338,-0.215078136057972,-4.47617905239021,3.49611835836182,-0.502660278998168,1.01480560215194,-0.00751820974466776,-2.66608953909616,0.099017163831922
0.062,1.55974918976087,0.532700171793113,-4.74818442169748,-1.16224569646942,-0.21507813606402,-4.47617905239626,3.49611835835577,-0.502660279004218,1.01480560214589,-0.00751820975071932,-2.66608953910221,0.0990171638258688
0.063,1.55974918975478,0.532700171787015,-4.74818442170358,-1.16224569647552,-0.21507813607012,-4.47617905240236,3.49611835834967,-0.502660279010321,1.01480560213979,-0.00751820975682372,-2.66608953910832,0.0990171638197628
0.064,1.55974918974863,0.532700171780864,-4.74818442170973,-1.16224569648168,-0.215078136076273,-4.47617905240851,3.49611835834352,-0.502660279016477,1.01480560213363,-0.00751820976298105,-2.66608953911447,0.0990171638136038
0.065,1.55974918974242,0.53270017177466,-4.74818442171593,-1.16224569648788,-0.215078136082479,-4.47617905241472,3.49611835833731,-0.502660279022686,1.01480560212742,-0.00751820976919135,-2.66608953912069,0.0990171638073919
0.066,1.55974918973617,0.532700171768404,-4.74818442172219,-1.16224569649414,-0.215078136088739,-4.47617905242098,3.49611835833105,-0.502660279028947,1.01480560212116,-0.00751820977545468,-2.66608953912695,0.0990171638011269
0.067,1.55974918972986,0.532700171762094,-4.7481844217285,-1.16224569650045,-0.215078136095051,-4.47617905242729,3.49611835832473,-0.502660279035262,1.01480560211485,-0.00751820978177108,-2.66608953913327,0.0990171637948088
0.068,1.5597491897235,0.532700171755731,-4.74818442173486,-1.16224569650682,-0.215078136101416,-4.47617905243366,3.49611835831837,-0.50266027904163,1.01480560210848,-0.0075182097881406,-2.66608953913964,0.0990171637884376
0.069,1.55974918971708,0.532700171749315,-4.74818442174128,-1.16224569651323,-0.215078136107834,-4.47617905244008,3.49611835831195,-0.502660279048051,1.01480560210205,-0.00751820979456328,-2.66608953914606,0.0990171637820132
0.07,1.55974918971061,0.532700171742846,-4.74818442174775,-1.1622456965197,-0.215078136114306,-4.47617905244655,3.49611835830547,-0.502660279054525,1.01480560209558,-0.00751820980103915,-2.66608953915254,0.0990171637755356
0.071,1.55974918970409,0.532700171736324,-4.74818442175427,-1.16224569652623,-0.215078136120831,-4.47617905245307,3.49611835829895,-0.502660279061052,1.01480560208905,-0.00751820980756825,-2.66608953915907,0.0990171637690048
0.072,1.55974918969752,0.532700171729749,-4.74818442176085,-1.1622456965328,-0.215078136127409,-4.47617905245965,3.49611835829237,-0.502660279067633,1.01480560208247,-0.00751820981415059,-2.66608953916565,0.0990171637624207
0.073,1.55974918969089,0.532700171723121,-4.74818442176748,-1.16224569653943,-0.21507813613404,-4.47617905246628,3.49611835828573,-0.502660279074267,1.01480560207584,-0.00751820982078618,-2.66608953917229,0.0990171637557833
0.074,1.55974918968421,0.532700171716439,-4.74818442177416,-1.16224569654612,-0.215078136140724,-4.47617905247297,3.49611835827905,-0.502660279080954,1.01480560206915,-0.00751820982747504,-2.66608953917898,0.0990171637490927
0.075,1.55974918967748,0.532700171709704,-4.7481844217809,-1.16224569655285,-0.215078136147462,-4.47617905247971,3.49611835827231,-0.502660279087694,1.01480560206241,-0.00751820983421717,-2.66608953918572,0.0990171637423487
0.076,1.55974918967069,0.532700171702916,-4.74818442178769,-1.16224569655964,-0.215078136154253,-4.4761790524865,3.49611835826552,-0.502660279094488,1.01480560205561,-0.00751820984101257,-2.66608953919252,0.0990171637355515
0.077,1.55974918966385,0.532700171696074,-4.74818442179453,-1.16224569656649,-0.215078136161097,-4.47617905249334,3.49611835825867,-0.502660279101334,1.01480560204876,-0.00751820984786121,-2.66608953919937,0.099017163728701
0.078,1.55974918965695,0.53270017168918,-4.74818442180143,-1.16224569657338,-0.215078136167994,-4.47617905250024,3.49611835825177,-0.502660279108234,1.01480560204186,-0.00751820985476307,-2.66608953920627,0.0990171637217973
0.079,1.55974918965001,0.532700171682232,-4.74818442180837,-1.16224569658033,-0.215078136174944,-4.47617905250719,3.49611835824482,-0.502660279115188,1.01480560203491,-0.00751820986171813,-2.66608953921323,0.0990171637148404
0.08,1.55974918964301,0.532700171675232,-4.74818442181537,-1.16224569658734,-0.215078136181948,-4.4761790525142,3.49611835823781,-0.502660279122194,1.0148056020279,-0.00751820986872633,-2.66608953922023,0.0990171637078303
0.081,1.55974918963596,0.532700171668178,-4.74818442182243,-1.16224569659439,-0.215078136189004,-4.47617905252126,3.49611835823076,-0.502660279129253,1.01480560202084,-0.00751820987578763,-2.6660895392273,0.0990171637007671
0.082,1.55974918962885,0.532700171661071,-4.74818442182954,-1.1622456966015,-0.215078136196114,-4.47617905252837,3.49611835822364,-0.502660279136366,1.01480560201373,-0.00751820988290195,-2.66608953923441,0.0990171636936509
0.083,1.55974918962169,0.532700171653912,-4.7481844218367,-1.16224569660866,-0.215078136203276,-4.47617905253553,3.49611835821648,-0.502660279143531,1.01480560200656,-0.00751820989006922,-2.66608953924158,0.0990171636864817
0.084,1.55974918961448,0.532700171646699,-4.74818442184391,-1.16224569661588,-0.215078136210492,-4.47617905254275,3.49611835820926,-0.502660279150749,1.01480560199934,-0.00751820989728934,-2.6660895392488,0.0990171636792596
0.085,1.55974918960722,0.532700171639434,-4.74818442185118,-1.16224569662314,-0.21507813621776,-4.47617905255002,3.49611835820199,-0.50266027915802,1.01480560199207,-0.00751820990456221,-2.66608953925607,0.0990171636719848
0.086,1.5597491895999,0.532700171632117,-4.74818442185849,-1.16224569663046,-0.21507813622508,-4.47617905255734,3.49611835819467,-0.502660279165344,1.01480560198475,-0.00751820991188769,-2.6660895392634,0.0990171636646573
0.087,1.55974918959253,0.532700171624747,-4.74818442186587,-1.16224569663783,-0.215078136232453,-4.47617905256471,3.49611835818729,-0.50266027917272,1.01480560197737,-0.00751820991926565,-2.66608953927078,0.0990171636572774
0.088,1.55974918958511,0.532700171617324,-4.74818442187329,-1.16224569664526,-0.215078136239878,-4.47617905257214,3.49611835817987,-0.502660279180148,1.01480560196994,-0.00751820992669591,-2.66608953927821,0.0990171636498451
0.089,1.55974918957764,0.53270017160985,-4.74818442188076,-1.16224569665274,-0.215078136247356,-4.47617905257961,3.49611835817239,-0.502660279187628,1.01480560196246,-0.00751820993417831,-2.66608953928569,0.0990171636423607
0.09,1.55974918957011,0.532700171602324,-4.74818442188829,-1.16224569666026,-0.215078136254885,-4.47617905258714,3.49611835816486,-0.502660279195161,1.01480560195493,-0.00751820994171263,-2.66608953929323,0.0990171636348243
0.091,1.55974918956253,0.532700171594746,-4.74818442189587,-1.16224569666784,-0.215078136262466,-4.47617905259473,3.49611835815727,-0.502660279202745,1.01480560194734,-0.00751820994929863,-2.66608953930082,0.0990171636272363
0.092,1.55974918955491,0.532700171587117,-4.7481844219035,-1.16224569667547,-0.215078136270098,-4.47617905260236,3.49611835814964,-0.50266027921038,1.0148056019397,-0.00751820995693606,-2.66608953930846,0.0990171636195968
0.093,1.55974918954723,0.532700171579436,-4.74818442191118,-1.16224569668316,-0.215078136277782,-4.47617905261004,3.49611835814195,-0.502660279218066,1.01480560193202,-0.00751820996462463,-2.66608953931614,0.0990171636119061
0.094,1.5597491895395,0.532700171571705,-4.74818442191891,-1.16224569669089,-0.215078136285516,-4.47617905261778,3.49611835813422,-0.502660279225804,1.01480560192428,-0.00751820997236401,-2.66608953932389,0.0990171636041647
0.095,1.55974918953172,0.532700171563924,-4.7481844219267,-1.16224569669867,-0.2150781362933,-4.47617905262556,3.49611835812643,-0.502660279233591,1.01480560191649,-0.00751820998015384,-2.66608953933168,0.0990171635963727
0.096,1.55974918952389,0.532700171556093,-4.74818442193453,-1.16224569670651,-0.215078136301135,-4.4761790526334,3.49611835811859,-0.502660279241429,1.01480560190865,-0.00751820998799372,-2.66608953933952,0.0990171635885307
0.097,1.55974918951601,0.532700171548212,-4.74818442194241,-1.16224569671439,-0.215078136309019,-4.47617905264129,3.49611835811071,-0.502660279249317,1.01480560190076,-0.0075182099958832,-2.66608953934741,0.0990171635806391
0.098,1.55974918950808,0.532700171540282,-4.74818442195034,-1.16224569672232,-0.215078136316952,-4.47617905264922,3.49611835810277,-0.502660279257253,1.01480560189282,-0.00751821000382177,-2.66608953935535,0.0990171635726984
0.099,1.5597491895001,0.532700171532303,-4.74818442195832,-1.1622456967303,-0.215078136324934,-4.4761790526572,3.49611835809479,-0.502660279265238,1.01480560188484,-0.0075182100118089,-2.66608953936334,0.0990171635647091
0.1,1.55974918949207,0.532700171524277,-4.74818442196635,-1.16224569673833,-0.215078136332963,-4.47617905266523,3.49611835808676,-0.502660279273271,1.0148056018768,-0.00751821001984395,-2.66608953937137,0.0990171635566718
0.101,1.559749189484,0.532700171516203,-4.74818442197442,-1.16224569674641,-0.21507813634104,-4.47617905267331,3.49611835807868,-0.502660279281351,1.01480560186872,-0.00751821002792623,-2.66608953937946,0.0990171635485874
0.102,1.55974918947588,0.532700171508083,-4.74818442198254,-1.16224569675453,-0.215078136349163,-4.47617905268144,3.49611835807055,-0.502660279289477,1.0148056018606,-0.00751821003605499,-2.66608953938759,0.0990171635404564
0.103,1.55974918946772,0.532700171499918,-4.74818442199071,-1.1622456967627,-0.215078136357332,-4.47617905268961,3.49611835806238,-0.50266027929765,1.01480560185242,-0.00751821004422935,-2.66608953939576,0.0990171635322798
0.104,1.55974918945951,0.532700171491708,-4.74818442199892,-1.16224569677091,-0.215078136365546,-4.47617905269782,3.49611835805417,-0.502660279305866,1.0148056018442,-0.00751821005244836,-2.66608953940398,0.0990171635240586
0.105,1.55974918945126,0.532700171483454,-4.74818442200718,-1.16224569677917,-0.215078136373803,-4.47617905270608,3.49611835804591,-0.502660279314127,1.01480560183594,-0.00751821006071094,-2.66608953941224,0.0990171635157937
0.106,1.55974918944296,0.532700171475158,-4.74818442201547,-1.16224569678746,-0.215078136382102,-4.47617905271438,3.49611835803761,-0.502660279322429,1.01480560182764,-0.00751821006901588,-2.66608953942055,0.0990171635074865
0.107,1.55974918943463,0.532700171466821,-4.74818442202381,-1.1622456967958,-0.215078136390442,-4.47617905272272,3.49611835802926,-0.502660279330773,1.01480560181929,-0.00751821007736183,-2.6660895394289,0.0990171634991383
0.108,1.55974918942625,0.532700171458445,-4.74818442203219,-1.16224569680418,-0.215078136398822,-4.4761790527311,3.49611835802088,-0.502660279339156,1.01480560181091,-0.00751821008574724,-2.66608953943728,0.0990171634907506
0.109,1.55974918941784,0.532700171450031,-4.74818442204061,-1.1622456968126,-0.215078136407239,-4.47617905273952,3.49611835801246,-0.502660279347577,1.01480560180249,-0.00751821009417039,-2.66608953944571,0.0990171634823252
0.11,1.55974918940939,0.532700171441581,-4.74818442204906,-1.16224569682105,-0.215078136415692,-4.47617905274797,3.49611835800401,-0.502660279356033,1.01480560179403,-0.0075182101026293,-2.66608953945417,0.0990171634738639
0.111,1.55974918940091,0.532700171433098,-4.74818442205754,-1.16224569682953,-0.215078136424179,-4.47617905275646,3.49611835799552,-0.502660279364524,1.01480560178554,-0.00751821011112174,-2.66608953946266,0.0990171634653692
0.112,1.5597491893924,0.532700171424584,-4.74818442206606,-1.16224569683805,-0.215078136432697,-4.47617905276498,3.496118357987,-0.502660279373045,1.01480560177702,-0.00751821011964515,-2.66608953947119,0.0990171634568434
0.113,1.55974918938385,0.532700171416042,-4.7481844220746,-1.1622456968466,-0.215078136441242,-4.47617905277353,3.49611835797845,-0.502660279381594,1.01480560176847,-0.00751821012819661,-2.66608953947974,0.0990171634482896
0.114,1.55974918937529,0.532700171407475,-4.74818442208317,-1.16224569685517,-0.215078136449813,-4.4761790527821,3.49611835796988,-0.502660279390168,1.01480560175989,-0.00751821013677275,-2.66608953948832,0.0990171634397112
0.115,1.5597491893667,0.532700171398888,-4.74818442209176,-1.16224569686375,-0.215078136458404,-4.47617905279069,3.49611835796128,-0.502660279398762,1.0148056017513,-0.00751821014536968,-2.66608953949692,0.0990171634311119
0.116,1.5597491893581,0.532700171390284,-4.74818442210036,-1.16224569687236,-0.215078136467011,-4.4761790527993,3.49611835795267,-0.502660279407373,1.01480560174268,-0.00751821015398291,-2.66608953950553,0.0990171634224963
0.117,1.55974918934949,0.532700171381669,-4.74818442210898,-1.16224569688098,-0.215078136475629,-4.47617905280792,3.49611835794405,-0.502660279415995,1.01480560173406,-0.00751821016260718,-2.66608953951416,0.0990171634138697
0.118,1.55974918934087,0.532700171373049,-4.7481844221176,-1.1622456968896,-0.215078136484253,-4.47617905281654,3.49611835793543,-0.502660279424622,1.01480560172543,-0.00751821017123639,-2.66608953952279,0.0990171634052381
0.119,1.55974918933225,0.532700171364432,-4.74818442212622,-1.16224569689822,-0.215078136492874,-4.47617905282517,3.4961183579268,-0.502660279433246,1.01480560171681,-0.00751821017986333,-2.66608953953141,0.0990171633966088
0.12,1.55974918932365,0.532700171355825,-4.74818442213482,-1.16224569690683,-0.215078136501484,-4.47617905283378,3.49611835791819,-0.50266027944186,1.01480560170819,-0.00751821018847954,-2.66608953954003,0.0990171633879902
0.121,1.55974918931506,0.532700171347239,-4.74818442214341,-1.16224569691542,-0.215078136510073,-4.47617905284237,3.4961183579096,-0.502660279450453,1.0148056016996,-0.00751821019707502,-2.66608953954863,0.0990171633793924
0.122,1.55974918930651,0.532700171338686,-4.74818442215197,-1.16224569692397,-0.215078136518631,-4.47617905285093,3.49611835790104,-0.502660279459014,1.01480560169104,-0.00751821020563791,-2.66608953955719,0.0990171633708271
0.123,1.559749189298,0.532700171330179,-4.74818442216047,-1.16224569693248,-0.215078136527141,-4.47617905285944,3.49611835789253,-0.502660279467528,1.01480560168252,-0.00751821021415419,-2.66608953956571,0.0990171633623085
0.124,1.55974918928956,0.532700171321735,-4.74818442216892,-1.16224569694093,-0.215078136535588,-4.47617905286789,3.49611835788408,-0.502660279475979,1.01480560167407,-0.0075182102226072,-2.66608953957416,0.0990171633538531
0.125,1.5597491892812,0.532700171313374,-4.74818442217728,-1.16224569694929,-0.215078136543953,-4.47617905287625,3.49611835787571,-0.502660279484346,1.0148056016657,-0.00751821023097737,-2.66608953958254,0.0990171633454807
0.126,1.55974918927295,0.532700171305119,-4.74818442218554,-1.16224569695755,-0.215078136552211,-4.47617905288451,3.49611835786745,-0.502660279492609,1.01480560165744,-0.00751821023924182,-2.6660895395908,0.099017163337214
