data1,data2,data3,data4,data5,data6,data7
0,1.21306131942527,0.793840808925273,0.11605552291952,0.11605552291952,0.793840808925273,1.21306131942527
0.0700035001750088,1.21306131942527,0.793841222153091,0.116062634654278,0.11604366895638,0.793832215961824,1.21306131942527
0.140007000350018,1.21306131942527,0.793852306999899,0.116083166745563,0.116010334863114,0.793798812086324,1.21306131942527
0.210010500525026,1.21306131942527,0.793878687668772,0.116118876508686,0.115953507601864,0.793735442092914,1.21306131942527
0.280014000700035,1.21306131942527,0.793912117829023,0.116159898652455,0.115889598182085,0.793662272262394,1.21306131942527
0.350017500875044,1.21306131942527,0.793946624469028,0.116199937270703,0.115828700325683,0.793592177669981,1.21306131942527
0.420021001050053,1.21306131942527,0.79398225340948,0.116239836773768,0.115769405753508,0.793524198272861,1.21306131942527
0.490024501225061,1.21306131942527,0.794017880043751,0.116278791303932,0.115712910981707,0.793460283140144,1.21306131942527
0.56002800140007,1.21306131942527,0.794048859362357,0.116311736073555,0.11566682202523,0.793409614273695,1.21306131942527
0.630031501575079,1.21306131942527,0.794073371430478,0.116336594197221,0.115633930231227,0.793375103150346,1.21306131942527
0.700035001750087,1.21306131942527,0.794096112677667,0.116358272276128,0.115606540707052,0.793346886518538,1.21306131942527
0.770038501925096,1.21306131942527,0.794122919572592,0.116382792323657,0.115575643296536,0.793313721914871,1.21306131942527
0.840042002100105,1.21306131942527,0.794155290019128,0.11641161085111,0.115539235259694,0.793273113249023,1.21306131942527
0.910045502275114,1.21306131942527,0.794191161534704,0.116442631944701,0.115500502455634,0.793229035712791,1.21306131942527
0.980049002450122,1.21306131942527,0.794228061316642,0.116473497421304,0.115462873453366,0.793185856230967,1.21306131942527
1.05005250262513,1.21306131942527,0.794264363148008,0.116502777728268,0.115428331293795,0.793146204022371,1.21306131942527
1.12005600280014,1.21306131942527,0.79429885576357,0.116529460066276,0.115398197592926,0.793111857691946,1.21306131942527
1.19005950297515,1.21306131942527,0.794330575600077,0.116552757369915,0.115373426863973,0.793084074181009,1.21306131942527
1.26006300315016,1.21306131942527,0.79435942813654,0.116572699458616,0.115353819285315,0.793062634800182,1.21306131942527
1.33006650332517,1.21306131942527,0.794386568032832,0.116590464497637,0.11533763311662,0.793045388137932,1.21306131942527
1.40007000350017,1.21306131942527,0.794413777417936,0.116607757555101,0.11532249208335,0.793029368930777,1.21306131942527
1.47007350367518,1.21306131942527,0.794442405525865,0.116625823467015,0.115306721081513,0.793012446124012,1.21306131942527
1.54007700385019,1.21306131942527,0.794472829169673,0.1166449894052,0.115289910186816,0.792994042008184,1.21306131942527
1.6100805040252,1.21306131942527,0.794504638050446,0.116664878020641,0.11527257771747,0.79297474955514,1.21306131942527
1.68008400420021,1.21306131942527,0.794537108773875,0.116684856436662,0.11525555051441,0.792955585202579,1.21306131942527
1.75008750437522,1.21306131942527,0.794569554921607,0.116704346851381,0.115239555063409,0.792937478324663,1.21306131942527
1.82009100455023,1.21306131942527,0.794601447909365,0.116722921822882,0.115225101857541,0.792921108492343,1.21306131942527
1.89009450472524,1.21306131942527,0.794632405259508,0.1167402847091,0.115212518715894,0.7929069253642,1.21306131942527
1.96009800490024,1.21306131942527,0.794662169980473,0.116756248732186,0.11520198398133,0.792895175852676,1.21306131942527
2.03010150507525,1.21306131942527,0.794690640639115,0.116770763661373,0.115193500537141,0.792885869280472,1.21306131942527
2.10010500525026,1.21306131942527,0.794717932253132,0.116783967554393,0.11518684220271,0.792878718410077,1.21306131942527
2.17010850542527,1.21306131942527,0.794744399580026,0.116796201878995,0.115181547859277,0.792873143969777,1.21306131942527
2.24011200560028,1.21306131942527,0.794770566667879,0.116807944063841,0.115177013790238,0.79286839796728,1.21306131942527
2.31011550577529,1.21306131942527,0.794796971321713,0.116819670016868,0.115172662270781,0.792863774347062,1.21306131942527
2.3801190059503,1.21306131942527,0.794823995037079,0.116831710348471,0.115168107059917,0.792858809595892,1.21306131942527
2.45012250612531,1.21306131942527,0.794851755420351,0.116844165235232,0.115163241502246,0.792853385271899,1.21306131942527
2.52012600630031,1.21306131942527,0.79488009310051,0.116856901571839,0.11515822774888,0.79284770946112,1.21306131942527
2.59012950647532,1.21306131942527,0.794908636495285,0.11686961465371,0.115153413911661,0.792842211973619,1.21306131942527
2.66013300665033,1.21306131942527,0.794936911017461,0.116881923781586,0.11514921829524,0.792837401925579,1.21306131942527
2.73013650682534,1.21306131942527,0.794964467633989,0.11689347939861,0.115146007851763,0.792833721023801,1.21306131942527
2.80014000700035,1.21306131942527,0.794991010289513,0.116904064325036,0.115143990467862,0.792831416008999,1.21306131942527
2.87014350717536,1.21306131942527,0.795016490148512,0.116913663831684,0.115143147445095,0.79283046091718,1.21306131942527
2.94014700735037,1.21306131942527,0.795041125737868,0.116922474183697,0.115143235741789,0.792830562944624,1.21306131942527
3.01015050752538,1.21306131942527,0.795065328100559,0.116930836750506,0.115143868693421,0.792831260781155,1.21306131942527
3.08015400770039,1.21306131942527,0.795089556256887,0.116939120991895,0.115144645396018,0.792832079118665,1.21306131942527
3.15015750787539,1.21306131942527,0.795114165603837,0.11694760672919,0.11514527323544,0.792832673491933,1.21306131942527
3.2201610080504,1.21306131942527,0.795139310215599,0.11695641209781,0.115145636451947,0.792832910249974,1.21306131942527
3.29016450822541,1.21306131942527,0.79516492506578,0.116965484867797,0.115145796387393,0.792832865413706,1.21306131942527
3.36016800840042,1.21306131942527,0.795190776347111,0.116974645588214,0.115145939576617,0.792832762109336,1.21306131942527
3.43017150857543,1.21306131942527,0.795216549682501,0.116983657807474,0.115146301829051,0.79283288018902,1.21306131942527
3.50017500875044,1.21306131942527,0.795241946591374,0.116992302107315,0.115147092908376,0.792833467252367,1.21306131942527
3.57017850892545,1.21306131942527,0.795266766420216,0.117000436759141,0.115148438636616,0.792834670881932,1.21306131942527
3.64018200910045,1.21306131942527,0.795290956040698,0.11700803238817,0.115150351500657,0.792836504900012,1.21306131942527
3.71018550927546,1.21306131942527,0.795314615097593,0.117015172720971,0.115152735436247,0.792838855920052,1.21306131942527
3.78018900945047,1.21306131942527,0.79533795560221,0.1170220219338,0.115155421980467,0.792841526471645,1.21306131942527
3.85019250962548,1.21306131942527,0.795361230097129,0.117028770248967,0.115158224737368,0.792844299106854,1.21306131942527
3.92019600980049,1.21306131942527,0.795384654202838,0.117035577207266,0.115160992868546,0.792846998843562,1.21306131942527
3.9901995099755,1.21306131942527,0.795408349539064,0.117042531328987,0.115163646447998,0.792849534021424,1.21306131942527
4.06020301015051,1.21306131942527,0.795432322151974,0.11704963638416,0.115166185562704,0.792851906339514,1.21306131942527
4.13020651032552,1.21306131942527,0.7954564769782,0.117056823749118,0.115168675361728,0.792854192903648,1.21306131942527
4.20021001050053,1.21306131942527,0.795480658018967,0.11706398266943,0.115171215957062,0.792856510853753,1.21306131942527
