ref11,ref12,ref13,ref14,ref15,ref16,ref17,ref18
2.92524377031419,12.1891661165916,112.506967104655,100.064356157752,75.0600809097269,0.0147083896022391,0.00814625142176134,0.00459766633910782
2.97024752062672,12.2244856046357,112.506967077093,100.064356067244,75.0600809428403,0.0147083382876275,0.00814622166631121,0.004597648803526
3.01525127093924,12.25780061695,112.506967044141,100.064355959107,75.0600809826715,0.0147082769468852,0.00814618609483738,0.00459762783923622
3.06025502125177,12.2896372303056,112.506967010043,100.064355847392,75.0600810244497,0.0147082134974252,0.00814614929543338,0.00459760614855786
3.1052587715643,12.3208346536275,112.506966977932,100.064355742434,75.0600810645577,0.0147081537757455,0.00814611465124774,0.00459758572461102
3.15026252187682,12.3524294569005,112.506966949576,100.064355649985,75.0600811006894,0.0147081010666494,0.00814608406870927,0.00459756769179727
3.19526627218935,12.3854658679346,112.506966925788,100.064355572587,75.0600811314636,0.0147080568683216,0.00814605842018494,0.00459755256614717
3.24027002250188,12.4207848384181,112.506966906852,100.064355511034,75.0600811561391,0.0147080216901248,0.00814603800459424,0.00459754052571025
3.2852737728144,12.4588460271437,112.506966892673,100.064355464941,75.0600811745955,0.0147079953486079,0.00814602271758659,0.0045975315100658
3.33027752312693,12.4996246629513,112.506966882755,100.064355432668,75.0600811874046,0.0147079769187524,0.00814601202295411,0.00459752520330748
3.37528127343945,12.5426044504094,112.506966876174,100.06435541122,75.0600811957969,0.0147079646857561,0.00814600492525053,0.0045975210182139
3.42028502375198,12.5868644165372,112.506966871668,100.064355396505,75.0600812014534,0.0147079563063484,0.0081460000642371,0.00459751815238819
3.46528877406451,12.6312375232475,112.506966867845,100.064355383994,75.0600812061701,0.0147079491934965,0.00814599593870202,0.00459751572055408
3.51029252437703,12.6745059647589,112.506966863448,100.064355369574,75.0600812115025,0.0147079410093516,0.00814599119261772,0.00459751292336309
3.55529627468956,12.7155940595524,112.506966857594,100.064355350337,75.0600812184947,0.0147079301076798,0.00814598487155132,0.00459750919842912
3.60030002500208,12.7537240549534,112.506966849905,100.064355325035,75.0600812275681,0.0147079157853515,0.00814597656805298,0.00459750430577534
3.64530377531461,12.7885108232507,112.506966840498,100.064355294056,75.0600812385901,0.0147078982616096,0.00814596640916143,0.00459749832021975
3.69030752562714,12.8199852616321,112.506966829837,100.064355258939,75.0600812510814,0.0147078783989885,0.00814595489434909,0.00459749153575237
3.73531127593966,12.8485500298873,112.506966818504,100.064355221645,75.0600812644638,0.014707857290945,0.00814594265657331,0.00459748432480693
3.78031502625219,12.8748824475873,112.506966807017,100.064355183911,75.0600812782361,0.0147078359041674,0.00814593025533495,0.00459747701655504
3.82531877656471,12.8998062819014,112.506966795738,100.064355146946,75.0600812920249,0.0147078149144848,0.00814591808200384,0.00459746984136484
3.87032252687724,12.9241562551625,112.50696678489,100.06435511148,75.0600813055398,0.0147077947386532,0.00814590637844543,0.00459746294188159
3.91532627718977,12.9486568494672,112.506966774624,100.064355077977,75.0600813185161,0.01470777565123,0.0081458953046326,0.00459745641278831
3.96033002750229,12.973831551648,112.506966765058,100.064355046791,75.0600813307016,0.0147077578691816,0.00814588498734644,0.00459745032931513
4.00533377781482,12.9999515731317,112.506966756285,100.064355018196,75.0600813418896,0.0147077415613282,0.00814587552531614,0.00459744475008958
4.05033752812734,13.027025790197,112.506966748351,100.064354992323,75.0600813519636,0.0147077268119835,0.00814586696795844,0.00459743970451357
4.09534127843987,13.054827392888,112.506966741241,100.06435496911,75.0600813609188,0.014707713589446,0.00814585929709942,0.00459743518198743
4.1403450287524,13.0829482816647,112.506966734875,100.064354948303,75.0600813688494,0.014707701749865,0.0081458524293077,0.00459743113333383
4.18534877906492,13.1108699169743,112.506966729139,100.064354929525,75.0600813759094,0.0147076910771763,0.00814584623916487,0.00459742748457127
4.23035252937745,13.138039008399,112.506966723908,100.064354912373,75.0600813822658,0.0147076813410006,0.00814584059292139,0.00459742415679258
4.27535627968997,13.1639377398389,112.50696671908,100.064354896515,75.0600813880595,0.0147076723503172,0.00814583537965816,0.00459742108454912
4.3203600300025,13.1881406298047,112.506966714589,100.064354881746,75.0600813933837,0.0147076639864701,0.00814583053042675,0.00459741822713148
4.36536378031503,13.2103530626076,112.506966710414,100.064354867998,75.060081398282,0.0147076562087423,0.00814582602146698,0.00459741557045762
4.41036753062755,13.2304295073989,112.506966706564,100.064354855309,75.0600814027619,0.0147076490353854,0.008145821863195,0.00459741312057723
4.45537128094008,13.2483720991884,112.506966703063,100.064354843761,75.0600814068162,0.0147076425102987,0.00814581808088609,0.00459741089228991
4.5003750312526,13.2643123572501,112.506966699928,100.064354833421,75.0600814104421,0.0147076366689133,0.00814581469491367,0.00459740889751102
4.54537878156513,13.2784802545136,112.506966697162,100.064354824302,75.0600814136528,0.0147076315152246,0.00814581170746128,0.00459740713745663
4.59038253187766,13.2911656171077,112.506966694747,100.064354816345,75.0600814164782,0.0147076270158368,0.00814580909909387,0.004597405600636
4.63538628219018,13.3026769829764,112.50696669265,100.064354809444,75.0600814189583,0.0147076231090952,0.00814580683406146,0.00459740426598152
4.68039003250271,13.3133026778271,112.506966690831,100.064354803466,75.0600814211334,0.0147076197217827,0.00814580486996952,0.00459740310854171
4.72539378281523,13.3232780894333,112.506966689253,100.064354798288,75.0600814230369,0.014707616784937,0.0081458031669264,0.00459740210485899
4.77039753312776,13.3327620577378,112.506966687888,100.064354793809,75.0600814246921,0.0147076142435056,0.00814580169311383,0.00459740123623769
4.81540128344029,13.341824069018,112.506966686714,100.06435478996,75.0600814261134,0.0147076120589435,0.00814580042627147,0.00459740048960726
4.86040503375281,13.3504426660673,112.506966685719,100.064354786693,75.060081427309,0.0147076102068139,0.00814579935229294,0.00459739985668825
4.90540878406534,13.3585142764811,112.506966684895,100.064354783983,75.0600814282846,0.0147076086720972,0.00814579846250231,0.00459739933238548
4.95041253437786,13.3658706220418,112.506966684236,100.06435478181,75.0600814290463,0.0147076074440454,0.00814579775067267,0.00459739891303223
4.99541628469039,13.3723020922648,112.506966683736,100.064354780154,75.0600814296035,0.0147076065112805,0.00814579721018914,0.00459739859472098
5.04042003500292,13.3775840088204,112.506966683386,100.064354778987,75.0600814299708,0.0147076058572243,0.0081457968314041,0.00459739837174786
5.08542378531544,13.3815026074947,112.506966683172,100.064354778264,75.0600814301701,0.0147076054559683,0.0081457965992483,0.0045973982352079
5.13042753562797,13.3838778162855,112.506966683073,100.06435477792,75.0600814302323,0.0147076052690555,0.00814579649137091,0.00459739817190206
5.17543128594049,13.3845804697246,112.50696668306,100.064354777863,75.060081430197,0.0147076052439392,0.00814579647725172,0.00459739816381744
5.22043503625302,13.383542393964,112.506966683099,100.064354777978,75.0600814301119,0.0147076053148222,0.0081457965186941,0.00459739818842087
5.26543878656555,13.3807587228248,112.506966683149,100.064354778133,75.0600814300293,0.0147076054060916,0.00814579657182133,0.00459739821983799
5.31044253687807,13.3762827477455,112.506966683166,100.064354778187,75.0600814300031,0.0147076054377856,0.00814579659024895,0.00459739823072408
5.3554462871906,13.3702144525611,112.506966683109,100.064354778004,75.0600814300841,0.0147076053317896,0.00814579652867723,0.00459739819438081
5.40045003750313,13.362684541993,112.506966682939,100.064354777456,75.0600814303176,0.0147076050171127,0.00814579634594693,0.00459739808655512
5.44545378781565,13.3538361734303,112.506966682624,100.064354776438,75.0600814307416,0.0147076044328281,0.00814579600673836,0.00459739788643738
5.49045753812818,13.3438067132065,112.506966682137,100.064354774858,75.0600814313883,0.0147076035279938,0.00814579548151916,0.00459739757662722
5.5354612884407,13.332711666757,112.506966681454,100.064354772639,75.060081432286,0.0147076022587768,0.00814579474487096,0.00459739714214434
5.58046503875323,13.3206325168403,112.506966680552,100.064354769709,75.0600814334629,0.0147076005837165,0.00814579377273922,0.00459739656880586
5.62546878906576,13.3076096124844,112.506966679408,100.064354765989,75.0600814349509,0.0147075984583848,0.00814579253933549,0.00459739584140015
5.67047253937828,13.2936405672478,112.506966677993,100.06435476139,75.0600814367877,0.0147075958306438,0.00814579101438907,0.00459739494206787
5.71547628969081,13.2786839375539,112.506966676275,100.064354755801,75.0600814390196,0.0147075926374302,0.0081457891612859,0.00459739384920711
5.76048004000333,13.2626673428406,112.506966674211,100.064354749091,75.0600814417006,0.0147075888036527,0.00814578693643445,0.00459739253710244
5.80548379031586,13.245498725819,112.506966671757,100.06435474111,75.0600814448915,0.0147075842434456,0.00814578428999879,0.00459739097636012
5.85048754062839,13.2270791774552,112.506966668861,100.064354731695,75.0600814486567,0.0147075788636671,0.00814578116793299,0.00459738913511034
5.89549129094091,13.2073156854928,112.506966665473,100.064354720678,75.0600814530602,0.014707572569143,0.00814577751502706,0.00459738698080487
5.94049504125344,13.1861322994103,112.506966661543,100.0643547079,75.0600814581615,0.0147075652687711,0.00814577327844942,0.0045973844823063
5.98549879156596,13.1634785075095,112.506966657029,100.064354693217,75.0600814640116,0.0147075568813033,0.00814576841110008,0.00459738161186428
6.03050254187849,13.1393340446198,112.506966651894,100.064354676508,75.0600814706507,0.0147075473395493,0.00814576287404526,0.00459737834654882
6.07550629219102,13.1137098324436,112.50696664611,100.064354657684,75.0600814781077,0.0147075365919862,0.00814575663744557,0.00459737466879433
6.12051004250354,13.0866452369667,112.506966639658,100.064354636675,75.0600814864023,0.0147075246013209,0.00814574967971477,0.00459737056590015
6.16551379281607,13.0582022515406,112.506966632523,100.064354613434,75.0600814955481,0.0147075113402908,0.00814574198507792,0.0045973660285875
6.21051754312859,13.0284575343291,112.506966624693,100.064354587919,75.0600815055575,0.0147074967856947,0.00814573354010292,0.004597361048952
6.25552129344112,12.9974934146533,112.506966616153,100.064354560085,75.0600815164463,0.014707480912056,0.00814572433002208,0.00459735561829343
6.30052504375365,12.9653890222997,112.506966606887,100.064354529873,75.0600815282372,0.0147074636863393,0.0081457143356661,0.00459734972530783
6.34552879406617,12.9322125931525,112.50696659687,100.064354497207,75.0600815409621,0.0147074450647749,0.00814570353162351,0.00459734335500318
6.3905325443787,12.8980157857356,112.506966586073,100.064354461992,75.0600815546617,0.0147074249922886,0.0081456918859135,0.00459733648850834
6.43553629469122,12.8628305408631,112.506966574461,100.064354424116,75.0600815693839,0.0147074034044773,0.00814567936113651,0.00459732910375392
6.48054004500375,12.8266686724678,112.506966561997,100.064354383457,75.0600815851802,0.0147073802316527,0.00814566591682583,0.00459732117686167
6.52554379531628,12.7895240356565,112.506966548643,100.064354339894,75.0600816021017,0.0147073554042302,0.00814565151257992,0.00459731268399443
6.5705475456288,12.7513768187179,112.506966534365,100.064354293316,75.0600816201942,0.0147073288586136,0.00814563611148174,0.0045973036033749
6.61555129594133,12.7121992819746,112.506966519134,100.064354243631,75.0600816394938,0.01470730054266,0.00814561968327343,0.00459729391715967
6.66055504625385,12.6719621396883,112.506966502932,100.064354190777,75.0600816600245,0.0147072704197956,0.00814560220674623,0.00459728361284943
6.70555879656638,12.6306407603845,112.506966485747,100.064354134717,75.0600816817961,0.0147072384709347,0.00814558367085366,0.00459727268394515
6.75056254687891,12.5882204414333,112.50696646758,100.064354075447,75.0600817048059,0.0147072046936088,0.00814556407420347,0.00459726112964713
6.79556629719143,12.5447001791346,112.506966448434,100.064354012984,75.0600817290411,0.0147071690981713,0.0081455434228511,0.00459724895355155
6.84057004750396,12.5000945802804,112.50696642832,100.064353947356,75.0600817544843,0.0147071317015616,0.00814552172667622,0.00459723616151105
6.88557379781648,12.4544338140248,112.506966407247,100.064353878589,75.0600817811188,0.0147070925197434,0.00814549899498971,0.00459722275904143
6.93057754812901,12.4077617511528,112.506966385218,100.064353806695,75.0600818089345,0.0147070515603702,0.0081454752322732,0.00459720874880708
6.97558129844154,12.3601326513562,112.50696636223,100.064353731664,75.0600818379321,0.0147070088173063,0.0081454504349971,0.00459719412874286
7.02058504875406,12.3116069138237,112.506966338272,100.064353653454,75.0600818681248,0.0147069642682823,0.00814542459025803,0.00459717889124979
7.06558879906659,12.2622464869597,112.506966313323,100.064353572002,75.0600818995373,0.0147069178762656,0.00814539767657412,0.0045971630236638
7.11059254937912,12.212110534076,112.506966287358,100.064353487225,75.0600819322025,0.0147068695943043,0.00814536966669622,0.00459714650991385
7.15559629969164,12.1612518783473,112.506966260351,100.064353399036,75.0600819661564,0.0147068193728755,0.00814534053187373,0.00459712933303848
7.20060005000417,12.1097146160576,112.506966232278,100.06435330736,75.0600820014316,0.0147067671683317,0.00814531024675842,0.00459711147807886
7.24560380031669,12.0575331128369,112.506966203123,100.064353212145,75.0600820380515,0.0147067129509375,0.00814527879407128,0.00459709293483262
7.29060755062922,12.0047324076357,112.50696617288,100.064353113375,75.0600820760256,0.0147066567111799,0.00814524616826768,0.00459707370001716
7.33561130094175,11.9513298685831,112.506966141558,100.064353011077,75.0600821153463,0.0147065984634,0.00814521237764873,0.00459705377851665
7.38061505125427,11.8973377959588,112.506966109177,100.064352905318,75.0600821559886,0.0147065382462398,0.00814517744462368,0.00459703318353853
7.4256188015668,11.8427665672882,112.506966075769,100.064352796203,75.0600821979114,0.0147064761198485,0.00814514140409083,0.00459701193565983
7.47062255187932,11.7876278778621,112.506966041376,100.064352683867,75.0600822410614,0.0147064121602343,0.00814510430016103,0.00459699006089549
7.51562630219185,11.7319376485339,112.506966006043,100.064352568455,75.0600822853787,0.014706346451568,0.00814506618169087,0.00459696758806386
7.56063005250438,11.6757182453516,112.506965969814,100.064352450115,75.0600823308027,0.0147062790776031,0.00814502709730206,0.00459694454584864
7.6056338028169,11.6189997696607,112.506965932731,100.064352328976,75.0600823772783,0.0147062101136127,0.0081449870906996,0.00459692096003642
7.65063755312943,11.5618203153628,112.506965894826,100.064352205146,75.0600824247602,0.0147061396202625,0.00814494619711317,0.00459689685141645
7.69564130344195,11.5042252324773,112.506965856123,100.064352078697,75.0600824732159,0.0147060676405871,0.00814490444153938,0.00459687223474228
7.74064505375448,11.4462655640363,112.506965816635,100.064351949676,75.0600825226247,0.0147059942007158,0.00814486183915956,0.00459684711897656
7.78564880406701,11.3879959206842,112.50696577637,100.064351818106,75.060082572976,0.0147059193142945,0.00814481839790377,0.00459682150880181
7.83065255437953,11.3294721131447,112.506965735332,100.064351684001,75.0600826242635,0.014705842989843,0.0081447741227181,0.00459679540713597
7.87565630469206,11.2707488721525,112.506965693528,100.064351547384,75.0600826764794,0.0147057652397258,0.0081447290207698,0.00459676881820154
7.92066005500458,11.2118779501764,112.506965650972,100.0643514083,75.0600827296082,0.0147056860891488,0.00814468310666803,0.00459674175060442
7.96566380531711,11.1529068268578,112.506965607688,100.064351266828,75.0600827836213,0.0147056055836498,0.00814463640681193,0.00459671421989878
8.01066755562964,11.0938781426694,112.506965563714,100.064351123093,75.0600828384734,0.014705523793897,0.00814458896217738,0.00459668625023157
8.05567130594216,11.0348298776628,112.506965519102,100.064350977268,75.0600828941009,0.0147054408171326,0.00814454082915752,0.0045966578748398
8.10067505625469,10.975796189617,112.506965473918,100.064350829565,75.0600829504234,0.0147053567751827,0.00814449207841131,0.00459662913537318
8.14567880656721,10.9168087421001,112.506965428238,100.064350680235,75.0600830073463,0.0147052718094962,0.00814444279198737,0.00459660008019955
8.19068255687974,10.8578982982161,112.506965382144,100.064350529546,75.060083064766,0.0147051860740988,0.00814439305923774,0.00459657076199641
8.23568630719227,10.7990963357543,112.506965335722,100.064350377779,75.0600831225747,0.0147050997276234,0.00814434297219411,0.00459654123502481
8.28069005750479,10.7404364546182,112.506965289056,100.064350225206,75.060083180666,0.0147050129256737,0.00814429262113674,0.00459651155251631
8.32569380781732,10.6819553933289,112.506965242224,100.064350072083,75.0600832389392,0.0147049258146963,0.00814424209103737,0.00459648176457475
8.37069755812984,10.6236935396184,112.506965195298,100.064349918645,75.0600832973024,0.0147048385282724,0.00814419145940542,0.00459645191690507
8.41570130844237,10.5656948995943,112.506965148344,100.064349765102,75.0600833556727,0.0147047511863294,0.00814414079582775,0.00459642205054058
8.4607050587549,10.5080065686829,112.506965101418,100.064349611644,75.0600834139758,0.0147046638972655,0.00814409016319912,0.00459639220256714
8.50570880906742,10.4506778144851,112.506965054576,100.064349458449,75.0600834721426,0.0147045767624762,0.00814403962034627,0.00459636240766926
8.55071255937995,10.3937589280724,112.506965007871,100.064349305693,75.0600835301053,0.0147044898823566,0.00814398922550883,0.00459633270018179
8.59571630969247,10.3373000209401,112.506964961361,100.064349153563,75.0600835877936,0.014704403362622,0.008143939040006,0.00459630311625155
8.640720060005,10.2813499386402,112.506964915108,100.064349002262,75.0600836451304,0.0147043173197855,0.00814388913141475,0.00459627369571138
8.68572381031753,10.2259554318364,112.506964869183,100.064348852022,75.0600837020296,0.0147042318848407,0.00814383957570766,0.00459624448334122
8.73072756063005,10.1711606772531,112.506964823664,100.064348703101,75.0600837583947,0.0147041472045727,0.00814379045801513,0.00459621552931842
8.77573131094258,10.1170071830277,112.506964778637,100.064348555784,75.0600838141194,0.0147040634403663,0.00814374187193571,0.00459618688881214
8.8207350612551,10.0635340544643,112.506964734197,100.064348410374,75.0600838690899,0.0147039807648087,0.00814369391756769,0.00459615862082386
8.86573881156763,10.0107785457371,112.506964690439,100.064348267185,75.060083923188,0.0147038993567273,0.00814364669863125,0.00459613078649154
8.91074256188016,9.95877678748874,112.506964647459,100.064348126534,75.0600839762945,0.0147038193954952,0.00814360031916646,0.00459610344714335
8.95574631219268,9.90756456367283,112.506964605351,100.064347988727,75.0600840282936,0.0147037410554888,0.00814355488031772,0.00459607666240198
9.00075006250521,9.85717801438939,112.506964564204,100.064347854053,75.0600840790754,0.0147036645014731,0.00814351047765657,0.00459605048860613
9.04575381281773,9.80765416284245,112.506964524099,100.064347722781,75.0600841285383,0.0147035898854758,0.00814346719936727,0.00459602497774022
9.09075756313026,9.75903119931907,112.50696448511,100.064347595152,75.0600841765903,0.0147035173454134,0.00814342512544838,0.00459600017696298
9.13576131344279,9.71134849700493,112.506964447305,100.064347471385,75.0600842231489,0.0147034470054136,0.0081433843278984,0.0045959761287162
9.18076506375531,9.66464637665334,112.506964410743,100.064347351677,75.0600842681398,0.0147033789774894,0.00814334487168568,0.00459595287129584
9.22576881406784,9.61896567322987,112.50696437548,100.064347236208,75.0600843114957,0.01470331336401,0.00814330681618105,0.00459593043969615
9.27077256438037,9.57434718269845,112.506964341566,100.064347125146,75.0600843531545,0.014703250260319,0.00814327021667591,0.00459590886650442
9.31577631469289,9.53083107819884,112.506964309051,100.064347018651,75.0600843930577,0.0147031897568785,0.00814323512562614,0.00459588818263428
9.36078006500542,9.488456381456,112.506964277981,100.064346916875,75.0600844311498,0.0147031319404633,0.00814320159334547,0.00459586841773472
9.40578381531794,9.44726055908956,112.5069642484,100.064346819966,75.060084467378,0.0147030768941494,0.00814316966799911,0.00459584960018669
9.45078756563047,9.40727928810825,112.50696422035,100.064346728062,75.060084501693,0.0147030246960846,0.00814313939489185,0.00459583175668393
9.49579131594299,9.36854640496524,112.50696419387,100.064346641288,75.0600845340505,0.0147029754172565,0.00814311081517429,0.00459581491147079
9.54079506625552,9.33109402311597,112.506964168992,100.064346559752,75.0600845644128,0.0147029291186315,0.00814308396418383,0.0045957990853646
9.58579881656805,9.29495277956443,112.506964145742,100.064346483539,75.060084592751,0.0147028858481108,0.0081430588696797,0.00459578429471552
9.63080256688057,9.26015215475824,112.506964124137,100.064346412707,75.0600846190467,0.0147028456377371,0.00814303555022281,0.00459577055045166
