data1,data2,data3,data4,data5,data6,data7
0,1,0.6,0.2,-0.2,-0.6,-1
0.0100016669444907,1,0.600000000162752,0.200000000246957,-0.199999999750843,-0.59999999983286,-1
0.0200033338889815,1,0.600000002387246,0.200000003602466,-0.199999996385206,-0.599999997588174,-1
0.0300050008334722,1,0.60000000185676,0.20000000280479,-0.199999997182765,-0.599999998118421,-1
0.040006667777963,1,0.600000001458587,0.200000002205357,-0.199999997782824,-0.599999998517838,-1
0.0500083347224537,1,0.600000001504155,0.200000002271753,-0.199999997718564,-0.599999998476535,-1
0.0600100016669445,1,0.600000001584816,0.200000002391926,-0.199999997599524,-0.599999998398138,-1
0.0700116686114352,1,0.600000001635413,0.200000002467178,-0.199999997525114,-0.599999998349222,-1
0.080013335555926,1,0.60000000164408,0.200000002479439,-0.199999997513628,-0.599999998342102,-1
0.0900150025004167,1,0.6000000015796,0.200000002381797,-0.199999997611943,-0.599999998407925,-1
0.100016669444907,1,0.600000001394572,0.200000002103105,-0.199999997891066,-0.59999999859381,-1
0.110018336389398,1,0.600000001032253,0.20000000155823,-0.199999998435927,-0.599999998956098,-1
0.120020003333889,1,0.600000000444997,0.200000000675726,-0.199999999317765,-0.599999999542017,-1
0.13002167027838,1,0.599999999628695,0.199999999449517,-0.200000000542552,-0.600000000355469,-1
0.14002333722287,1,0.599999998661616,0.199999997997167,-0.200000001992866,-0.600000001318474,-1
0.150025004167361,1,0.599999997717672,0.199999996579761,-0.200000003408087,-0.600000002258044,-1
0.160026671111852,1,0.599999997029862,0.199999995547022,-0.20000000443917,-0.60000000294254,-1
0.170028338056343,1,0.599999996820492,0.199999995232622,-0.200000004753099,-0.600000003150968,-1
0.180030005000833,1,0.599999997250011,0.199999995877432,-0.200000004109431,-0.600000002723733,-1
0.190031671945324,1,0.599999998423632,0.199999997639507,-0.200000002350286,-0.600000001555973,-1
0.200033338889815,1,0.600000000455232,0.200000000690013,-0.199999999304585,-0.599999999533992,-1
0.210035005834306,1,0.600000003555803,0.200000005346014,-0.199999994655516,-0.599999996447297,-1
0.220036672778796,1,0.600000008067008,0.200000012120801,-0.199999987890322,-0.599999991955295,-1
0.230038339723287,1,0.600000014229239,0.200000021375527,-0.199999978648219,-0.599999985818335,-1
0.240040006667778,1,0.600000021292428,0.200000031983767,-0.199999968054035,-0.599999978783289,-1
0.250041673612269,1,0.600000026296181,0.200000039499388,-0.199999960547913,-0.599999973798558,-1
