time,refpitch,refyaw,mespitch,mesyaw,estpitch,estyaw,epsilonpitch,epsilonyaw,errorpitch,erroryaw
0,5,0,0,0,-5.62287771426543,-0.0662419804219176,5,0,5.62287771426543,0.0662419804219176
0.0100016669444907,5,0,-0.000138749430187431,-0.000223832325542117,-13.8185210436276,-0.0872557574230881,5.00013874943019,0.000223832325542117,13.8183822941975,0.087031925097546
0.0200033338889815,5,0,-0.00573731265753952,-0.00183198641510743,-22.0079363077202,1.00422471546755,5.00573731265754,0.00183198641510743,22.0021989950626,-1.00605670188266
0.0300050008334722,5,0,-0.0139953490557543,-0.00456949893441831,-3.21931115250424,5.40281138601867,5.01399534905575,0.00456949893441831,3.20531580344848,-5.40738088495309
0.040006667777963,5,0,0.0362192024551543,-0.00208567980113621,-0.397004327152894,8.21136749002859,4.96378079754485,0.00208567980113621,0.433223529608048,-8.21345316982973
0.0500083347224537,5,0,0.139611263127252,0.0054437708326974,0.0566289393916329,5.98793808678296,4.86038873687275,-0.0054437708326974,0.0829823237356189,-5.98249431595027
0.0600100016669445,5,0,0.291637161525827,0.0178872685581434,0.225012858045422,3.18662093226231,4.70836283847417,-0.0178872685581434,0.0666243034804054,-3.16873366370417
0.0700116686114352,5,0,0.487896583385794,0.0350747697243392,0.402049517084817,1.42307822707551,4.51210341661421,-0.0350747697243392,0.0858470663009763,-1.38800345735117
0.080013335555926,5,0,0.723712526136203,0.0567400908454474,0.61639684858506,0.573864186688166,4.2762874738638,-0.0567400908454474,0.107315677551143,-0.517124095842719
0.0900150025004167,5,0,0.994216904717027,0.082531321938498,0.862692387013542,0.249726487651815,4.00578309528297,-0.082531321938498,0.131524517703485,-0.167195165713317
0.100016669444907,5,0,1.29441962986134,0.112019882366845,1.13479099502834,0.165026838413695,3.70558037013866,-0.112019882366845,0.159628634833005,-0.0530069560468504
0.110018336389398,5,0,1.61927277144423,0.144709879498593,1.42648960194927,0.171062542893362,3.38072722855577,-0.144709879498593,0.19278316949496,-0.0263526633947691
0.120020003333889,5,0,1.96373214147229,0.180048059175636,1.73148806104224,0.206270901277891,3.03626785852771,-0.180048059175636,0.232244080430049,-0.0262228421022552
0.13002167027838,5,0,2.32281549284888,0.217434171919841,2.04344568178158,0.249828911172106,2.67718450715112,-0.217434171919841,0.279369811067293,-0.0323947392522649
0.14002333722287,5,0,2.6916567502724,0.256231600588436,2.35605723072009,0.295976356271551,2.3083432497276,-0.256231600588436,0.335599519552313,-0.0397447556831144
0.150025004167361,5,0,3.06555577874442,0.295778097787396,2.66315757004093,0.343352652930195,1.93444422125558,-0.295778097787396,0.402398208703491,-0.0475745551427995
0.160026671111852,5,0,3.44002327952028,0.335396484271271,2.95886197682309,0.391519650651142,1.55997672047972,-0.335396484271271,0.481161302697191,-0.0561231663798712
0.170028338056343,5,0,3.81082049756154,0.374405165412279,3.23774576550294,0.440097063455162,1.18917950243846,-0.374405165412279,0.573074732058609,-0.0656918980428825
0.180030005000833,5,0,4.17399352383091,0.412128331261743,3.49506112393169,0.488635704724573,0.826006476169088,-0.412128331261743,0.678932399899225,-0.0765073734628303
0.190031671945324,5,0,4.52590207618699,0.447905716440073,3.72698024125726,0.536644691451443,0.474097923813009,-0.447905716440073,0.798921834929733,-0.0887389750113697
0.200033338889815,5,0,4.86324274029292,0.481101808645344,3.93084313482832,0.583637203016097,0.136757259707082,-0.481101808645344,0.932399605464599,-0.102535394370752
0.210035005834306,5,0,5.18306674326027,0.511114408451337,4.10537883479718,0.629175660427615,-0.183066743260266,-0.511114408451337,1.07768790846308,-0.118061251976279
0.220036672778796,5,0,5.4827924147266,0.537382457731786,4.25086344140957,0.672916491388578,-0.482792414726601,-0.537382457731786,1.23192897331703,-0.135534033656792
0.230038339723287,5,0,5.7602125605353,0.559393068977421,4.36918131640906,0.714653314266952,-0.760212560535303,-0.559393068977421,1.39103124412625,-0.155260245289531
0.240040006667778,5,0,6.01349703187012,0.576687702505962,4.46376752375942,0.754354097033323,-1.01349703187012,-0.576687702505962,1.5497295081107,-0.177666394527361
0.250041673612269,5,0,6.24119081720299,0.58886745273124,4.53942858839188,0.792186140737349,-1.24119081720299,-0.58886745273124,1.70176222881111,-0.203318688006109
0.260043340556759,5,0,6.44220801614704,0.595597417987628,4.60205965939282,0.828523017223962,-1.44220801614704,-0.595597417987628,1.84014835675422,-0.232925599236334
0.27004500750125,5,0,6.61582207431855,0.596610140736123,4.65829290924695,0.863929500049504,-1.61582207431855,-0.596610140736123,1.9575291650716,-0.267319359313381
0.280046674445741,5,0,6.76165266811219,0.591708116239963,4.71511933470165,0.899123249071892,-1.76165266811219,-0.591708116239963,2.04653333341054,-0.30741513283193
0.290048341390232,5,0,6.87964962966416,0.580765377999772,4.77952209906587,0.934914513427511,-1.87964962966416,-0.580765377999772,2.1001275305983,-0.35414913542774
0.300050008334722,5,0,6.97007429708449,0.563728177447058,4.85814592485987,0.972126546951679,-1.97007429708449,-0.563728177447058,2.11192837222462,-0.408398369504621
0.310051675279213,5,0,7.03347866508579,0.540614783710585,4.95700823379274,1.01149944109815,-2.03347866508579,-0.540614783710585,2.07647043129305,-0.470884657387563
0.320053342223704,5,0,7.07068269804055,0.511514436805959,5.08123902495293,1.05357897937997,-2.07068269804055,-0.511514436805959,1.98944367308762,-0.542064542574013
0.330055009168195,5,0,7.08275015261916,0.476585494462819,5.23482246767694,1.09859076026407,-2.08275015261916,-0.476585494462819,1.84792768494222,-0.622005265801247
