time,refpitch,refyaw,mespitch,mesyaw,estpitch,estyaw,epsilonpitch,epsilonyaw,errorpitch,erroryaw
0,-30,0,0,0,-0.214698665768332,-2.2424804028917,-30,0,0.214698665768332,2.2424804028917
0.0250041673612269,-29.995515,-0.00103877314814815,0.0958792109190677,0.00779145240204192,-7.24177239289948,-6.03669634204434,-30.0913942109191,-0.00883022555019007,7.33765160381854,6.04448779444638
0.0500083347224537,-29.98212,-0.00414351851851852,-0.876512348804773,-0.0999628679800123,0.657635247368028,-1.04572505884664,-29.1056076511952,0.0958193494614938,-1.5341475961728,0.945762190866626
0.0750125020836806,-29.959905,-0.009296875,-3.68973697761951,-0.423992153312891,-0.777004728409228,-0.270779671704309,-26.2701680223805,0.414695278312891,-2.91273224921028,-0.153212481608582
0.100016669444907,-29.92896,-0.0164814814814815,-7.89398048230538,-0.934932555355635,-2.0685992554135,-0.482193344175149,-22.0349795176946,0.918451073874154,-5.82538122689187,-0.452739211180486
0.125020836806134,-29.889375,-0.0256799768518518,-12.9944487468545,-1.58213335805603,-1.82507877500539,-0.461766155600169,-16.8949262531455,1.55645338120418,-11.1693699718491,-1.12036720245586
0.150025004167361,-29.84124,-0.036875,-18.483605184262,-2.2982939101639,-0.450904164473058,-0.128828782350582,-11.357634815738,2.2614189101639,-18.032701019789,-2.16946512781332
0.175029171528588,-29.784645,-0.0500491898148148,-23.8874809000604,-3.00761340308599,-0.0475960628694906,-0.0181660137880256,-5.8971640999396,2.95756421327117,-23.8398848371909,-2.98944738929796
0.200033338889815,-29.71968,-0.0651851851851852,-28.8069127932509,-3.63489818803814,-1.52902481015888,-0.481435360621061,-0.912767206749063,3.56971300285295,-27.2778879830921,-3.15346282741708
0.225037506251042,-29.646435,-0.082265625,-32.9420937003109,-4.11335050844818,-8.83715814600136,-2.32208141002655,3.29565870031095,4.03108488344818,-24.1049355543096,-1.79126909842162
0.250041673612269,-29.565,-0.101273148148148,-36.0986587844689,-4.38990083293302,-34.1822073417269,-5.11363315731407,6.53365878446893,4.28862768478487,-1.91645144274207,0.723732324381047
0.275045840973496,-29.475465,-0.122190393518519,-38.181595895419,-4.42844236317044,-41.0816774779524,-4.80956888381817,8.70613089541896,4.30625196965193,2.90008158253342,0.381126520647726
0.300050008334722,-29.37792,-0.145,-39.1839328131756,-4.21176143367504,-40.1734472747492,-4.35310884754699,9.80601281317564,4.06676143367504,0.989514461573535,0.141347413871951
0.325054175695949,-29.272455,-0.169684606481481,-39.1737169334839,-3.74245694764315,-39.3095541109077,-3.82502456830285,9.9012619334839,3.57277234116167,0.135837177423802,0.0825676206596908
0.350058343057176,-29.15916,-0.196226851851852,-38.2800043197679,-3.04265157910981,-37.7104115392651,-3.1128419632276,9.1208443197679,2.84642472725795,-0.569592780502795,0.0701903841177947
0.375062510418403,-29.038125,-0.224609375,-36.6777333202851,-2.15228408362225,-35.1953975503054,-2.24577962172228,7.6396083202851,1.92767470862225,-1.4823357699797,0.0934955381000231
0.40006667777963,-28.90944,-0.254814814814815,-34.5715163393148,-1.12601430429562,-31.5894408856781,-1.30850741415807,5.66207633931483,0.871199489480802,-2.98207545363676,0.182493109862458
0.425070845140857,-28.773195,-0.286825810185185,-32.1787288743308,-0.0289569359031022,-26.6015556577232,-0.453088962224448,3.40553387433078,-0.257868874282083,-5.57717321660759,0.424132026321346
0.450075012502084,-28.62948,-0.320625,-29.7125855919644,1.06845581039713,-19.9259570645322,0.106031384807216,1.08310559196438,-1.38908081039714,-9.78662852743218,0.962424425589918
0.475079179863311,-28.478385,-0.356195023148148,-27.3662788183219,2.09606767736702,-11.8409508210279,0.240956879730926,-1.11210618167812,-2.45226270051517,-15.5253279972939,1.85511079763609
0.500083347224537,-28.32,-0.393518518518518,-25.2996243160048,2.98946885086037,-4.29518324967472,0.116120127229368,-3.02037568399519,-3.38298736937889,-21.0044410663301,2.87334872363101
0.525087514585764,-28.154415,-0.432578125,-23.6296732117242,3.69469666649323,-0.308560470288542,0.0103717476563596,-4.52474178827579,-4.12727479149323,-23.3211127414357,3.68432491883687
0.550091681946991,-27.98172,-0.473356481481482,-22.4262021886763,4.17166660405666,-0.453606024759447,0.00481059488727022,-5.55551781132374,-4.64502308553814,-21.9725961639168,4.16685600916939
0.575095849308218,-27.802005,-0.515836226851852,-21.712097431369,4.39613502963205,-2.41809569530891,0.053272603973053,-6.08990756863102,-4.9119712564839,-19.2940017360601,4.34286242565899
0.600100016669445,-27.61536,-0.56,-21.4678525976593,4.36027690273268,-3.90422272779108,0.115545231690637,-6.14750740234071,-4.92027690273268,-17.5636298698682,4.24473167104204
0.625104184030672,-27.421875,-0.605830439814815,-21.6390009792997,4.07210235471927,-3.86705189048197,0.149719201488292,-5.78287402070027,-4.67793279453409,-17.7719490888178,3.92238315323098
0.650108351391899,-27.22164,-0.653310185185185,-22.1452771177612,3.5539432639229,-2.49544528651869,0.120902757628671,-5.07636288223875,-4.20725344910809,-19.6498318312426,3.43304050629423
0.675112518753126,-27.014745,-0.702421875,-22.8904632010961,2.84019951669233,-0.821711967518922,0.0484044671380295,-4.12428179890387,-3.54262139169233,-22.0687512335772,2.7917950495543
0.700116686114352,-26.80128,-0.753148148148148,-23.7720573812275,1.97451822569832,0.0109761620820617,-0.00110400947415751,-3.0292226187725,-2.72766637384647,-23.7830335433096,1.97562223517248
0.725120853475579,-26.581335,-0.805471643518519,-24.6900559861015,1.00660433456353,-0.840482667900516,0.0369634091332066,-1.8912790138985,-1.81207597808204,-23.849573318201,0.96964092543032
