data1,data2,data3,data4
0,1,2,3
0.045003750312526,0.997312330396066,1.99776592715803,2.99537066561909
0.0900075006250521,0.997029221438031,1.9970038077952,2.99400778676555
0.135011250937578,0.996947304285687,1.99652173180078,2.99317842909164
0.180015001250104,0.996943626268157,1.99545723647504,2.9914062885905
0.22501875156263,0.997166520119526,1.99385647155966,2.98881593283319
0.270022501875156,0.997432312439043,1.99262813824479,2.98685763537376
0.315026252187682,0.997545307376693,1.99215635730673,2.98610850972226
0.360030002500208,0.99767426724073,1.99162149501181,2.98525905786707
0.405033752812734,0.997996948343162,1.99030949670991,2.98317549202003
0.45003750312526,0.998038362293785,1.99006532094855,2.98278105937618
0.495041253437786,0.997620849441547,1.99242189330195,2.98657782291233
0.540045003750313,0.99773780337471,1.99307865151072,2.98771395794214
0.585048754062839,0.997807332302241,1.99318839435489,2.98792078362128
0.630052504375365,0.997818569563274,1.99318701045085,2.98792229362063
0.675056254687891,0.997771972494687,1.99312903256661,2.98780966864096
0.720060005000417,0.997675967018614,1.99297743317068,2.98752397940794
0.765063755312943,0.997566354304872,1.99264103549462,2.98692520999304
0.810067505625469,0.997521056266716,1.99202297132986,2.98587796481301
0.855071255937995,0.997606793337576,1.99112713609218,2.98441074799181
0.900075006250521,0.997814835533211,1.9900938733605,2.98275409458246
0.945078756563047,0.998054034449786,1.98919408869637,2.9813297382243
0.990082506875573,0.998132642623332,1.98893017645517,2.98091456788245
1.0350862571881,0.99914309892481,1.9886903742349,2.98085776148738
1.08009000750063,1.00090531899126,1.98818845603267,2.98061832449164
1.12509375781315,1.00213105533639,1.98789652928056,2.98054806899102
1.17009750812568,1.00275871909149,1.98777640477192,2.98056174307508
1.2151012584382,1.00304311806896,1.98772776695438,2.98057776277211
1.26010500875073,1.00315211497767,1.98770447338383,2.98057604090705
1.30510875906326,1.00315877226722,1.98769159984858,2.98055656846165
1.35011250937578,1.00308984438017,1.98768555534021,2.98052251964102
1.39511625968831,1.00295368893162,1.98768783876598,2.98047932644033
1.44012001000083,1.0027561655327,1.98770174758525,2.9804346004787
1.48512376031336,1.00251242245787,1.98772872712658,2.98039602571627
1.53012751062589,1.00225404591011,1.98776498763168,2.98036810401469
1.57513126093841,1.00202776831905,1.98780048564846,2.98034998964883
1.62013501125094,1.00188363020246,1.98782188096224,2.98033640681926
1.66513876156346,1.00185600936,1.9878186869619,2.98032149783533
1.71014251187599,1.00194779525309,1.98778887550358,2.98030282938682
1.75514626218852,1.00212950488744,1.98773955019079,2.98028222465988
1.80015001250104,1.00235485440729,1.98768216974329,2.98026306957485
1.84515376281357,1.0025807551507,1.98762662436818,2.98024720481855
1.89015751312609,1.00277891707761,1.98757835999348,2.98023406799729
1.93516126343862,1.00293660442463,1.9875388418414,2.9802217363536
1.98016501375115,1.00305174550351,1.98750727839479,2.98020815347569
2.02516876406367,1.00312768264681,1.98748202346224,2.98019168817902
2.0701725143762,1.00316976534842,1.98746132483506,2.98017122447318
2.11517626468872,1.00318380967468,1.98744364219505,2.98014616714829
2.16018001500125,1.00317582393071,1.987427722978,2.98011647518526
2.20518376531378,1.00315244507582,1.98741250711857,2.98008265114242
2.2501875156263,1.00312159145685,1.9873969220774,2.98004561953256
2.29519126593883,1.00309279972085,1.98737968863321,2.98000651416481
2.34019501625135,1.0030767121917,1.98735930619811,2.97996647564623
2.38519876656388,1.00308340624776,1.98733435022958,2.97992657690639
2.43020251687641,1.00311981907603,1.9873040476235,2.979887906733
2.47520626718893,1.0031872672049,1.98726884999312,2.97985168286829
2.52021001750146,1.00328047404362,1.98723058778592,2.97981917730541
2.56521376781398,1.00338900473475,1.98719196411204,2.97979135618142
2.61021751812651,1.00350062193456,1.9871555882166,2.97976840406656
2.65522126843904,1.00360486966003,1.9871230815107,2.9797494494242
2.70022501875156,1.00369524724381,1.98709469922971,2.97973267540687
2.74522876906409,1.00376948430202,1.98706952658573,2.97971574693177
2.79023251937661,1.00382853395216,1.98704600158371,2.97969634790354
2.83523626968914,1.00387522229596,1.98702246309874,2.97967264244365
2.88024002000167,1.00391318171523,1.98699753754136,2.97964356090451
2.92524377031419,1.00394624346754,1.98697031895034,2.97960889483004
2.97024752062672,1.0039781668633,1.98694038926155,2.9795692375891
3.01525127093924,1.00401248167885,1.98690775672102,2.97952582549032
3.06025502125177,1.00405225777846,1.98687277965302,2.97948032888011
3.1052587715643,1.00409973239917,1.98683610976101,2.97943462707312
3.15026252187682,1.00415587509801,1.98679864770519,2.97939058250749
3.19526627218935,1.00422009160173,1.9867614709439,2.97934981595089
3.24027002250188,1.00429028298353,1.98672569222644,2.97931348710437
3.2852737728144,1.00436334443461,1.98669224724744,2.97928210721809
3.33027752312693,1.00443596705456,1.98666166990517,2.97925543552564
3.37528127343945,1.0045054420637,1.9866339466893,2.97923251067139
3.42028502375198,1.00457017771192,1.9866085169283,2.97921183004971
3.46528877406451,1.00462980742095,1.98658441904556,2.97919163529629
3.51029252437703,1.00468496277167,1.98656052219179,2.97917022658497
3.55529627468956,1.00473688745424,1.98653576276197,2.9791462301695
3.60030002500208,1.00478705536721,1.98650932552699,2.97911877343215
3.64530377531461,1.00483688145276,1.98648074518656,2.97908755707265
3.69030752562714,1.00488754058892,1.98644993327038,2.97905283809581
3.73531127593966,1.00493986939352,1.98641714877071,2.97901534605885
3.78031502625219,1.00499431869508,1.98638293166337,2.97897615388292
3.82531877656471,1.00505093749488,1.98634801346696,2.9789365205625
3.87032252687724,1.00510938789716,1.98631321386919,2.97889772088655
3.91532627718977,1.005169002901,1.98627933036577,2.9788608780702
3.96033002750229,1.00522889754269,1.98624702968542,2.97882681783598
4.00533377781482,1.00528812788993,1.98621675409778,2.97879596430581
4.05033752812734,1.00534586977912,1.98618865897882,2.97876829580804
4.09534127843987,1.00540157363236,1.9861625961933,2.97874337023137
4.1403450287524,1.00545505413019,1.98613814929662,2.97872041585591
4.18534877906492,1.0055064941614,1.98611471385996,2.9786984691609
4.23035252937745,1.00555637049247,1.98609160495322,2.9786765316639
4.27535627968997,1.00560533008027,1.98606816881303,2.97865371678098
4.3203600300025,1.00565405302249,1.98604387811569,2.97862936421531
4.36536378031503,1.00570313206804,1.98601839752356,2.97860310959419
4.41036753062755,1.00575298622043,1.98599161441255,2.97857490677781
4.45537128094008,1.00580381408106,1.98596363612306,2.97854500707008
4.5003750312526,1.00585558475308,1.98593475887878,2.97851390330317
4.54537878156513,1.00590806055126,1.98590541530321,2.97848224855816
4.59038253187766,1.00596084477762,1.98587610828382,2.97845076033912
4.63538628219018,1.00601344749042,1.98584733951728,2.97842012190304
4.68039003250271,1.0060653612849,1.98581954153916,2.97839089294423
4.72539378281523,1.00611613751207,1.98579302200221,2.97836344122611
4.77039753312776,1.0061654520188,1.98576792782011,2.97833790434491
4.81540128344029,1.00621314980043,1.98574423414519,2.97831418641537
4.86040503375281,1.00625926089277,1.98572175916799,2.97829198871306
4.90540878406534,1.00630398518916,1.98570020123839,2.97827086752509
4.95041253437786,1.00634765018267,1.98567919100395,2.97825030817349
4.99541628469039,1.00639065088153,1.98565834917156,2.97822980243686
5.04042003500292,1.00643338378661,1.98563734052639,2.97820891755779
5.08542378531544,1.00647618645986,1.98561591665905,2.97818734798902
5.13042753562797,1.0065192915584,1.98559394266318,2.9781649448944
