data1,data2,data3,data4
0,-0.677673874322017,0.536697719382332,0.677673874322017
0.045003750312526,-0.677673856108382,0.537813134996268,0.677673905693808
0.0900075006250521,-0.677673854189827,0.537799885487131,0.677673914929683
0.135011250937578,-0.677673853634696,0.537731251051669,0.677673920550024
0.180015001250104,-0.677673853609771,0.537469505262031,0.677673932559359
0.22501875156263,-0.677673855120264,0.536932794296524,0.677673950113527
0.270022501875156,-0.67767385692147,0.536460620686978,0.6776739633844
0.315026252187682,-0.677673857687207,0.536272117577974,0.67767396846103
0.360030002500208,-0.677673858561134,0.536057638044768,0.677673974217545
0.405033752812734,-0.67767386074786,0.535526452366489,0.677673988337331
0.45003750312526,-0.677673861028511,0.535439184470493,0.677673991010299
0.495041253437786,-0.677673858199136,0.536291067211237,0.677673965280617
0.540045003750313,-0.677673858991702,0.536381714401633,0.677673957581324
0.585048754062839,-0.677673859462882,0.536365577921597,0.67767395617972
0.630052504375365,-0.677673859539033,0.536358224907229,0.677673956169488
0.675056254687891,-0.677673859223257,0.53637297654755,0.677673956932718
0.720060005000417,-0.677673858572653,0.53639532425882,0.67767395886876
0.765063755312943,-0.677673857829837,0.536380119725598,0.677673962926465
0.810067505625469,-0.677673857522864,0.53625436815339,0.677673970023373
0.855071255937995,-0.677673858103881,0.535976968434375,0.677673979966321
0.900075006250521,-0.677673859513729,0.535588014900166,0.677673991193032
0.945078756563047,-0.677673861134717,0.535212911166568,0.677674000845527
0.990082506875573,-0.677673861667424,0.535109719099077,0.677674003659029
1.0350862571881,0.677673854482878,-0.534390109885391,-0.677674001518443
1.08009000750063,0.677673842540774,-0.53314463160594,-0.67767399989584
1.12509375781315,0.67767383423428,-0.532287051231659,-0.677673999419737
1.17009750812568,0.677673829980767,-0.531853873000365,-0.677673999512403
1.2151012584382,0.67767382805347,-0.53165879476368,-0.677673999620964
1.26010500875073,0.677673827314826,-0.531582847623816,-0.677673999609295
1.30510875906326,0.677673827269711,-0.531575377354461,-0.677673999477336
1.35011250937578,0.677673827736818,-0.531618274740029,-0.677673999246595
1.39511625968831,0.677673828659508,-0.531706519222183,-0.677673998953886
1.44012001000083,0.677673829998072,-0.531837125037583,-0.67767399865079
