data1,data2,data3,data4
0,1,1,1
0.045003750312526,1.0000000268767,0.999999955402834,0.999999953706656
0.0900075006250521,1.00000002970779,0.999999940206248,0.999999940077868
0.135011250937578,1.00000003052696,0.999999930592505,0.999999931784291
0.180015001250104,1.00000003056374,0.999999909355479,0.999999914062886
0.22501875156263,1.0000000283348,0.999999877386776,0.999999888159328
0.270022501875156,1.00000002567688,0.999999852822022,0.999999868576354
0.315026252187682,1.00000002454693,0.999999843378304,0.999999861085097
0.360030002500208,1.00000002325733,0.999999832666138,0.999999852590578
0.405033752812734,1.00000002003052,0.999999806364584,0.99999983175492
0.45003750312526,1.00000001961638,0.999999801466454,0.999999827810593
0.495041253437786,1.0000000237915,0.99999984870518,0.999999865778229
0.540045003750313,1.00000002262196,0.99999986185289,0.999999877139579
0.585048754062839,1.00000002192668,0.99999986404963,0.999999879207836
0.630052504375365,1.0000000218143,0.999999864021925,0.999999879222936
0.675056254687891,1.00000002228027,0.999999862861331,0.999999878096686
0.720060005000417,1.00000002324033,0.999999859826801,0.999999875239794
0.765063755312943,1.00000002433646,0.999999853093363,0.999999869252099
0.810067505625469,1.00000002478944,0.999999840719928,0.999999858779648
0.855071255937995,1.00000002393207,0.99999982277629,0.99999984410748
0.900075006250521,1.00000002185164,0.999999802061714,0.999999827540946
0.945078756563047,1.00000001945965,0.999999784004456,0.999999813297382
0.990082506875573,1.00000001867357,0.999999778704532,0.999999809145679
1.0350862571881,1.00000002927535,0.999999786839404,0.999999812304403
1.08009000750063,1.00000004689755,0.999999796954638,0.999999814698773
1.12509375781315,1.00000005915491,0.999999802854779,0.999999815401328
1.17009750812568,1.00000006543155,0.999999805287024,0.999999815264587
1.2151012584382,1.00000006827554,0.99999980627271,0.999999815104391
1.26010500875073,1.00000006936551,0.999999806744958,0.999999815121609
1.30510875906326,1.00000006943208,0.999999807005985,0.999999815316334
1.35011250937578,1.0000000687428,0.999999807128541,0.999999815656822
1.39511625968831,1.00000006738125,0.999999807082256,0.999999816088754
1.44012001000083,1.00000006540601,0.999999806800384,0.999999816536014
1.48512376031336,1.00000006296858,0.999999806253835,0.999999816921762
1.53012751062589,1.00000006038482,0.999999805519601,0.999999817200978
1.57513126093841,1.00000005812204,0.999999804801122,0.999999817382122
1.62013501125094,1.00000005668066,0.999999804368228,0.99999981751795
1.66513876156346,1.00000005640445,0.999999804432837,0.99999981766704
1.71014251187599,1.00000005732231,0.999999805035942,0.999999817853724
1.75514626218852,1.00000005913941,0.99999980603408,0.999999818059772
1.80015001250104,1.0000000613929,0.999999807195663,0.999999818251323
1.84515376281357,1.00000006365191,0.999999808320578,0.99999981840997
1.89015751312609,1.00000006563353,0.999999809298431,0.999999818541339
1.93516126343862,1.0000000672104,0.999999810099356,0.999999818664655
1.98016501375115,1.00000006836181,0.99999981073923,0.999999818800484
2.02516876406367,1.00000006912119,0.99999981125131,0.999999818965137
2.0701725143762,1.00000006954201,0.999999811671056,0.999999819169774
2.11517626468872,1.00000006968246,0.999999812029663,0.999999819420347
2.16018001500125,1.0000000696026,0.999999812352514,0.999999819717267
2.20518376531378,1.00000006936881,0.999999812661096,0.999999820055507
2.2501875156263,1.00000006906027,0.999999812977153,0.999999820425823
