data1,data2,data3,data4,data5,data6
0,0.722279622786665,-0.213087277569467,0.482515886908413,-0.30457465744495,0.172184134462924
0.045003750312526,1.09089437132471,0.0394570409332368,0.644439603934374,-0.206338449620223,0.225641327692599
0.0900075006250521,1.25488357520997,0.187426208829773,0.773289207667956,-0.100997193610747,0.306847720129036
0.135011250937578,1.33473392316063,0.268231290026763,0.85503062269406,-0.0183080634532734,0.390532021674224
0.180015001250104,1.46031952910924,0.396267952500415,0.985408907550431,0.114314565505275,0.525311541441828
0.22501875156263,1.57964758101039,0.520465758282337,1.11420907766916,0.247455215832982,0.662541537637913
0.270022501875156,1.6267746153449,0.571801147164131,1.16976153396748,0.307190094426161,0.726385321772768
0.315026252187682,1.63327123925321,0.579091095468846,1.17798463254006,0.316475944290796,0.736851394983287
0.360030002500208,1.64204726410102,0.586832749485199,1.18488347237017,0.322722127467552,0.742634115697626
0.405033752812734,1.70438572052073,0.642394890798643,1.23420926939994,0.366344160054523,0.781073740735302
0.45003750312526,1.70985482377797,0.645640059772105,1.23564732936789,0.366359251712803,0.779999287115049
0.495041253437786,1.29992405839102,0.241382186506234,0.838259031319317,-0.0225643778392491,0.401443242062804
0.540045003750313,1.08114660900389,0.0257708284421005,0.625642347694185,-0.232408241067648,0.194125811789928
0.585048754062839,1.01973683089002,-0.0350434721206583,0.565481135043574,-0.291863870020626,0.135421610455171
0.630052504375365,1.01793073744652,-0.0368215981716698,0.563733372039906,-0.293578906411253,0.133741611785205
0.675056254687891,1.05305508360624,-0.001366973000415,0.599493487063038,-0.257539516505198,0.1700326947006
0.720060005000417,1.12335406331542,0.0700009876775951,0.671906771566605,-0.184108448312917,0.244450149167731
0.765063755312943,1.22673315439868,0.175284998956577,0.779111240535272,-0.0749737218135908,0.355518984257073
0.810067505625469,1.35034090162967,0.301079703312233,0.907170632198141,0.0554231452095833,0.488320856166098
0.855071255937995,1.47516707179221,0.427423742491328,1.0351627199673,0.185189344850543,0.619983062191047
0.900075006250521,1.58890306088837,0.541347264839398,1.14943099863706,0.299956835366581,0.735401125026022
0.945078756563047,1.6800419716848,0.631557499852455,1.2388296919639,0.388664454939935,0.823540507264646
0.990082506875573,1.70736436440683,0.658444223520768,1.26529957514969,0.414739540120935,0.849245669778908
1.0350862571881,1.61344967990551,0.565513267465993,1.17341521807477,0.323962247444187,0.759631172000021
1.08009000750063,1.43979004520071,0.392888449889443,1.00187046885178,0.153555777740622,0.590434079477727
