var1,var2,var3,var4
21.6018001500125,0.929782736200006,-0.684769996868177,0.941191118281814
21.7018084840403,0.929782774444542,-0.684769970927763,0.941191155776835
21.8018168180682,0.929782812885293,-0.684769944854188,0.941191193464223
21.901825152096,0.929782851528745,-0.684769918643051,0.941191231350339
22.0018334861238,0.929782890377934,-0.684769892292294,0.941191269438157
22.1018418201517,0.929782929435095,-0.684769865800399,0.941191307729869
22.2018501541795,0.929782968705264,-0.68476983916395,0.941191346230413
22.3018584882074,0.929783008191833,-0.684769812380645,0.941191384943113
22.4018668222352,0.929783047896995,-0.684769785448994,0.941191423870121
22.501875156263,0.929783087825722,-0.684769758365626,0.94119146301631
22.6018834902909,0.929783127982811,-0.684769731127287,0.941191502386383
22.7018918243187,0.929783168370936,-0.684769703732161,0.941191541982963
22.8019001583465,0.929783208993932,-0.684769676177646,0.941191581809808
22.9019084923744,0.929783249856342,-0.68476964846066,0.941191621871373
23.0019168264022,0.929783290961335,-0.684769620579052,0.941191662170764
23.10192516043,0.929783332312751,-0.684769592530218,0.941191702711746
23.2019334944579,0.929783373915545,-0.684769564310794,0.941191743499178
23.3019418284857,0.929783415773492,-0.684769535918222,0.941191784536759
23.4019501625135,0.92978345788999,-0.684769507350193,0.941191825827821
23.5019584965414,0.929783500269461,-0.684769478603707,0.941191867376701
23.6019668305692,0.929783542916005,-0.684769449675983,0.941191909187417
23.701975164597,0.929783585833304,-0.684769420564524,0.941191951263578
23.8019834986249,0.929783629025826,-0.684769391266296,0.941191993609567
23.9019918326527,0.92978367249796,-0.684769361778323,0.941192036229683
24.0020001666806,0.929783716253372,-0.684769332098116,0.941192079127524
24.1020085007084,0.929783760261746,-0.684769302246233,0.941192122273366
24.2020168347362,0.92978380432469,-0.684769272357206,0.941192165472706
24.3020251687641,0.929783848342401,-0.684769242498708,0.941192208627697
24.4020335027919,0.929783892434255,-0.684769212589789,0.941192251855377
24.5020418368197,0.929783936789134,-0.684769182502369,0.941192295340922
24.6020501708476,0.929783981494442,-0.684769152177179,0.941192339170026
24.7020585048754,0.929784026471778,-0.684769121667384,0.941192383265823
24.8020668389032,0.929784071563017,-0.684769091080212,0.941192427473288
24.9020751729311,0.929784116691819,-0.684769060467429,0.941192471717577
25.0020835069589,0.929784161925493,-0.684769029783392,0.941192516064679
25.1020918409867,0.929784207384948,-0.684768998946107,0.941192560633135
25.2021001750146,0.929784253127982,-0.684768967916383,0.941192605479608
25.3021085090424,0.929784299111572,-0.684768936723394,0.941192650561919
25.4021168430703,0.92978434524122,-0.684768905431224,0.941192695787422
25.5021251770981,0.929784391462769,-0.684768874076598,0.941192741103022
25.6021335111259,0.929784437810805,-0.684768842636061,0.941192786542626
25.7021418451538,0.929784484362417,-0.684768811057335,0.941192832181814
25.8021501791816,0.929784531178194,-0.684768779299332,0.941192878079986
25.9021585132094,0.929784578342951,-0.684768747304537,0.941192924320293
26.0021668472373,0.92978462567321,-0.684768715197387,0.941192970722856
26.1021751812651,0.929784672987795,-0.684768683100753,0.941193017110048
26.2021835152929,0.929784720432193,-0.684768650915974,0.941193063624505
26.3021918493208,0.929784768060427,-0.684768618606423,0.941193110319191
26.4022001833486,0.9297848157599,-0.684768586248468,0.941193157083717
26.5022085173764,0.929784863545317,-0.68476855383214,0.941193203932498
26.6022168514043,0.92978491139729,-0.684768521370593,0.941193250846527
26.7022251854321,0.92978495917252,-0.684768488961018,0.941193297685314
26.80223351946,0.929785006875535,-0.684768456600348,0.941193344453297
26.9022418534878,0.929785054591896,-0.684768424230564,0.94119339123436
27.0022501875156,0.929785102266276,-0.684768391889195,0.941193437974262
27.1022585215435,0.929785149836078,-0.6847683596187,0.941193484611633
27.2022668555713,0.929785197304819,-0.684768327416698,0.941193531149919
27.3022751895991,0.929785244613221,-0.684768295323399,0.941193577531005
27.402283523627,0.929785291708151,-0.684768263374844,0.941193623702799
