var1,var2,var3,var4,var5,var6,var7,var8,var9
0,0,900,0,50,0,50,0,200
0.100033344448149,5.94081423665537,899.999999999834,-8.65248720215285e-10,50.0000000003658,-9.96437839206035e-10,49.9999999997108,-1.70637307102213e-10,199.999999999897
0.200066688896299,13.7950802726913,899.999999980459,-1.11173513020431e-07,50.0000000159477,-1.19786743785497e-07,49.9999999654684,-2.02449517694618e-08,199.999999987855
0.300100033344448,10.8353212593973,900.000000040706,1.80407345525824e-07,49.9999998143937,2.36761770895555e-07,50.0000000695694,4.14897405611881e-08,200.000000025134
0.400133377792598,5.70887260904409,900.000000094264,4.69220578062853e-07,49.9999997234318,5.61118341092242e-07,50.0000001634813,9.67655997016295e-08,200.000000058369
0.500166722240747,7.33172962464379,900.000000087737,4.37520547997049e-07,49.9999997449493,5.22459423265138e-07,50.000000152197,9.00752184416944e-08,200.000000054329
0.600200066688896,10.7099351180828,900.00000004845,2.21887807699963e-07,49.9999998004036,2.83595441977239e-07,50.0000000831365,4.94791364430079e-08,200.000000029939
0.700233411137046,9.85488488933912,900.000000076622,3.52048647033581e-07,49.9999996876926,4.48765857879019e-07,50.0000001315268,7.82632058200192e-08,200.00000004735
0.800266755585195,7.5750398462682,900.000000138251,6.84653301294027e-07,49.9999995837968,8.22060326899258e-07,50.0000002396013,1.41871618609804e-07,200.000000085594
0.900300100033344,7.94735168023193,900.000000127431,6.39488307408681e-07,49.9999996414588,7.59827541575493e-07,50.000000221239,1.30880892061495e-07,200.000000078922
1.00033344448149,9.45281069943578,900.00000008534,4.12884251570765e-07,49.9999997141012,5.05016835382252e-07,50.0000001474525,8.74451547902877e-08,200.000000052804
1.10036678892964,9.35491399657537,900.00000009066,4.29808059482138e-07,49.9999996700296,5.3430030871287e-07,50.0000001562375,9.2778875880123e-08,200.000000056068
1.20040013337779,8.40728823362575,900.000000121401,5.94011204243432e-07,49.9999996131376,7.20077791053667e-07,50.0000002100673,1.24484521589412e-07,200.000000075139
1.30043347782594,8.4036030104688,900.000000120221,5.94496181920631e-07,49.9999996355239,7.14642032063234e-07,50.0000002083152,1.23358471902019e-07,200.000000074429
1.40046682227409,8.99294845305185,900.000000097838,4.75108334470002e-07,49.9999996774468,5.7941326697176e-07,50.0000001691278,1.00274936747923e-07,200.000000060543
1.50050016672224,9.01757935272369,900.000000097977,4.69624640800082e-07,49.9999996586254,5.78698824118244e-07,50.0000001690837,1.00335419396669e-07,200.00000006061
1.60053351117039,8.63410776100198,900.000000116361,5.67160942416818e-07,49.9999996226394,6.89633935704799e-07,50.0000002012447,1.1928735395431e-07,200.000000072012
1.70056685561854,8.59727549211305,900.000000117472,5.77249846804284e-07,49.9999996329756,6.97387458730758e-07,50.0000002033826,1.20488768713664e-07,200.000000072715
1.80060020006669,8.85318251056375,900.000000105008,5.11417985163576e-07,49.9999996582654,6.22253503367081e-07,50.0000001815926,1.07644124243771e-07,200.000000064985
1.90063354451484,8.90562562277068,900.000000102821,4.96843187891529e-07,49.9999996536959,6.08315686733589e-07,50.0000001776296,1.05350040959143e-07,200.000000063619
2.00066688896299,8.74941705435917,900.000000111294,5.41286594176405e-07,49.9999996355919,6.59314460685589e-07,50.000000192428,1.1407756106789e-07,200.000000068873
2.10070023341114,8.70291955466679,900.000000113539,5.55163252263105e-07,49.9999996370482,6.73351931741204e-07,50.0000001964462,1.16418174301502e-07,200.000000070272
2.20073357785929,8.84851306683126,900.000000104546,5.10158934084158e-07,49.9999996632141,6.19835596962556e-07,50.0000001808527,1.07187459906501e-07,200.000000064703
2.30076692230744,9.2075435582461,900.00000008197,3.9110988800158e-07,49.9999997099488,4.83838562229463e-07,50.0000001414011,8.39261628781371e-08,200.000000050703
2.40080026675558,9.43441355472208,900.000000067369,3.11071454927778e-07,49.999999731285,3.95154722762422e-07,50.0000001157516,6.88435473252434e-08,200.00000004164
2.50083361120373,9.51685176784813,900.00000006187,2.81698454528896e-07,49.9999997419214,3.61990270169121e-07,50.0000001061348,6.31755129266067e-08,200.000000038229
2.60086695565188,9.69476387976831,900.000000049734,2.19349727157765e-07,49.9999997722309,2.8933656706581e-07,50.0000000850111,5.06953661281193e-08,200.000000030709
2.70090030010003,9.98310228296046,900.000000030147,1.15993047160347e-07,49.9999998127436,1.71353891116429e-07,50.0000000507844,3.05143013019744e-08,200.000000018563
2.80093364454818,10.2209148848513,900.000000013753,2.79021116770341e-08,49.9999998420205,7.22233504645222e-08,50.0000000220668,1.36028702233935e-08,200.000000008392
2.90096698899633,10.3815959183648,900.000000002434,-3.24508772319862e-08,49.9999998637834,3.91828194199278e-09,50.0000000022647,1.93383221423804e-09,200.000000001371
3.00100033344448,10.5628162578319,899.999999989542,-1.00039352105848e-07,49.9999998919278,-7.36068270640145e-08,49.9999999797606,-1.13426925551158e-08,199.999999993378
3.10103367789263,10.7848580295807,899.999999974039,-1.81985050126871e-07,49.9999999236371,-1.67012287445498e-07,49.9999999526664,-2.73168099840346e-08,199.999999983764
3.20106702234078,10.9839895603293,899.999999960777,-2.52790770032473e-07,49.9999999486959,-2.47090654554651e-07,49.9999999294561,-4.09915577141999e-08,199.999999975537
3.30110036678893,11.1385615396118,899.999999951167,-3.04065512963968e-07,49.9999999669947,-3.05101401631672e-07,49.9999999126404,-5.08996218809801e-08,199.999999969576
3.40113371123708,11.2752929732649,899.999999943219,-3.46248509607941e-07,49.9999999827823,-3.53026507988448e-07,49.9999998987426,-5.90913857362727e-08,199.999999964647
