var1,var2,var3,var4
0,0.123211544124926,-1.16945154975581e-16,-1.16945154975581e-16
0.100050025012506,0.123211544211362,-1.16945154975581e-16,-1.16945154975581e-16
0.200100050025012,0.123211556497752,-1.16945154975581e-16,-1.16945154975581e-16
0.300150075037519,0.123211575099068,-1.16945154975581e-16,-1.16945154975581e-16
0.400200100050025,0.123211573900694,-1.16945154975581e-16,-1.16945154975581e-16
0.500250125062531,0.123211607652387,-1.16945154975581e-16,-1.16945154975581e-16
0.600300150075038,0.1232116755122,-1.16945154975581e-16,-1.16945154975581e-16
0.700350175087544,0.123211709808043,-1.16945154975581e-16,-1.16945154975581e-16
0.80040020010005,0.12321177011141,-1.16945154975581e-16,-1.16945154975581e-16
0.900450225112556,0.123211868430075,-1.16945154975581e-16,-1.16945154975581e-16
1.00050025012506,0.123211924266098,-1.16945154975581e-16,-1.16945154975581e-16
1.10055027513757,0.123212007220035,-1.16945154975581e-16,-1.16945154975581e-16
1.20060030015008,0.123212168864359,-1.16945154975581e-16,-1.16945154975581e-16
1.30065032516258,0.123212292317635,-1.16945154975581e-16,-1.16945154975581e-16
1.40070035017509,0.12321239332196,-1.16945154975581e-16,-1.16945154975581e-16
1.50075037518759,0.123212570445428,-1.16945154975581e-16,-1.16945154975581e-16
1.6008004002001,0.123212754060031,-1.16945154975581e-16,-1.16945154975581e-16
1.70085042521261,0.123212922013502,-1.16945154975581e-16,-1.16945154975581e-16
1.80090045022511,0.123213154123515,-1.16945154975581e-16,-1.16945154975581e-16
1.90095047523762,0.123213390858294,-1.16945154975581e-16,-1.16945154975581e-16
2.00100050025013,0.123213578484184,-1.16945154975581e-16,-1.16945154975581e-16
2.10105052526263,0.123213806091765,-1.16945154975581e-16,-1.16945154975581e-16
2.20110055027514,0.123214050414248,-1.16945154975581e-16,-1.16945154975581e-16
2.30115057528764,0.123214234143867,-1.16945154975581e-16,-1.16945154975581e-16
2.40120060030015,0.123214415085073,-1.16945154975581e-16,-1.16945154975581e-16
2.50125062531266,0.123214619726436,-1.16945154975581e-16,-1.16945154975581e-16
2.60130065032516,0.123214798232476,-1.16945154975581e-16,-1.16945154975581e-16
2.70135067533767,0.123214969260235,-1.16945154975581e-16,-1.16945154975581e-16
2.80140070035018,0.123215153571774,-1.16945154975581e-16,-1.16945154975581e-16
2.90145072536268,0.123215312888344,-1.16945154975581e-16,-1.16945154975581e-16
3.00150075037519,0.12321545985085,-1.16945154975581e-16,-1.16945154975581e-16
3.10155077538769,0.123215634983723,-1.16945154975581e-16,-1.16945154975581e-16
3.2016008004002,0.123215806634985,-1.16945154975581e-16,-1.16945154975581e-16
3.30165082541271,0.123215965893015,-1.16945154975581e-16,-1.16945154975581e-16
3.40170085042521,0.123216143365368,-1.16945154975581e-16,-1.16945154975581e-16
3.50175087543772,0.123216327259338,-1.16945154975581e-16,-1.16945154975581e-16
3.60180090045022,0.123216502451416,-1.16945154975581e-16,-1.16945154975581e-16
3.70185092546273,0.123216692409636,-1.16945154975581e-16,-1.16945154975581e-16
3.80190095047524,0.123216903577067,-1.16945154975581e-16,-1.16945154975581e-16
3.90195097548774,0.123217122850293,-1.16945154975581e-16,-1.16945154975581e-16
4.00200100050025,0.123217366112686,-1.16945154975581e-16,-1.16945154975581e-16
4.10205102551276,0.123217648868854,-1.16945154975581e-16,-1.16945154975581e-16
4.20210105052526,0.123217933471196,-1.16945154975581e-16,-1.16945154975581e-16
4.30215107553777,0.123218199055199,-1.16945154975581e-16,-1.16945154975581e-16
4.40220110055028,0.123218475048664,-1.16945154975581e-16,-1.16945154975581e-16
4.50225112556278,0.123218790146089,-1.16945154975581e-16,-1.16945154975581e-16
4.60230115057529,0.123219129906295,-1.16945154975581e-16,-1.16945154975581e-16
4.70235117558779,0.123219489348542,-1.16945154975581e-16,-1.16945154975581e-16
4.8024012006003,0.123219862156943,-1.16945154975581e-16,-1.16945154975581e-16
4.90245122561281,0.123220213200653,-1.16945154975581e-16,-1.16945154975581e-16
5.00250125062531,0.123220539900389,-1.16945154975581e-16,-1.16945154975581e-16
5.10255127563782,0.123220870135918,-1.16945154975581e-16,-1.16945154975581e-16
5.20260130065033,0.123221203440617,-1.16945154975581e-16,-1.16945154975581e-16
5.30265132566283,0.123221527108323,-1.16945154975581e-16,-1.16945154975581e-16
5.40270135067534,0.123221841976926,-1.16945154975581e-16,-1.16945154975581e-16
5.50275137568784,0.123222143235005,-1.16945154975581e-16,-1.16945154975581e-16
5.60280140070035,0.12322242669131,-1.16945154975581e-16,-1.16945154975581e-16
5.70285142571286,0.123222707188774,-1.16945154975581e-16,-1.16945154975581e-16
5.80290145072536,0.123223002126466,-1.16945154975581e-16,-1.16945154975581e-16
5.90295147573787,0.123223327222067,-1.16945154975581e-16,-1.16945154975581e-16
6.00300150075037,0.123223670957154,-1.16945154975581e-16,-1.16945154975581e-16
6.10305152576288,0.123224012801373,-1.16945154975581e-16,-1.16945154975581e-16
6.20310155077539,0.123224379342233,-1.16945154975581e-16,-1.16945154975581e-16
6.30315157578789,0.123224791847873,-1.16945154975581e-16,-1.16945154975581e-16
6.4032016008004,0.123225233347884,-1.16945154975581e-16,-1.16945154975581e-16
6.50325162581291,0.123225689171794,-1.16945154975581e-16,-1.16945154975581e-16
6.60330165082541,0.123226147555822,-1.16945154975581e-16,-1.16945154975581e-16
6.70335167583792,0.123226589213243,-1.16945154975581e-16,-1.16945154975581e-16
6.80340170085042,0.123227020066763,-1.16945154975581e-16,-1.16945154975581e-16
6.90345172586293,0.123227460273706,-1.16945154975581e-16,-1.16945154975581e-16
7.00350175087544,0.123227903583566,-1.16945154975581e-16,-1.16945154975581e-16
7.10355177588794,0.123228331065004,-1.16945154975581e-16,-1.16945154975581e-16
7.20360180090045,0.123228735628788,-1.16945154975581e-16,-1.16945154975581e-16
7.30365182591296,0.12322911284127,-1.16945154975581e-16,-1.16945154975581e-16
7.40370185092546,0.123229462622966,-1.16945154975581e-16,-1.16945154975581e-16
7.50375187593797,0.123229794981933,-1.16945154975581e-16,-1.16945154975581e-16
7.60380190095047,0.123230115393219,-1.16945154975581e-16,-1.16945154975581e-16
7.70385192596298,0.123230419970304,-1.16945154975581e-16,-1.16945154975581e-16
7.80390195097549,0.123230707664103,-1.16945154975581e-16,-1.16945154975581e-16
7.90395197598799,0.123230982128744,-1.16945154975581e-16,-1.16945154975581e-16
8.0040020010005,0.123231247114935,-1.16945154975581e-16,-1.16945154975581e-16
8.10405202601301,0.123231509113888,-1.16945154975581e-16,-1.16945154975581e-16
8.20410205102551,0.123231780247663,-1.16945154975581e-16,-1.16945154975581e-16
8.30415207603802,0.123232065638121,-1.16945154975581e-16,-1.16945154975581e-16
8.40420210105053,0.123232358358976,-1.16945154975581e-16,-1.16945154975581e-16
8.50425212606303,0.123232648753049,-1.16945154975581e-16,-1.16945154975581e-16
8.60430215107554,0.123232931782012,-1.16945154975581e-16,-1.16945154975581e-16
8.70435217608804,0.123233209884671,-1.16945154975581e-16,-1.16945154975581e-16
8.80440220110055,0.123233491585667,-1.16945154975581e-16,-1.16945154975581e-16
8.90445222611306,0.123233783377882,-1.16945154975581e-16,-1.16945154975581e-16
9.00450225112556,0.12323408307039,-1.16945154975581e-16,-1.16945154975581e-16
9.10455227613807,0.123234383685156,-1.16945154975581e-16,-1.16945154975581e-16
9.20460230115058,0.123234680671999,-1.16945154975581e-16,-1.16945154975581e-16
9.30465232616308,0.123234974147629,-1.16945154975581e-16,-1.16945154975581e-16
9.40470235117559,0.123235268545981,-1.16945154975581e-16,-1.16945154975581e-16
9.50475237618809,0.123235569257064,-1.16945154975581e-16,-1.16945154975581e-16
9.6048024012006,0.123235877121085,-1.16945154975581e-16,-1.16945154975581e-16
9.70485242621311,0.123236187924642,-1.16945154975581e-16,-1.16945154975581e-16
9.80490245122561,0.123236497585955,-1.16945154975581e-16,-1.16945154975581e-16
9.90495247623812,0.12323680529519,-1.16945154975581e-16,-1.16945154975581e-16
