data1,data2,data3
0,0.439829110594463,-0.0205369262067695
0.0100016669444907,0.439828895267483,-0.020536996774426
0.0200033338889815,0.439827688398707,-0.0205379497938126
0.0300050008334722,0.439822575770567,-0.0205416642807133
0.040006667777963,0.439815357067966,-0.020548446401932
0.0500083347224537,0.439811083227799,-0.0205534776928675
0.0600100016669445,0.439808772543404,-0.0205561707048278
0.0700116686114352,0.439807487608955,-0.020557664081417
0.080013335555926,0.439806773529215,-0.0205584978428495
0.0900150025004167,0.439806378688935,-0.0205589619940228
0.100016669444907,0.439806159993798,-0.0205592211188588
0.110018336389398,0.439806037939999,-0.0205593673368469
0.120020003333889,0.439805969553852,-0.0205594508030624
0.13002167027838,0.439805931938005,-0.020559498366735
0.14002333722287,0.439805912924901,-0.0205595243428384
0.150025004167361,0.439805906031849,-0.0205595363872802
0.160026671111852,0.439805907792733,-0.0205595386162335
0.170028338056343,0.439805916342984,-0.020559533259682
0.180030005000833,0.439805930656964,-0.0205595215508634
0.190031671945324,0.439805950128635,-0.0205595042150448
0.200033338889815,0.439805974338505,-0.0205594817423929
0.210035005834306,0.439806002926682,-0.0205594545389026
0.220036672778796,0.439806035529873,-0.0205594230042699
0.230038339723287,0.439806071758594,-0.020559387563744
0.240040006667778,0.439806111199573,-0.02055934867067
0.250041673612269,0.439806153432622,-0.0205593067914987
0.260043340556759,0.439806198053784,-0.020559262382308
0.27004500750125,0.439806244698544,-0.0205592158638173
0.280046674445741,0.439806293060828,-0.020559167599899
0.290048341390232,0.439806342905298,-0.02055911788266
0.300050008334722,0.439806394072016,-0.020559066925442
0.310051675279213,0.439806446473637,-0.020559014863777
0.320053342223704,0.439806500085934,-0.0205589617635223
0.330055009168195,0.439806554932648,-0.0205589076350727
0.340056676112685,0.439806611065532,-0.0205588524525959
0.350058343057176,0.439806668540197,-0.0205587961774889
0.360060010001667,0.439806727388117,-0.020558738785552
0.370061676946158,0.439806787585016,-0.0205586802975669
0.380063343890648,0.439806849016026,-0.0205586208129321
0.390065010835139,0.439806911438412,-0.0205585605456794
0.40006667777963,0.439806974443509,-0.0205584998615174
0.410068344724121,0.439807037420584,-0.0205584393135292
0.420070011668611,0.439807099526776,-0.0205583796728693
0.430071678613102,0.439807159668615,-0.0205583219494133
0.440073345557593,0.439807216501774,-0.0205582673961256
0.450075012502084,0.439807268456051,-0.0205582174903381
0.460076679446574,0.439807313791639,-0.0205581738857129
0.470078346391065,0.439807350690005,-0.0205581383308752
0.480080013335556,0.439807377378029,-0.0205581125548484
0.490081680280047,0.439807392277719,-0.0205580981252988
0.500083347224537,0.43980739416687,-0.0205580962923842
0.510085014169028,0.439807382330147,-0.0205581078371992
0.520086681113519,0.439807356677146,-0.0205581329475251
0.53008834805801,0.439807317805644,-0.0205581711431167
0.5400900150025,0.439807266995031,-0.0205582212672397
0.550091681946991,0.43980720612589,-0.0205582815511603
0.560093348891482,0.439807137534492,-0.0205583497458042
0.570095015835973,0.439807063822516,-0.0205584233028238
0.580096682780463,0.439806987649653,-0.0205584995788587
0.590098349724954,0.439806911538208,-0.0205585760339124
0.600100016669445,0.43980683771427,-0.0205586503979698
0.610101683613936,0.439806768001151,-0.020558720788039
0.620103350558426,0.439806703770027,-0.0205587857683275
0.630105017502917,0.439806645942849,-0.0205588443565129
0.640106684447408,0.439806595035645,-0.0205588959868004
0.650108351391899,0.439806551227125,-0.0205589404445013
0.660110018336389,0.439806514437873,-0.0205589777872328
0.67011168528088,0.439806484408181,-0.0205590082654604
0.680113352225371,0.439806460766519,-0.0205590322512897
0.690115019169862,0.439806443084532,-0.0205590501804039
0.700116686114352,0.439806430917591,-0.0205590625086725
0.710118353058843,0.439806423832034,-0.0205590696826079
0.720120020003334,0.439806421421336,-0.0205590721215304
0.730121686947825,0.439806423313814,-0.0205590702088098
0.740123353892315,0.439806429174344,-0.0205590642896016
0.750125020836806,0.439806438702191,-0.0205590546728471
0.760126687781297,0.439806451626616,-0.0205590416357615
0.770128354725788,0.439806467701475,-0.0205590254294842
0.780130021670278,0.439806486699665,-0.0205590062849615
0.790131688614769,0.439806508407987,-0.0205589844184442
0.80013335555926,0.439806532622745,-0.0205589600362257
0.810135022503751,0.43980655914626,-0.0205589333384285
0.820136689448241,0.439806587784334,-0.0205589045217812
0.830138356392732,0.43980661834462,-0.020558873781424
0.840140023337223,0.439806650635778,-0.0205588413118567
0.850141690281714,0.439806684467264,-0.0205588073071835
0.860143357226204,0.439806719649572,-0.0205587719608432
0.870145024170695,0.439806755994736,-0.0205587354650202
0.880146691115186,0.43980679331692,-0.0205586980099251
0.890148358059677,0.439806831432929,-0.0205586597831189
0.900150025004167,0.439806870162518,-0.02055862096902
0.910151691948658,0.439806909328404,-0.0205585817487018
0.920153358893149,0.439806948755926,-0.0205585423000446
0.93015502583764,0.439806988272345,-0.0205585027982655
0.94015669278213,0.4398070277058,-0.0205584634168107
0.950158359726621,0.439807066883984,-0.0205584243285586
0.960160026671112,0.439807105632629,-0.0205583857072507
0.970161693615603,0.439807143773912,-0.0205583477290418
0.980163360560093,0.439807181124901,-0.0205583105740419
0.990165027504584,0.43980721749621,-0.0205582744277069
1.00016669444907,0.439807252690984,-0.0205582394819282
1.01016836139357,0.439807286504394,-0.0205582059356683
1.02017002833806,0.43980731872377,-0.0205581739949948
1.03017169528255,0.439807349129512,-0.0205581438723792
1.04017336222704,0.439807377496886,-0.0205581157851474
1.05017502917153,0.439807403598776,-0.0205580899530017
1.06017669611602,0.439807427209417,-0.0205580665945792
1.07017836306051,0.439807448109091,-0.0205580459230614
1.080180030005,0.439807466089668,-0.020558028140917
1.09018169694949,0.439807480960853,-0.0205580134339271
1.10018336389398,0.439807492556872,-0.0205580019647134
1.11018503083847,0.439807500743317,-0.0205579938660578
1.12018669778296,0.439807505423771,-0.0205579892343601
1.13018836472745,0.439807506545827,-0.020557988123614
1.14019003167195,0.439807504106103,-0.0205579905402982
1.15019169861644,0.439807498153874,-0.0205579964395619
1.16019336556093,0.439807488793006,-0.0205580057230289
1.17019503250542,0.439807476181962,-0.0205580182384688
1.18019669944991,0.439807460531765,-0.0205580337814708
1.1901983663944,0.43980744210194,-0.0205580520991281
1.20020003333889,0.439807421194586,-0.0205580728956117
1.21020170028338,0.439807398146849,-0.0205580958393779
1.22020336722787,0.439807373322194,-0.0205581205716511
1.23020503417236,0.439807347100911,-0.0205581467157399
1.24020670111685,0.439807319870364,-0.0205581738867026
1.25020836806134,0.439807292015459,-0.0205582017008779
1.26021003500583,0.439807263909774,-0.0205582297848269
1.27021170195032,0.439807235907718,-0.0205582577833077
1.28021336889482,0.439807208337998,-0.0205582853659896
1.29021503583931,0.43980718149855,-0.0205583122327227
1.3002167027838,0.439807155652999,-0.0205583381172853
1.31021836972829,0.439807131028614,-0.0205583627896286
1.32022003667278,0.439807107815633,-0.0205583860567251
1.33022170361727,0.439807086167786,-0.0205584077621881
1.34022337056176,0.439807066203803,-0.0205584277848715
1.35022503750625,0.439807048009679,-0.0205584460366777
1.36022670445074,0.439807031641471,-0.0205584624598021
1.37022837139523,0.439807017128412,-0.0205584770236274
1.38023003833972,0.439807004476171,-0.0205584897214542
1.39023170528421,0.439806993670105,-0.0205585005672225
1.4002333722287,0.439806984678385,-0.0205585095923465
1.4102350391732,0.439806977454926,-0.0205585168427478
1.42023670611769,0.439806971942046,-0.0205585223761455
1.43023837306218,0.439806968072853,-0.0205585262596334
1.44024004000667,0.439806965773326,-0.0205585285675548
1.45024170695116,0.439806964964121,-0.0205585293796689
1.46024337389565,0.439806965562101,-0.0205585287795934
1.47024504084014,0.439806967481613,-0.0205585268534973
1.48024670778463,0.439806970635562,-0.0205585236890189
1.49024837472912,0.439806974936277,-0.0205585193743785
1.50025004167361,0.439806980296224,-0.0205585139976587
1.5102517086181,0.439806986628578,-0.0205585076462257
1.52025337556259,0.439806993847675,-0.0205585004062682
1.53025504250708,0.439807001869375,-0.020558492362433
1.54025670945158,0.439807010611342,-0.0205584835975404
1.55025837639607,0.439807019993261,-0.0205584741923637
1.56026004334056,0.439807029937005,-0.0205584642254611
1.57026171028505,0.439807040366758,-0.0205584537730506
1.58026337722954,0.4398070512091,-0.0205584429089194
1.59026504417403,0.43980706239307,-0.0205584317043617
1.60026671111852,0.439807073850203,-0.0205584202281399
1.61026837806301,0.439807085514544,-0.0205584085464646
1.6202700450075,0.439807097322652,-0.0205583967229909
1.63027171195199,0.439807109213595,-0.0205583848188266
1.64027337889648,0.439807121128919,-0.0205583728925506
1.65027504584097,0.439807133012633,-0.0205583610002395
1.66027671278546,0.439807144811171,-0.0205583491954978
1.67027837972995,0.439807156473362,-0.0205583375294924
1.68028004667445,0.439807167950394,-0.020558326050987
1.69028171361894,0.439807179195785,-0.0205583148063752
1.70028338056343,0.439807190165356,-0.0205583038397096
1.71028504750792,0.439807200817209,-0.0205582931927257
1.72028671445241,0.439807211111716,-0.0205582829048583
1.7302883813969,0.439807221011516,-0.0205582730132494
1.74029004834139,0.43980723048152,-0.0205582635527449
1.75029171528588,0.439807239488933,-0.0205582545558811
1.76029338223037,0.439807248003285,-0.0205582460528589
1.77029504917486,0.439807255996471,-0.020558238071506
1.78029671611935,0.439807263442811,-0.0205582306372269
1.79029838306384,0.439807270319112,-0.0205582237729425
1.80030005000833,0.439807276604748,-0.0205582174990187
