time,refpitch,refyaw,mespitch,mesyaw,epsilonpitch,epsilonyaw,norm
0,0,0,0,0,0,0,0
0.045003750312526,-0.00484048694421229,-0.00060628271944291,-1.35558121887809,0.000291912233019549,1.35074073193388,-0.000898194952462458,1.35074103056783
0.0900075006250521,-0.019244957155841,-0.00241782993182752,-5.00012754712579,0.00819210298518151,4.98088258996995,-0.010609932917009,4.98089389023118
0.135011250937578,-0.0430379247033739,-0.00542369021823765,-9.91876803087503,0.0447063602505281,9.87573010617165,-0.0501300504687657,9.87585733756341
0.180015001250104,-0.0760439036552988,-0.00961291215975713,-15.3293920006951,0.137511254007138,15.2533480970398,-0.147124166166895,15.254057613951
0.22501875156263,-0.118087408080103,-0.0149745443374698,-20.6556211401879,0.31411543410552,20.5375337321078,-0.329089978442989,20.5401702040508
0.270022501875156,-0.168992952046276,-0.0214976353324594,-25.5062589819723,0.597624371032305,25.3372660299261,-0.619122006364764,25.3448290964846
0.315026252187682,-0.228585049622303,-0.0291712337258098,-29.6482744797915,1.00455079304422,29.4196894301692,-1.03372202677003,29.437844815751
0.360030002500208,-0.296688214876674,-0.0379843880986049,-32.9741079320614,1.5438877221583,32.6774197171847,-1.5818721102569,32.7156855154566
0.405033752812734,-0.373126961877875,-0.0479261470319284,-35.4694107532534,2.21683608418942,35.0962837913755,-2.26476223122135,35.169280401065
0.45003750312526,-0.457725804694395,-0.0589855591068641,-37.1850941437023,3.01697052711017,36.7273683390079,-3.07595608621703,36.8559505501282
0.495041253437786,-0.550309257394721,-0.071151672904496,-38.2143337184585,3.93087470264522,37.6640244610638,-4.00202637554971,37.8760472292742
0.540045003750313,-0.650701834047341,-0.0844135370059078,-37.6073358127147,4.93423985135648,36.9566339786673,-5.01865338836239,37.2958399404774
0.585048754062839,-0.758728048720744,-0.0987601999921833,-34.1990173565497,6.0044777184779,33.440289307829,-6.10323791847008,33.9926824784505
0.630052504375365,-0.874212415483416,-0.114180710444406,-29.1281617845515,7.11023854597365,28.253949369068,-7.22441925641806,29.162954043484
0.675056254687891,-0.996979448403846,-0.130664116943661,-23.3342710161401,8.196805392197,22.3372915677362,-8.32746950914067,23.8390717731989
0.720060005000417,-1.12685366155052,-0.14819946807103,-17.5215282518821,9.20192142265109,16.3946745903315,-9.35012089072212,18.8735294948767
0.765063755312943,-1.26365956899193,-0.166775812407599,-12.1631763183599,10.0688283292797,10.899516749368,-10.2356041416873,14.952158958327
0.810067505625469,-1.40722168479656,-0.186382198534451,-7.524160948916,10.7544688904354,6.11693926411944,-10.9408510889699,12.5347185254373
0.855071255937995,-1.55736452303289,-0.207007675032669,-3.70548961646961,11.232152310532,2.14812509343671,-11.4391599855647,11.6391074654544
0.900075006250521,-1.71391259776943,-0.228641290483337,-0.697658270882392,11.4901964383226,-1.01625432688703,-11.718837728806,11.7628198392649
0.945078756563047,-1.87669042307465,-0.25127209346754,1.57167888673822,11.5288668488953,-3.44836930981287,-11.7801389423628,12.2744826529769
0.990082506875573,-2.04552251301703,-0.274889132566361,3.20309911938923,11.3572329401271,-5.24862163240626,-11.6321220726935,12.7614377306872
1.0350862571881,-2.22023338166508,-0.299481456360884,4.30382799351435,10.9905762176536,-6.52406137517944,-11.2900576740145,13.0395083921781
1.08009000750063,-2.40064754308728,-0.325038113432193,4.97590827731693,10.4484006140579,-7.37655582040421,-10.7734387274901,13.0568203551448
1.12509375781315,-2.58658951135211,-0.351548152361371,5.31060726282141,9.75290447716721,-7.89719677417352,-10.1044526295286,12.8244173291578
1.17009750812568,-2.77788380052807,-0.379000621729503,5.38642911747081,8.9277747891871,-8.16431291799888,-9.30677541091661,12.3803099303792
1.2151012584382,-2.97435492468363,-0.407384570117672,5.26905152055783,7.99721386189727,-8.24340644524146,-8.40459843201494,11.7724689264774
1.26010500875073,-3.1758273978873,-0.436689046106962,5.0122064472919,6.98515072034384,-8.18803384517919,-7.4218397664508,11.0511358587554
1.30510875906326,-3.38212573420755,-0.466903098278457,4.65896588058988,5.91461284125535,-8.04109161479743,-6.38151593953381,10.2656173727687
1.35011250937578,-3.59307444771287,-0.49801577521324,4.24314863815575,4.80724327132466,-7.83622308586862,-5.3052590465379,9.46320061091239
1.39511625968831,-3.80849805247176,-0.530016125492396,3.79070505641124,3.6829498526836,-7.599203108883,-4.212965978176,8.6888992526859
1.44012001000083,-4.02822106255269,-0.562893197697009,3.32101089901655,2.55967200644155,-7.34923196156924,-3.12256520413856,7.98508759369913
1.48512376031336,-4.25206799202416,-0.596636040408161,2.84804043587919,1.45324889392397,-7.10010842790336,-2.04988493433213,7.39009931814087
1.53012751062589,-4.47986335495466,-0.631233702206938,2.38140823354931,0.377371938513794,-6.86127158850398,-1.00860564072073,6.93500779737886
1.57513126093841,-4.71143166541267,-0.666675231674422,1.92727912341058,-0.656395073062931,-6.63871078882325,-0.0102801586114916,6.63871874832029
1.62013501125094,-4.94659743746668,-0.702949677391698,1.48915095618625,-1.63854393718099,-6.43574839365293,0.935594259789293,6.50339865034867
1.66513876156346,-5.18518518518519,-0.740046087939849,1.06851756565477,-2.56151189471479,-6.25370275083996,1.82146580677494,6.51356551982964
1.71014251187599,-5.42701942263666,-0.77795351189996,0.665421020924515,-3.41954522557934,-6.09244044356118,2.64159171367938,6.6404696626157
1.75514626218852,-5.6719246638896,-0.816660997853114,0.278903264069062,-4.20854630839697,-5.95082792795866,3.39188531054386,6.84961597376495
1.80015001250104,-5.91972542301249,-0.856157594380394,-0.0926321816187773,-4.92591192195552,-5.82709324139372,4.06975432757512,7.10759565047934
1.84515376281357,-6.17024621407383,-0.896432350062885,-0.451137509094264,-5.57036883291963,-5.71910870497956,4.67393648285675,7.38606029119397
1.89015751312609,-6.42331155114208,-0.937474313481672,-0.798706083199481,-6.1418112404177,-5.6246054679426,5.20433692693603,7.66298306921526
1.93516126343862,-6.67874594828576,-0.979272533217836,-1.13741556630401,-6.64114343094976,-5.54133038198174,5.66187089773192,7.92231812444171
1.98016501375115,-6.93637391957333,-1.02181605785246,-1.46921882780445,-7.07013001443315,-5.46715509176888,6.04831395658069,8.15302928455572
2.02516876406367,-7.1960199790733,-1.06509393596663,-1.79587354487366,-7.43125533324007,-5.40014643419964,6.36616139727344,8.34802925527538
2.0701725143762,-7.45750864085415,-1.10909521614144,-2.11890232948503,-7.72759302828284,-5.33860631136912,6.61849781214141,8.50324824035561
2.11517626468872,-7.72066441898436,-1.15380894695795,-2.4395762204819,-7.96268627920028,-5.28108819850246,6.80887733224232,8.61688476689141
2.16018001500125,-7.98531182753242,-1.19922417699727,-2.75891540583364,-8.14043888280501,-5.22639642169879,6.94121470580775,8.68882507298125
2.20518376531378,-8.25127538056683,-1.24532995484046,-3.07770204383221,-8.26501707248625,-5.17357333673462,7.01968711764579,8.7201988681574
2.2501875156263,-8.51837959215607,-1.29211532906862,-3.3965009974681,-8.34076179227846,-5.12187859468797,7.04864646320984,8.71303949847832
2.29519126593883,-8.78644897636863,-1.33956934826283,-3.7156851586535,-8.37211100714039,-5.07076381771512,7.03254165887756,8.67002236899635
2.34019501625135,-9.05530804727298,-1.38768106100417,-4.0354628031725,-8.36353154277981,-5.01984524410048,6.97585048177564,8.59426181930756
2.38519876656388,-9.32478131893764,-1.43643951587373,-4.3559050764575,-8.31945989363905,-4.96887624248014,6.88302037776532,8.48915193843391
2.43020251687641,-9.59469330543107,-1.48583376145259,-4.67697226443493,-8.24425140799054,-4.91772104099614,6.75841764653796,8.35824080306926
2.47520626718893,-9.86486852082177,-1.53585284632183,-4.99853795760739,-8.14213724777959,-4.86633056321438,6.60628440145777,8.20513051349085
2.52021001750146,-10.1351314791782,-1.58648581906254,-5.3204105784342,-8.01718852265841,-4.81472090074403,6.43070270359587,8.03339745152054
2.56521376781398,-10.4053066945689,-1.6377217282558,-5.64235202209768,-7.87328700857156,-4.76295467247125,6.23556528031575,7.84652863227395
2.61021751812651,-10.6752186810624,-1.6895496224827,-5.96409336993976,-7.71410187827314,-4.7111253111226,6.02455225579044,7.64787104885076
2.65522126843904,-10.944691952727,-1.74195855032432,-6.2853477843407,-7.54307189208594,-4.65934416838631,5.80111334176162,7.44059164874946
2.70022501875156,-11.2135510236314,-1.79493756036174,-6.60582079421222,-7.36339252049268,-4.60773022941915,5.56845496013094,7.22764612513022
2.74522876906409,-11.4816204078439,-1.84847570117605,-6.9252182413605,-7.17800749470822,-4.55640216648343,5.32953179353217,7.01175511844254
2.79023251937661,-11.7487246194332,-1.90256202134833,-7.24325218844661,-6.98960430651098,-4.50547243098656,5.08704228516265,6.79538674671374
2.83523626968914,-12.0146881724676,-1.95718556945966,-7.55964509668968,-6.8006132038684,-4.4550430757779,4.84342763440874,6.58074464303173
2.88024002000167,-12.2793355810156,-2.01233539409113,-7.87413257222166,-6.61320925401492,-4.40520300879398,4.60087385992379,6.36976089218564
2.92524377031419,-12.5424913591459,-2.06800054382383,-8.18646495940757,-6.42931707049665,-4.35602639973828,4.36131652667282,6.16409343221258
2.97024752062672,-12.8039800209267,-2.12417006723883,-8.49640803176764,-6.25061782522611,-4.30757198915905,4.12644775798728,5.96512762153383
3.01525127093924,-13.0636260804267,-2.18083301291722,-8.80374299973943,-6.07855819078035,-4.25988308068723,3.89772517786313,5.77398176506243
3.06025502125177,-13.3212540517142,-2.23797842944009,-9.10826602196072,-5.91436088203302,-4.21298802975352,3.67638245259293,5.5915164380139
3.1052587715643,-13.5766884488579,-2.29559536538851,-9.40978737491489,-5.75903648974689,-4.16690107394302,3.46344112435838,5.4183474401264
3.15026252187682,-13.8297537859262,-2.35367286934357,-9.70813040596365,-5.61339632197214,-4.12162337996252,3.25972345262857,5.25486215555369
3.19526627218935,-14.0802745769875,-2.41219998988636,-10.003130367832,-5.47806599198862,-4.07714420915546,3.06586600210226,5.1012389911762
3.24027002250188,-14.3280753361104,-2.47116577559796,-10.2946332089684,-5.35349951407206,-4.033442127142,2.8823337384741,4.95746943237675
3.2852737728144,-14.5729805773633,-2.53055927505945,-10.5824943740486,-5.23999369051285,-3.99048620331469,2.7094344154534,4.82338211118383
3.33027752312693,-14.8148148148148,-2.59036953685192,-10.8665776521849,-5.13770259501456,-3.94823716262989,2.54733305816264,4.69866815188942
3.37528127343945,-15.0534025625333,-2.65058560955645,-11.1467540969349,-5.04665197877587,-3.90664846559839,2.39606636921942,4.58290696823169
3.42028502375198,-15.2885683345873,-2.71119654175412,-11.4229010316923,-4.9667534461351,-3.86566730289505,2.25555690438098,4.47559165313063
3.46528877406451,-15.5201366450453,-2.77219138202603,-11.6949011461122,-4.89781826654332,-3.82523549893309,2.1256268845173,4.37615313654362
3.51029252437703,-15.7479320079758,-2.83355917895324,-11.962641683509,-4.83957070874199,-3.78529032446679,2.00601152978875,4.28398238770274
3.55529627468956,-15.9717789374473,-2.89528898111685,-12.2260137152715,-4.79166080126741,-3.74576522217579,1.89637182015056,4.1984500925845
3.60030002500208,-16.1915019475282,-2.95736983709794,-12.4849114959191,-4.75367644070478,-3.70659045160912,1.79630660360684,4.11892342610559
3.64530377531461,-16.4069255522871,-3.01979079547759,-12.7392318911322,-4.72515478539627,-3.66769366115489,1.70536398991868,4.04477973815474
3.69030752562714,-16.6178742657925,-3.08254090483689,-12.9888738706472,-4.70559288750651,-3.62900039514521,1.62305198266962,3.97541716130671
3.73531127593966,-16.8241726021127,-3.14560921375693,-13.2337380580611,-4.69445753041551,-3.59043454405158,1.54884831665858,3.91026230873774
3.78031502625219,-17.0256450753164,-3.20898477081877,-13.4737263301368,-4.69119425130542,-3.55191874517952,1.48220948048664,3.84877535281057
3.82531877656471,-17.2221161994719,-3.27265662460352,-13.7087414589759,-4.6952355405116,-3.51337474049599,1.42257891590808,3.79045285409824
3.87032252687724,-17.4134104886479,-3.33661382369225,-13.9386867913044,-4.70600821971135,-3.47472369734352,1.3693943960191,3.73482874904983
3.91532627718977,-17.5993524569127,-3.40084541666604,-14.1634659600077,-4.72294001033096,-3.43588649690498,1.32209459366492,3.6814739078543
3.96033002750229,-17.7797666183349,-3.46534045210599,-14.3829826238913,-4.7454653116824,-3.39678399444362,1.28012485957641,3.62999465027345
4.00533377781482,-17.954477486983,-3.53008797859317,-14.5971402323865,-4.77303021532513,-3.35733725459644,1.24294223673196,3.58003056480715
