data1,data2,data3,data4,data5
0,-0.432007231529989,-0.275959969175781,0.344392156527205,0.280519652731358
0.0100016669444907,-0.431969593414165,-0.275936177133999,0.344392156527205,0.280519652731358
0.0200033338889815,-0.431623196011193,-0.275714052586854,0.344564527738001,0.280632554234381
0.0300050008334722,-0.430893607223436,-0.275436577940594,0.343767543555443,0.280117431463458
0.040006667777963,-0.430582789393937,-0.275125724960441,0.344078487863818,0.279814696253964
0.0500083347224537,-0.430484139933148,-0.275027532187806,0.344176621103527,0.279912849106595
0.0600100016669445,-0.430327603679493,-0.274870842796044,0.344332645224922,0.28006816635948
0.0700116686114352,-0.430110574846316,-0.274651451528985,0.344553345974219,0.280289074435831
0.080013335555926,-0.429828949061405,-0.274363996062913,0.34484532653548,0.280584224681378
0.0900150025004167,-0.429488998861747,-0.274013456996212,0.345204905130589,0.280951234202812
0.100016669444907,-0.429109108080908,-0.273617266998065,0.345615672380303,0.281374780462243
0.110018336389398,-0.428717699679692,-0.273203587269939,0.346049838513228,0.281827554977892
0.120020003333889,-0.428348927262161,-0.272807288353236,0.346471951627066,0.282273661581309
0.13002167027838,-0.42803647283413,-0.27246392931741,0.346844718020156,0.282674218847125
0.14002333722287,-0.427806253397357,-0.272202487175765,0.347136223421079,0.282994506970337
0.150025004167361,-0.427669141230525,-0.272037906584712,0.347327522729052,0.283211666636934
0.160026671111852,-0.427614951007806,-0.271964716817372,0.347419362819908,0.283321730715289
0.170028338056343,-0.427608871502434,-0.271952924576728,0.347436805840821,0.283344738812311
0.180030005000833,-0.427591206055316,-0.271947113054592,0.347430762594412,0.283326890822483
0.190031671945324,-0.427480795009956,-0.271869212337217,0.347475883931125,0.283339105409019
0.200033338889815,-0.427181925983103,-0.271624853273981,0.347664796097248,0.283471871312854
0.210035005834306,-0.426593983324149,-0.271112667077814,0.348099210341472,0.283826817790716
0.220036672778796,-0.425622602730831,-0.270235398660367,0.348878935643279,0.284505930783988
0.230038339723287,-0.424190735585995,-0.268911304007535,0.350090245854029,0.285599780064237
0.240040006667778,-0.422247892647194,-0.267084087422144,0.351795329612663,0.287176447046153
0.250041673612269,-0.419776074415559,-0.264729752064441,0.35402454107392,0.289272924326813
0.260043340556759,-0.416791593680639,-0.261859315315425,0.356772717372512,0.291890429295698
0.27004500750125,-0.413343035698955,-0.258517331745878,0.359999918715139,0.294994267754486
0.280046674445741,-0.409506606430212,-0.254777253932107,0.363635826988532,0.298517775784623
0.290048341390232,-0.405380589482137,-0.250735352751274,0.367586175177685,0.302368881886545
0.300050008334722,-0.401080184546527,-0.246504784035698,0.371739435231266,0.306437445410693
0.310051675279213,-0.396732625074792,-0.242210298829863,0.375972777129848,0.310602016448104
0.320053342223704,-0.392470917084135,-0.23798250754354,0.380157761152454,0.31473588661187
0.330055009168195,-0.388424482724687,-0.233949866958905,0.384167339267017,0.318713528819357
0.340056676112685,-0.384707542170637,-0.230228147354738,0.38788508212002,0.322418571882471
0.350058343057176,-0.38140902995897,-0.226910157787889,0.391215054768564,0.325752800296822
0.360060010001667,-0.378587376862464,-0.224059337483071,0.394089083155732,0.328643775296202
0.370061676946158,-0.37627017573173,-0.221708275356455,0.39646949495888,0.33104877031289
0.380063343890648,-0.374456742155698,-0.219860676585314,0.398347982798411,0.332954685788435
0.390065010835139,-0.373122002104436,-0.218495051184811,0.399742237538573,0.334375185129359
0.40006667777963,-0.372221086877344,-0.217569249276151,0.400691495970778,0.335346383472083
0.410068344724121,-0.371694405603107,-0.217025508094698,0.40125151308944,0.335921839872652
0.420070011668611,-0.371472986135734,-0.21679579279564,0.40148921710184,0.336167201651891
0.430071678613102,-0.371483831210438,-0.216807189749128,0.401477280317809,0.336154738564996
0.440073345557593,-0.371655013095103,-0.216987081733024,0.401288867310768,0.335958017276717
0.450075012502084,-0.371920224952435,-0.217267822345518,0.400992841872712,0.335646993735884
0.460076679446574,-0.372222518011183,-0.217590633973314,0.40064971278033,0.335283806791625
0.470078346391065,-0.372516987300788,-0.217908484843602,0.400308570151094,0.334919532118082
0.480080013335556,-0.372772233666244,-0.218187762344886,0.400005205235541,0.33459209911679
0.490081680280047,-0.372970528811984,-0.218408653946245,0.399761516273301,0.334325486317338
0.500083347224537,-0.373106736007585,-0.21856426765349,0.399586187169286,0.334130198938291
0.510085014169028,-0.373186174127441,-0.218658655925687,0.399476497282427,0.334004907411062
0.520086681113519,-0.373221732038486,-0.218704028243833,0.399420998960735,0.333939004780734
0.53008834805801,-0.373230618698706,-0.218717524012586,0.399402706823879,0.333915744002686
0.5400900150025,-0.373231154309784,-0.218717950283579,0.39940239856877,0.333915562191919
0.550091681946991,-0.373239966471016,-0.21872286093844,0.399401641389097,0.333919200181664
0.560093348891482,-0.373269864677878,-0.218746273244317,0.399385227597116,0.333910283070657
0.570095015835973,-0.37332854862322,-0.218797203520102,0.399342811610584,0.333877128586159
0.580096682780463,-0.373418184036249,-0.218879079745016,0.39926966507453,0.333813673677586
0.590098349724954,-0.373535772658203,-0.218989975925832,0.399166585183269,0.333719532412372
0.600100016669445,-0.373674161228637,-0.219123524309075,0.399039087193749,0.333599301341473
0.610101683613936,-0.373823482079344,-0.219270302906396,0.398896077653037,0.333461301470801
0.620103350558426,-0.373972794697323,-0.219419467560747,0.398748238653169,0.333315985939289
0.630105017502917,-0.374111700795845,-0.219560397147732,0.398606358168965,0.33317425177565
0.640106684447408,-0.374231731414018,-0.21968414346943,0.398479821646357,0.33304587743619
0.650108351391899,-0.374327348972933,-0.219784519373141,0.398375440427922,0.332938270618322
0.660110018336389,-0.374396464602627,-0.219858714313868,0.398296738645926,0.33285565860643
0.67011168528088,-0.374440434741259,-0.219907389665388,0.39824375790867,0.332798792001572
0.680113352225371,-0.374463563497865,-0.219934269381222,0.398213375304149,0.332765168637455
0.690115019169862,-0.374472191246725,-0.219945297808232,0.398200072132402,0.332749724773075
0.700116686114352,-0.374473489537833,-0.219947479337403,0.398197044830611,0.332745891879245
0.710118353058843,-0.374474104395945,-0.219947540191207,0.398197520315886,0.332746884537349
0.720120020003334,-0.374478794266574,-0.219950560058925,0.398196127132911,0.332747070561884
0.730121686947825,-0.374489197886548,-0.219958712543313,0.398190179981089,0.332743277784233
0.740123353892315,-0.37450284566069,-0.219970232683292,0.39818075455983,0.332735909614825
0.750125020836806,-0.37451250064257,-0.219978702241791,0.398173457103183,0.332729768511993
0.760126687781297,-0.374505886125828,-0.219972713604904,0.398178823500661,0.332734517569698
0.770128354725788,-0.374465828834754,-0.219935944239306,0.398212312779673,0.332764741344511
0.780130021670278,-0.374370820783769,-0.219847647181464,0.398293886972043,0.332839595252726
0.790131688614769,-0.374195978737462,-0.219683538954639,0.398447193685892,0.332982057656676
0.80013335555926,-0.37391435670432,-0.219417043612318,0.398698389908258,0.333217820766679
0.810135022503751,-0.373498542558192,-0.219020828840386,0.399074667086122,0.333573877072792
0.820136689448241,-0.372922443337374,-0.218468545790576,0.39960255983216,0.334076878676832
0.830138356392732,-0.372163134597434,-0.21773665775505,0.400306144696964,0.334751368762684
0.840140023337223,-0.371202619725596,-0.216806215027243,0.401205261033453,0.335618007691629
0.850141690281714,-0.370029323193069,-0.215664409676053,0.402313909613275,0.336691938755165
0.860143357226204,-0.368639141979252,-0.214305736231501,0.403638997490348,0.337981454130739
0.870145024170695,-0.367035918517622,-0.212732608710199,0.405179585270419,0.339487118333206
0.880146691115186,-0.365231281883422,-0.210955351945912,0.406926741766692,0.341201470455168
