data1,data2,data3,data4,data5,data6,data7
0,0.000250555066097515,0.000129918564208746,-0.000229253916025892,-0.000146520766526745,0.000529266453698261,-0.000138716366569864
0.0700035001750088,0.000250514964964884,0.00012988542956654,-0.000229266877368019,-0.000146507805322472,0.000529299588298257,-0.000138676265437233
0.140007000350018,0.000250672370887959,0.000130015491719643,-0.0002292159933732,-0.00014655866943329,0.00052916953225993,-0.000138833671360308
0.210010500525026,0.000251170230043488,0.000130426864909944,-0.000229055054324674,-0.000146719550133235,0.000528758177037194,-0.000139331530515837
0.280014000700035,0.000251760061587167,0.000130914228608828,-0.000228864414046463,-0.000146910195484895,0.000528270811772271,-0.000139921362059516
0.350017500875044,0.000252212120293793,0.000131287748976055,-0.000228718334869614,-0.000147056356746598,0.0005278972660475,-0.000140373420766143
0.420021001050053,0.000252382810685902,0.000131428782942167,-0.000228663187804744,-0.000147111560383879,0.00052775621458006,-0.000140544111158251
0.490024501225061,0.000252050449607907,0.000131154171793294,-0.000228770539357568,-0.000147004026330988,0.00052803088232919,-0.000140211750080256
0.56002800140007,0.000251050354205464,0.000130327856231329,-0.000229093519038499,-0.000146680373923736,0.0005288574069123,-0.000139211654677814
0.630031501575079,0.000249577217731317,0.000129110703740399,-0.00022956921220658,-0.000146203546042609,0.0005300749127131,-0.000137738518203666
0.700035001750087,0.000248153259818923,0.000127934188100962,-0.000230028989169926,-0.000145742574686299,0.000531251801095916,-0.000136314560291273
0.770038501925096,0.000247248560646482,0.000127186701254107,-0.000230321084013204,-0.000145449664415683,0.000531999543018567,-0.000135409861118832
0.840042002100105,0.000246996576496394,0.000126978505779709,-0.000230402434566281,-0.000145368069975206,0.000532207814944945,-0.000135157876968743
0.910045502275114,0.000247239527237483,0.000127179236530942,-0.000230324011109158,-0.000145446758309816,0.000532007000890141,-0.000135400827709832
0.980049002450122,0.000247726512771193,0.000127581592339311,-0.000230166828785345,-0.000145604512344478,0.00053160446487291,-0.000135887813243543
1.05005250262513,0.000248229364685092,0.000127997056052419,-0.000230004539954165,-0.000145767433540975,0.000531188801325892,-0.000136390665157441
1.12005600280014,0.000248554333906274,0.00012826554997079,-0.00022989966836088,-0.000145872737426299,0.000530920170439034,-0.000136715634378623
1.19005950297515,0.000248554457213397,0.000128265651850978,-0.000229899628008607,-0.000145872776124541,0.000530920069127058,-0.000136715757685746
1.26006300315016,0.000248181628703024,0.000127957616013317,-0.000230019929786188,-0.000145751930985489,0.000531228278272858,-0.000136342929175373
1.33006650332517,0.000247520550250398,0.000127411423485308,-0.000230233235016755,-0.000145537635257895,0.00053177478776515,-0.000135681850722747
1.40007000350017,0.000246752643108071,0.00012677696614295,-0.00023048100365139,-0.000145288688746464,0.000532409623396968,-0.00013491394358042
