var1,var2,var3,var4,var5
5.29676558852951,0.00017564668930105,-0.00139346061259943,-0.000810165519106974,-0.0009456118907351
5.30176725575192,0.000166165526502816,-0.00141073496850787,-0.000825769245740206,-0.000955093053533334
5.30676892297432,0.000156714691152592,-0.00142795559988565,-0.000841319893731965,-0.000964543888883558
5.31177059019673,0.000147293494582115,-0.00144512374832384,-0.000856818618816246,-0.000973965085454035
5.31677225741914,0.000137901222603567,-0.00146224070231339,-0.000872266617956107,-0.000983357357432583
5.32177392464155,0.000128537136907791,-0.00147930779471406,-0.000887665127006658,-0.00099272144312836
5.32677559186395,0.000119200476489534,-0.0014963264001728,-0.000903015418336212,-0.00100205810354662
5.33177725908636,0.00010989045909705,-0.00151329793249626,-0.000918318798410079,-0.0010113681209391
5.33677892630877,0.00010060628270332,-0.00153022384198265,-0.000933576605341525,-0.00102065229733283
5.34178059353118,9.13471269961547e-05,-0.00154710561271761,-0.00094879020641444,-0.00102991145304
5.34678226075358,8.21121548844124e-05,-0.00156394475983949,-0.000963960995582299,-0.00103914642515174
5.35178392797599,7.2900514017552e-05,-0.00158074282677877,-0.000979090390947995,-0.0010483580660186
5.3567855951984,6.37113383157394e-05,-0.00159750138247693,-0.000994179832229145,-0.00105754724172041
5.36178726242081,5.45437495077177e-05,-0.00161422201858971,-0.00100923077821346,-0.00106671483052843
5.36678892964321,4.53968586736559e-05,-0.00163090634667993,-0.00102424470420873,-0.00107586172136249
5.37179059686562,3.6269767790201e-05,-0.00164755599540489,-0.00103922309949209,-0.00108498881224595
5.37679226408803,2.71615712749698e-05,-0.00166417260770343,-0.0010541674647629,-0.00109409700876118
5.38179393131044,1.80713575277385e-05,-0.00168075783798763,-0.00106907930960396,-0.00110318722250841
5.38679559853284,8.99821046561102e-06,-0.00169731334934416,-0.00108396014995531,-0.00111226036957054
5.39179726575525,-5.87889505208432e-08,-0.00171384081075014,-0.00109881150560515,-0.00112131736898667
5.39679893297766,-9.10056120087774e-06,-0.00173034189430849,-0.00111363489770208,-0.00113035914123703
5.40180060020007,-1.81280267056643e-05,-0.00174681827250739,-0.00112843184629304,-0.00113938660674181
5.40680226742247,-2.71421043404765e-05,-0.00176327161550866,-0.00114320386789097,-0.00114840068437663
5.41180393464488,-3.61437099707577e-05,-0.00177970358846972,-0.00115795247307642,-0.00115740229000691
5.41680560186729,-4.51337550077618e-05,-0.00179611584890345,-0.00117267916413693,-0.00116639233504391
5.4218072690897,-5.41131449884172e-05,-0.00181251004408059,-0.00118738543274826,-0.00117537172502457
5.4268089363121,-6.30827781814244e-05,-0.00182888780847877,-0.00120207275770101,-0.00118434135821757
5.43181060353451,-7.20435442218457e-05,-0.00184525076128246,-0.00121674260267642,-0.001193302124258
5.43681227075692,-8.09963227763739e-05,-0.00186160050393779,-0.00123139641407486,-0.00120225490281252
5.44181393797933,-8.99419822413878e-05,-0.00187793861776619,-0.00124603561890026,-0.00121120056227754
5.44681560520173,-9.88813784758183e-05,-0.0018942666616405,-0.00126066162270392,-0.00122013995851197
5.45181727242414,-0.000107815353570768,-0.0019105861697272,-0.00127527580759068,-0.00122907393360692
5.45681893964655,-0.00011674473465773,-0.00192689864929822,-0.00128987953029033,-0.00123800331469388
5.46182060686896,-0.000125670332757169,-0.00194320557861543,-0.00130447412029727,-0.00124692891279332
5.46682227409136,-0.000134592941669127,-0.0019595084048911,-0.00131906087808084,-0.00125585152170528
5.47182394131377,-0.00014351333690741,-0.001975808542327,-0.00133364107336891,-0.00126477191694356
5.47682560853618,-0.000152432274678836,-0.00199210737023514,-0.00134821594350697,-0.00127369085471499
5.48182727575859,-0.000161350490908892,-0.0020084062312424,-0.00136278669189488,-0.00128260907094504
5.48682894298099,-0.000170268700315067,-0.00202470642958162,-0.00137735448650331,-0.00129152728035122
5.4918306102034,-0.000179187595529008,-0.00204100922947118,-0.00139192045847144,-0.00130044617556516
5.49683227742581,-0.000188107846268545,-0.00205731585358508,-0.00140648570078779,-0.0013093664263047
5.50183394464822,-0.000197030098560521,-0.0020736274816153,-0.0014210512670554,-0.00131828867859667
5.50683561187062,-0.000205954974015251,-0.00208994524892789,-0.00143561817034271,-0.0013272135540514
5.51183727909303,-0.000214883069153335,-0.00210627024531434,-0.00145018738212109,-0.00133614164918949
5.51683894631544,-0.00022381495478541,-0.00212260351383924,-0.00146475983129012,-0.00134507353482156
5.52184061353785,-0.000232751175445366,-0.00213894604978521,-0.00147933640329101,-0.00135400975548152
5.52684228076025,-0.000241692248877385,-0.00215529879969593,-0.00149391793930891,-0.00136295082891354
5.53184394798266,-0.000250638665577083,-0.00217166266051776,-0.00150850523556438,-0.00137189724561323
5.53684561520507,-0.000259590888386937,-0.00218803847884033,-0.00152309904269409,-0.00138084946842309
5.54184728242748,-0.000268549352146031,-0.00220442705023628,-0.00153770006522089,-0.00138980793218218
5.54684894964988,-0.000277514463394078,-0.00222082911870004,-0.00155230896111281,-0.00139877304343023
5.55185061687229,-0.000286486600129575,-0.00223724537618551,-0.00156692634143094,-0.00140774518016573
5.5568522840947,-0.000295466111621803,-0.00225367646224217,-0.00158155277006533,-0.00141672469165795
5.56185395131711,-0.000304453318276332,-0.00227012296374899,-0.00159618876355837,-0.00142571189831248
5.56685561853951,-0.000313448511553556,-0.00228658541474537,-0.0016108347910148,-0.00143470709158971
5.57185728576192,-0.000322451953939697,-0.00230306429635817,-0.00162549127409717,-0.00144371053397585
5.57685895298433,-0.000331463878969612,-0.00231956003682356,-0.00164015858710575,-0.00145272245900576
5.58186062020674,-0.000340484491300675,-0.00233607301160253,-0.00165483705714142,-0.00146174307133683
5.58686228742914,-0.000349513966836856,-0.00235260354358843,-0.00166952696435005,-0.00147077254687301
5.59186395465155,-0.000358552452902108,-0.00236915190340495,-0.00168422854224686,-0.00147981103293826
5.59686562187396,-0.00036760006846202,-0.00238571830979276,-0.00169894197811893,-0.00148885864849817
5.60186728909637,-0.000376656904392654,-0.00240230293008278,-0.00171366741350397,-0.0014979154844288
5.60686895631877,-0.000385723023795401,-0.00241890588075409,-0.00172840494474336,-0.00150698160383155
5.61187062354118,-0.000394798462356611,-0.00243552722807416,-0.00174315462360732,-0.00151605704239276
5.61687229076359,-0.000403883228750678,-0.00245216698881904,-0.00175791645799006,-0.00152514180878683
