var1,var2,var3,var4,var5
0.990330110036679,0.646612004362702,0.198317056174071,-0.127218828524831,-0.168266507691841
0.995331777259086,0.646392514603502,0.198346165708757,-0.127184171961276,-0.1682577855378
1.00033344448149,0.646179575128835,0.198374514711525,-0.127149854469644,-0.168249309485046
1.0053351117039,0.645973370285678,0.198402079009824,-0.127115902550612,-0.168241087462669
1.01033677892631,0.645774051671851,0.198428838339925,-0.127082340231136,-0.168233126141354
1.01533844614872,0.645581738190582,0.198454776358062,-0.127049188979263,-0.168225430927561
1.02034011337112,0.645396516385029,0.198479880616751,-0.127016467644224,-0.168218005968975
1.02534178059353,0.64521844104574,0.198504142507027,-0.126984192422285,-0.168210854171069
1.03034344781594,0.645047536079181,0.198527557167877,-0.12695237684834,-0.168203977224388
1.03534511503835,0.644883795621021,0.198550123364782,-0.126921031812761,-0.168197375641988
1.04034678226075,0.644727185373788,0.198571843339769,-0.126890165602557,-0.168191048806298
1.04534844948316,0.644577644145074,0.198592722635828,-0.1268597839655,-0.168184995024487
1.05035011670557,0.644435085559656,0.198612769898926,-0.126829890195471,-0.168179211591319
1.05535178392798,0.644299399916847,0.198631996661111,-0.126800485236988,-0.168173694858374
1.06035345115038,0.644170456163048,0.198650417108384,-0.126771567806622,-0.168168440308443
1.06535511837279,0.644048103948944,0.198668047837121,-0.126743134528807,-0.168163442633857
1.0703567855952,0.643932175740947,0.198684907602767,-0.126715180083453,-0.168158695817549
1.07535845281761,0.643822488957314,0.198701017064504,-0.126687697362713,-0.168154193215619
1.08036012004001,0.643718848100866,0.198716398529351,-0.126660677634264,-0.168149927640255
1.08536178726242,0.643621046862156,0.198731075698977,-0.126634110708551,-0.16814589144194
1.09036345448483,0.64352887016934,0.19874507342218,-0.126607985107556,-0.168142076589942
1.09536512170724,0.643442096163725,0.198758417455673,-0.126582288232824,-0.168138474750211
1.10036678892964,0.643360498082832,0.198771134235457,-0.126557006530683,-0.168135077359921
1.10536845615205,0.643283846035904,0.198783250660686,-0.126532125652832,-0.168131875698008
1.11037012337446,0.643211908659795,0.19879479389155,-0.126507630610679,-0.168128860951181
1.11537179059687,0.643144454646179,0.198805791162347,-0.126483505922126,-0.168126024275017
1.12037345781927,0.643081254133914,0.198816269610537,-0.126459735749682,-0.168123356849853
1.12537512504168,0.643022079963029,0.198826256122267,-0.126436304029089,-0.168120849931304
1.13037679226409,0.64296670878931,0.198835777194522,-0.126413194587848,-0.168118494895351
1.1353784594865,0.642914922060615,0.198844858813817,-0.126390391253269,-0.168116283278009
1.1403801267089,0.642866506857995,0.19885352635108,-0.126367877949872,-0.168114206809681
1.14538179393131,0.642821256606324,0.198861804472196,-0.126345638786136,-0.168112257444379
1.15038346115372,0.642778971660487,0.198869717063497,-0.126323658130755,-0.168110427384036
1.15538512837613,0.642739459774245,0.198877287171362,-0.126301920678716,-0.168108709098175
1.16038679559853,0.642702536459718,0.198884536954993,-0.126280411507593,-0.168107095339257
1.16538846282094,0.642668025245986,0.198891487651347,-0.126259116124561,-0.168105579154035
1.17039013004335,0.642635757845637,0.198898159551178,-0.126238020504712,-0.168104153891258
1.17539179726576,0.642605574238285,0.198904571985121,-0.126217111121281,-0.168102813206089
1.18039346448816,0.642577322680004,0.198910743318742,-0.126196374968443,-0.168101551061586
1.18539513171057,0.642550859647506,0.1989166909555,-0.126175799577349,-0.168100361727594
1.19039679893298,0.642526049725574,0.198922431346622,-0.126155373026084,-0.168099239777395
1.19539846615539,0.642502765445894,0.198927980006905,-0.126135083944196,-0.168098180082428
1.20040013337779,0.642480887084963,0.198933351535539,-0.126114921512461,-0.168097177805388
1.2054018006002,0.642460302428243,0.198938559641097,-0.126094875458497,-0.168096228391996
1.21040346782261,0.642440906507185,0.198943617169903,-0.126074936048823,-0.168095327561682
1.21540513504502,0.642422601315172,0.198948536137059,-0.126055094077908,-0.168094471297441
1.22040680226742,0.642405295507856,0.198953327759492,-0.126035340854735,-0.168093655835071
1.22540846948983,0.642388904092804,0.198958002490418,-0.126015668187342,-0.168092877651975
1.23041013671224,0.642373348112798,0.19896257005473,-0.12599606836578,-0.168092133455714
1.23541180393464,0.642358554326607,0.198967039484844,-0.125976534143869,-0.168091420172449
1.24041347115705,0.642344454890546,0.198971419156621,-0.125957058720098,-0.168090734935409
1.24541513837946,0.642330987043668,0.198975716825016,-0.125937635717988,-0.168090075073477
1.25041680560187,0.642318092798978,0.198979939659185,-0.12591825916617,-0.168089438100015
1.25541847282427,0.642305718642687,0.198984094276803,-0.125898923478424,-0.168088821701975
1.26042014004668,0.642293815243141,0.198988186777406,-0.125879623433882,-0.168088223729372
1.26542180726909,0.642282337170739,0.198992222774588,-0.125860354157553,-0.168087642185174
1.2704234744915,0.64227124262987,0.198996207426942,-0.125841111101334,-0.168087075215627
1.2754251417139,0.642260493203648,0.199000145467652,-0.12582189002561,-0.168086521101058
1.28042680893631,0.642250053611997,0.199004041232651,-0.125802686981553,-0.168085978247174
1.28542847615872,0.642239891483441,0.19900789868732,-0.125783498294198,-0.16808544517686
1.29043014338113,0.642229977140827,0.199011721451688,-0.12576432054635,-0.168084920522483
1.29543181060353,0.64222028340101,0.199015512824112,-0.125745150563388,-0.168084403018713
1.30043347782594,0.64221078538849,0.199019275803462,-0.125725985398989,-0.168083891495843
1.30543514504835,0.642201460362822,0.199023013109792,-0.125706822321809,-0.168083384873608
1.31043681227076,0.642192287559596,0.199026727203543,-0.125687658803125,-0.168082882155484
1.31543847949316,0.6421832480447,0.199030420303283,-0.125668492505468,-0.168082382423476
1.32044014671557,0.642174324581506,0.199034094402028,-0.12564932127223,-0.168081884833349
1.32544181393798,0.64216550151063,0.19903775128218,-0.125630143118261,-0.168081388610309
1.33044348116039,0.642156764641818,0.199041392529115,-0.125610956221441,-0.168080893045118
1.33544514838279,0.642148101157531,0.199045019543475,-0.125591758915214,-0.168080397490606
1.3404468156052,0.642139499527761,0.199048633552196,-0.125572549682077,-0.168079901358582
1.34544848282761,0.642130949435579,0.199052235618338,-0.125553327148005,-0.168079404117119
1.35045015005002,0.64212244171293,0.199055826649748,-0.125534090077788,-0.168078905288188
1.35545181727242,0.642113968286132,0.199059407406622,-0.125514837371254,-0.168078404445631
1.36045348449483,0.642105522130566,0.199062978508015,-0.12549556806036,-0.168077901213445
