data1,data2,data3,data4,data5,data6
0,0.330828627896291,0.0497236082911395,-0.214160981179626,0.253729094278495,0.0678216407252211
0.0100050025012506,0.331273328933889,0.0494773088907587,-0.214160981179626,0.253729094278495,0.0678216407252211
0.0200100050025013,0.332908037974348,0.0508011972821966,-0.213978105763147,0.25359943136351,0.0678216407252211
0.0300150075037519,0.337579127172264,0.0568605979462952,-0.212276284100743,0.255434991633067,0.0684832212382168
0.0400200100050025,0.279118428166431,0.0448022973719817,-0.175492607088227,0.277231663568729,0.0795638150877611
0.0500250125062531,0.28626119822281,0.0477841343608172,-0.176132198647837,0.269644494459045,0.0791243307861629
0.0600300150075038,0.268229565733339,0.0323184815983461,-0.182902921862099,0.271420888003636,0.0867979873060151
0.0700350175087544,0.23378312665502,-0.0117518565295599,-0.231921313500921,0.22731840762605,0.0661863806741105
0.080040020010005,0.2326711374331,-0.0111236779820873,-0.23300674894592,0.224617785791001,0.0633070739050701
0.0900450225112556,0.234235328833976,-0.00945609359317468,-0.230907080982916,0.223240126666895,0.0651855269664626
0.100050025012506,0.240855457000466,-0.00425037446105151,-0.226329737665842,0.227961876992545,0.0694812030161895
0.110055027513757,0.247939305074633,0.00252534201218112,-0.220143007908787,0.232806880798216,0.0737724699749553
0.120060030015008,0.25121275554885,0.00584980856621158,-0.216888765259497,0.235916048343071,0.0766336424890961
0.130065032516258,0.253404572213093,0.00807084012176534,-0.214634961893976,0.238205256137423,0.0788764919971225
0.140070035017509,0.255827433967848,0.0105185426121743,-0.212150057150841,0.240723579769872,0.0814315864242503
0.150075037518759,0.258457501126805,0.0131704710555194,-0.209476364838317,0.243424615363709,0.0841736014660459
0.16008004002001,0.261219665145018,0.0159600955987718,-0.206663080974887,0.246261291055403,0.0870335453464375
0.170085042521261,0.264031430081821,0.0188148095853939,-0.203773193739324,0.249179896295818,0.0899768994659191
0.180090045022511,0.266809161393459,0.0216573206336806,-0.200876881853299,0.252120430003983,0.0929536488056177
0.190095047523762,0.269442192199351,0.0243815385371565,-0.198075024379836,0.254987585153409,0.0958750326031659
0.200100050025012,0.271790674968118,0.0268481796177365,-0.19550523688425,0.257646284373294,0.0986094294526941
0.210105052526263,0.273714619714437,0.0289107892254109,-0.193318356022227,0.259943053717983,0.101002117604529
0.220110055027514,0.275117554388518,0.0304580764262626,-0.191638004835627,0.261744309845916,0.102911714629771
0.230115057528764,0.275986637454523,0.0314567572003856,-0.190516228741804,0.262981231780216,0.104254757059504
0.240120060030015,0.276406199395775,0.0319720143086402,-0.189907201149035,0.263680696782601,0.10504009312765
0.250125062531266,0.276532522963381,0.0321498722071739,-0.189677234357428,0.263962509586077,0.105372669573702
0.260130065032516,0.276541442888437,0.0321682040161748,-0.189649132804494,0.264000588148178,0.105420772552981
0.270135067533767,0.276576927185897,0.0321827236005635,-0.18965736057062,0.263968096991255,0.105362826927877
0.280140070035018,0.276723525563625,0.0322934474058312,-0.189586966774031,0.263994019984995,0.105340581740095
0.290145072536268,0.277006486434216,0.0325394174560744,-0.189384566745617,0.264146394799287,0.105436750296747
0.300150075037519,0.277408576548009,0.0329128309367795,-0.189047541004117,0.264439189226841,0.10567746570664
0.310155077538769,0.277890143699697,0.033378870085226,-0.188604913712088,0.264850170173256,0.106048306211361
0.32016008004002,0.278404421982482,0.033891979155376,-0.188100296669763,0.265338472635115,0.106512029756658
0.330165082541271,0.278906458321998,0.0344059221677715,-0.187580714216411,0.265856843779765,0.107021789159023
0.340170085042521,0.279357671796466,0.0348791935254829,-0.187090308473889,0.26635885331866,0.107529278692382
0.350175087543772,0.279728669923553,0.0352784320374525,-0.186666318382453,0.266803540364143,0.107990034455812
0.360180090045022,0.280001794896225,0.0355815019775569,-0.186335476185353,0.267159527644944,0.108368053675831
0.370185092546273,0.280173437872337,0.0357803726523838,-0.186110546134827,0.267409062287916,0.108640401606361
0.380190095047524,0.280255506109455,0.0358830538030084,-0.185987819724167,0.267551158125368,0.108801030288684
0.390195097548774,0.280275856048412,0.0359141136365486,-0.185946313447607,0.267602853094145,0.108862629644997
0.400200100050025,0.280278486650635,0.035914336050299,-0.185948403571084,0.267598524139503,0.10885612079064
0.410205102551276,0.280324839282229,0.035940893371611,-0.185940593938909,0.267588398693846,0.108828688523258
