Var1,Var2,Var3
0,0,0
0.005,0.00511747911882294,0.000657972544416591
0.01,0.0102343970483918,0.0013159385949098
0.015,0.015350192660993,0.00197389165762035
0.02,0.0204643049519881,0.00263182523881713
0.025,0.0255761731013334,0.00328973284496131
0.03,0.0306852365350809,0.00394760798277043
0.035,0.0357909349868511,0.00460544415928247
0.04,0.0408927085592729,0.00526323488191996
0.045,0.0459899977853822,0.00592097365855401
0.05,0.0510822436899741,0.00657865399756845
0.055,0.0561688878509009,0.00723626940792384
0.06,0.061249372460309,0.00789381339922158
0.065,0.0663231403858091,0.00855127948176793
0.07,0.071389635231572,0.00920866116663808
0.075,0.0764483013993438,0.00986595196574021
0.08,0.081498584149373,0.0105231453918795
0.085,0.0865399296612448,0.0111802349588221
0.09,0.0915717850946127,0.0118372141813593
0.095,0.0965935986498249,0.0124940765753714
0.1,0.101604819628434,0.0131508156578918
0.105,0.106604898493589,0.0138074249471709
0.11,0.111593286930296,0.01446389796274
0.115,0.116569437905549,0.0151202282254755
0.12,0.121532805728317,0.0157764092576627
0.125,0.126482846109387,0.0164324345830597
0.13,0.131419016221049,0.0170882977269615
0.135,0.136340774756625,0.0177439922162635
0.14,0.141247581989828,0.0183995115795258
0.145,0.14613889983395,0.0190548493470371
0.15,0.15101419190087,0.0197099990508781
0.155,0.155872923559872,0.0203649542249856
0.16,0.160714561996278,0.0210197084052167
0.165,0.165538576269872,0.0216742551294118
0.17,0.170344437373128,0.022328587937459
0.175,0.175131618289219,0.0229827003713577
0.18,0.179899594049811,0.0236365859752822
0.185,0.184647841792631,0.0242902382956456
0.19,0.189375840818806,0.0249436508811633
0.195,0.194083072649964,0.0255968172829171
0.2,0.198769021085088,0.0262497310544181
0.205,0.203433172257127,0.0269023857516711
0.21,0.208075014689344,0.0275547749332376
0.215,0.212694039351409,0.0282068921602999
0.22,0.217289739715214,0.0288587309967241
0.225,0.221861611810427,0.0295102850091241
0.23,0.226409154279752,0.0301615477669248
0.235,0.230931868433911,0.0308125128424258
0.24,0.235429258306331,0.0314631738108646
0.245,0.23990083070753,0.0321135242504801
0.25,0.244346095279206,0.0327635577425759
0.255,0.248764564548004,0.033413267871584
0.26,0.253155753978978,0.0340626482251277
0.265,0.257519182028722,0.0347116923940851
0.27,0.261854370198179,0.0353603939726522
0.275,0.266160843085113,0.0360087465584064
0.28,0.270438128436243,0.0366567437523694
0.285,0.274685757199029,0.0373043791590704
0.29,0.278903263573112,0.0379516463866095
0.295,0.283090185061389,0.0385985390467206
0.3,0.287246062520738,0.039245050754834
0.305,0.291370440212362,0.0398911751301404
0.31,0.295462865851771,0.040536905795653
0.315,0.299522890658375,0.0411822363782708
0.32,0.303550069404703,0.0418271605088415
0.325,0.307543960465222,0.0424716718222242
0.33,0.31150412586477,0.0431157639573526
0.335,0.315430131326585,0.0437594305572973
0.34,0.319321546319925,0.0444026652693287
0.345,0.323177944107285,0.04504546174498
0.35,0.326998901791189,0.0456878136401095
0.355,0.330784000360569,0.0463297146149633
0.36,0.334532824736712,0.0469711583342379
0.365,0.338244963818781,0.0476121384671428
0.37,0.341920010528893,0.0482526486874628
0.375,0.345557561856762,0.0488926826736206
0.38,0.349157218903893,0.0495322341087392
0.385,0.352718586927328,0.0501712966807041
0.39,0.356241275382929,0.0508098640822258
0.395,0.359724897968209,0.0514479300109017
0.4,0.363169072664697,0.0520854881692788
0.405,0.366573421779823,0.0527225322649155
0.41,0.369937571988344,0.0533590560104436
0.415,0.373261154373279,0.0539950531236308
0.42,0.376543804466366,0.0546305173274424
0.425,0.379785162288031,0.0552654423501032
0.43,0.38298487238686,0.0558998219251595
0.435,0.386142583878586,0.0565336497915412
0.44,0.389257950484557,0.0571669196936229
0.445,0.39233063056972,0.0577996253812865
0.45,0.395360287180076,0.0584317606099822
0.455,0.398346588079637,0.0590633191407906
0.46,0.401289205786858,0.0596942947404839
0.465,0.404187817610545,0.0603246811815876
0.47,0.407042105685249,0.0609544722424421
0.475,0.409851757006117,0.061583661707264
0.48,0.41261646346322,0.0622122433662071
0.485,0.415335921875339,0.0628402110154243
0.49,0.418009834023214,0.0634675584571283
0.495,0.420637906682245,0.0640942794996533
0.5,0.423219851654651,0.0647203679575155
0.505,0.425755385801068,0.0653458176514747
0.51,0.428244231071605,0.0659706224085948
0.515,0.430686114536332,0.0665947760623052
0.52,0.433080768415208,0.0672182724524612
0.525,0.43542793010745,0.0678411054254053
0.53,0.43772734222033,0.0684632688340273
0.535,0.439978752597396,0.0690847565378257
0.54,0.442181914346131,0.0697055624029677
0.545,0.444336585865019,0.0703256803023501
0.55,0.44644253087005,0.0709451041156595
0.555,0.44849951842062,0.071563827729433
0.56,0.450507322944866,0.0721818450371183
0.565,0.452465724264395,0.072799149939134
0.57,0.454374507618432,0.0734157363429301
0.575,0.456233463687374,0.0740315981630476
0.58,0.458042388615739,0.074646729321179
0.585,0.459801084034524,0.0752611237462281
0.59,0.461509357082957,0.0758747753743699
0.595,0.463167020429648,0.0764876781491107
0.6,0.464773892293131,0.0770998260213475
0.605,0.466329796461798,0.077711212949428
0.61,0.467834562313225,0.0783218328992099
0.615,0.469288024832877,0.0789316798441208
0.62,0.470690024632211,0.0795407477652178
0.625,0.472040407966149,0.0801490306512462
