time,refpitch,refyaw,mespitch,mesyaw,estpitch,estyaw,epsilonpitch,epsilonyaw,errorpitch,erroryaw,norm,costfunction
0,0,0,0.0175815224116328,0.0128969625669916,0,0,-0.0175815224116328,-0.0128969625669916,0.0175815224116328,0.0128969625669916,0.0218046227613579,0.000237720786882564
0.045003750312526,0.00242024347210615,-0.00060628271944291,-1.39888312115697,0.214543232685827,-0.000129870306484801,6.22086527057358e-05,1.40130336462908,-0.21514951540527,-1.39875325085049,0.214481024033122,1.41772368030583,1.00125638321756
0.0900075006250521,0.00962247857792051,-0.00241782993182752,-5.01492831824648,-0.0630982159827717,-0.0016246296558693,-0.000257816101585658,5.02455079682441,0.0606803860509442,-5.01330368859062,-0.0628403998811861,5.0249171952501,12.5685813949468
0.135011250937578,0.021518962351687,-0.00542369021823765,-9.8226059765249,0.277765786907466,-0.0104950199768348,-0.00282475593556428,9.84412493887658,-0.283189477125704,-9.81211095654806,0.280590542843031,9.84819740318839,48.1781262381717
0.180015001250104,0.0380219518276494,-0.00961291215975713,-15.2273280813277,0.182570135263172,-0.0511022730475669,-0.0105824537415115,15.2653500331553,-0.192183047422929,-15.1762258082801,0.193152589004683,15.2665597289786,115.177568853273
0.22501875156263,0.0590437040400517,-0.0149745443374698,-20.7545694682131,0.213716380342761,-0.184635686736751,-0.0319154321116019,20.8136131722531,-0.22869092468023,-20.5699337814763,0.245631812454362,20.8148695125196,211.591255380805
0.270022501875156,0.0844964760231378,-0.0214976353324594,-25.3157270788174,0.50832196623222,-0.577977570645574,-0.0871468177914065,25.4002235548405,-0.52981960156468,-24.7377495081718,0.595468784023627,25.4057486692693,306.1554169009
0.315026252187682,0.114292524811152,-0.0291712337258098,-29.5306339965874,1.13779227775597,-1.77688440181909,-0.197419701357456,29.6449265213986,-1.16696351148178,-27.7537495947683,1.33521197911343,29.667886212136,386.026703799135
0.360030002500208,0.148344107438337,-0.0379843880986049,-32.9402938186145,1.62738257497481,-5.67747112502728,-0.368846024153082,33.0886379260529,-1.66536696307342,-27.2628226935873,1.99622859912789,33.1305207765155,373.623214920977
0.405033752812734,0.186563480938937,-0.0479261470319284,-35.3824084046161,2.43255805534583,-17.4265168806515,-0.56311587898383,35.568971885555,-2.48048420237776,-17.9558915239646,2.99567393432966,35.6553581229196,165.694051370603
0.45003750312526,0.228862902347197,-0.0589855591068641,-36.9548990887311,3.32861723233062,-31.7162228355295,-0.557443117857458,37.1837619910783,-3.38760279143749,-5.23867625320162,3.88606035018808,37.3377558040345,21.2725969655812
0.495041253437786,0.275154628697361,-0.071151672904496,-38.0242122719111,4.17861033155814,-35.5628076671571,-0.324840601450708,38.2993669006085,-4.24976200446263,-2.461404604754,4.50345093300884,38.5344259342474,13.1697914671612
0.540045003750313,0.325350917023671,-0.0844135370059078,-37.3256539776559,5.03765107833753,-34.9059752316016,0.644670829175193,37.6510048946796,-5.12206461534344,-2.41967874605425,4.39298024916234,37.997811983099,12.5765603518185
0.585048754062839,0.379364024360372,-0.0987601999921833,-33.586736191621,5.71206950619737,-31.537187081973,2.06344967744025,33.9661002159814,-5.81082970618955,-2.04954910964803,3.64861982875712,34.4595662444614,8.75653910382933
0.630052504375365,0.437106207741708,-0.114180710444406,-28.7126399456923,7.11137176359444,-26.5900252952064,3.04831591205477,29.149746153434,-7.22555247403885,-2.12261465048591,4.06305585153967,30.0319215063693,10.5069579035941
0.675056254687891,0.498489724201923,-0.130664116943661,-23.3017051552153,8.51044468844781,-20.2751582796639,3.70284334373798,23.8001948794172,-8.64110880539148,-3.02654687555139,4.80760134470983,25.3203087991606,16.1365083397828
0.720060005000417,0.56342683077526,-0.14819946807103,-17.1006464117415,9.24449216519706,-14.0398387764459,3.95289393617356,17.6640732425167,-9.39269163326809,-3.06080763529561,5.29159822902351,20.0060525750249,18.6847775988443
0.765063755312943,0.631829784495964,-0.166775812407599,-11.5167217092731,10.2289078793663,-8.56114771213646,3.9270313748785,12.148551493769,-10.3956836917739,-2.9555739971366,6.30187650448782,15.9892946316018,24.2245325651828
0.810067505625469,0.703610842398278,-0.186382198534451,-6.9191820854903,10.9535548701955,-4.17195354168279,3.89602549040418,7.62279292788858,-11.13993706873,-2.74722854380751,7.05752937979133,13.4983395244279,28.6779928092643
0.855071255937995,0.778682261516447,-0.207007675032669,-3.44712048179794,11.3592010391866,-1.06255439367792,3.82471613749426,4.22580274331439,-11.5662087142192,-2.38456608812002,7.53448490169232,12.3139998719459,31.2273090812208
0.900075006250521,0.856956298884714,-0.228641290483337,-0.598218774876286,11.5677546063913,1.13285139859923,3.86889286495579,1.455175073761,-11.7963958968747,-1.73107017347551,7.69886174143553,11.8858104751463,31.1345380296181
0.945078756563047,0.938345211537323,-0.25127209346754,1.76145610534683,11.3917971173738,2.5886869273804,3.91838410758149,-0.823110893809504,-11.6430692108413,-0.827230822033572,7.4734130097923,11.6721280061499,28.2681064239276
0.990082506875573,1.02276125650852,-0.274889132566361,3.31129477473052,11.5760984749611,3.74953407406433,4.31725120496299,-2.288533518222,-11.8509876075275,-0.438239299333806,7.2588472699981,12.0699334272313,26.4414586863197
1.0350862571881,1.11011669083254,-0.299481456360884,4.17259777991573,10.9181242105857,4.54238224079039,4.54512230181153,-3.06248108908319,-11.2176056669466,-0.369784460874657,6.37300190877421,11.628132580948,20.375946938372
1.08009000750063,1.20032377154364,-0.325038113432193,4.96753423151993,10.4444111517288,5.31926827509283,5.02793195236079,-3.76721045997629,-10.769449265161,-0.351734043572897,5.41647919936805,11.40933442952,14.7309818772974
1.12509375781315,1.29329475567606,-0.351548152361371,5.24159018362791,9.65396722696418,6.13163804888934,5.72259587972777,-3.94829542795186,-10.0055153793256,-0.890047865261433,3.93137134723641,10.7563643854374,8.12393293616393
1.17009750812568,1.38894190026403,-0.379000621729503,5.32485356234925,8.83960770739267,6.57141536467408,6.1385244918471,-3.93591166208522,-9.21860832912217,-1.24656180232483,2.70108321554557,10.0236789721888,4.42488343215866
1.2151012584382,1.48717746234182,-0.407384570117672,5.31617964747877,7.93155412507507,7.00954750185708,6.65863482153603,-3.82900218513695,-8.33893869519274,-1.69336785437832,1.27291930353905,9.17600982431723,2.24390912178209
1.26010500875073,1.58791369894365,-0.436689046106962,5.00021204654705,6.79187048094897,7.38744392955539,7.36876404834878,-3.4122983476034,-7.22855952705593,-2.38723188300834,-0.576893567399813,7.99348815281839,3.01584112567941
1.30510875906326,1.69106286710377,-0.466903098278457,4.97341382549821,5.80657259487648,7.08805038562627,7.35453671706039,-3.28235095839444,-6.27347569315494,-2.11463656012807,-1.54796412218391,7.08027718996077,3.43394035249944
1.35011250937578,1.79653722385643,-0.49801577521324,4.56810893904405,4.71245050829688,6.58624870265495,7.15809937461545,-2.77157171518762,-5.21046628351012,-2.0181397636109,-2.44564886631857,5.90174284970328,5.02704324139638
1.39511625968831,1.90424902623588,-0.530016125492396,4.38667538826766,3.75831820288108,5.89639124136945,6.76291105389325,-2.48242636203178,-4.28833432837347,-1.5097158531018,-3.00459285101217,4.95502290154311,5.65341007873017
1.44012001000083,2.01411053127635,-0.562893197697009,4.30126646871899,2.50548717148452,5.18200044257053,6.34900678071089,-2.28715593744264,-3.06838036918153,-0.880733973851537,-3.84351960922637,3.82701455081604,7.77416765960197
1.48512376031336,2.12603399601208,-0.596636040408161,4.33335472210867,1.72323641548425,4.1216638353992,5.74682009861885,-2.20732072609658,-2.31987245589241,0.211690886709463,-4.0235836831346,3.20219815118675,8.11701934335142
1.53012751062589,2.23993167747733,-0.631233702206938,3.9805611544462,0.497438134978977,3.15201915279157,5.2902386683291,-1.74062947696887,-1.12867183718592,0.828542001654635,-4.79280053335012,2.0745339457694,11.8287094004935
1.57513126093841,2.35571583270634,-0.666675231674422,3.98648582268188,-0.27462062586166,2.13422026362155,4.8227860091948,-1.63076998997554,-0.392054605812762,1.85226555906033,-5.09740663505646,1.67723509805388,14.7072210521993
1.62013501125094,2.47329871873334,-0.702949677391698,4.13054790119596,-1.2247561999953,1.15545320153098,4.34151410352697,-1.65724918246262,0.521806522603601,2.97509469966498,-5.56627030352227,1.73745702099496,19.9172767819243
1.66513876156346,2.59259259259259,-0.740046087939849,4.00749248573997,-1.98462452500467,0.228324567800359,3.85243652964419,-1.41489989314738,1.24457843706482,3.77916791793961,-5.83706105464886,1.88438775034099,24.1766959538412
1.71014251187599,2.71350971131833,-0.77795351189996,3.99012369568076,-2.80307147140943,-0.586247536506739,3.57751699925472,-1.27661398436243,2.02511795950947,4.57637123218749,-6.38058847066415,2.3939185481126,30.8275414433828
1.75514626218852,2.8359623319448,-0.816660997853114,4.1503338393427,-3.64372783991862,-1.24080650055532,3.13841944770886,-1.3143715073979,2.82706684206551,5.39114033989802,-6.78214728762748,3.11767211056033,37.5309579977743
1.80015001250104,2.95986271150625,-0.856157594380394,4.45735096485465,-4.38046089946066,-1.78035872046092,2.95692975960909,-1.4974882533484,3.52430330508027,6.23770968531557,-7.33739065906975,3.82925382484841,46.3731619010418
1.84515376281357,3.08512310703691,-0.896432350062885,4.70653423614768,-4.67414434539657,-2.26446728303574,2.67414527202625,-1.62141112911077,3.77771199533368,6.97100151918342,-7.34828961742283,4.11097092780918,51.2961112409909
1.89015751312609,3.21165577557104,-0.937474313481672,4.58888832400893,-5.32452186070112,-2.51610935524862,2.24955320103335,-1.37723254843789,4.38704754721945,7.10499767925755,-7.57407506173447,4.59814698264865,53.9238025315216
1.93516126343862,3.33937297414288,-0.979272533217836,4.67535185606286,-5.80877256671463,-2.67822143994138,2.00501054686923,-1.33597888191998,4.8295000334968,7.35357329600424,-7.81378311358386,5.01087917899462,57.5651233829175
1.98016501375115,3.46818695978667,-1.02181605785246,4.96772196311986,-6.20062178370348,-2.7742607805258,1.6123092810911,-1.49953500333319,5.17880572585102,7.74198274364566,-7.81293106479459,5.39153354550714,60.4900943130698
2.02516876406367,3.59800998953665,-1.06509393596663,4.8293066562362,-6.58377497872145,-2.76864876250338,1.31333069471325,-1.23129666669955,5.51868104275482,7.59795541873958,-7.89710567343471,5.65437281518356,60.0466022812744
2.0701725143762,3.72875432042707,-1.10909521614144,5.17981999713745,-6.55333208352488,-2.63816544547064,0.915224696199998,-1.45106567671038,5.44423686738344,7.81798544260809,-7.46855677972487,5.63429735337992,58.4501183764032
2.11517626468872,3.86033220949218,-1.15380894695795,5.27707545372976,-6.76067484341431,-2.532417491898,0.583180605071923,-1.41674324423758,5.60686589645636,7.80949294562776,-7.34385544848623,5.78308798142811,57.4601964580353
2.16018001500125,3.99265591376621,-1.19922417699727,5.24777454386514,-7.09550182733453,-2.22816009661207,0.165083098143469,-1.25511863009893,5.89627765033727,7.47593464047721,-7.260584925478,6.02838393812871,54.3028461043827
2.20518376531378,4.12563769028342,-1.24532995484046,5.56349828630429,-7.04599128373601,-1.9389448884564,-0.179006920849653,-1.43786059602087,5.80066132889555,7.50244317476068,-6.86698436288636,5.97621242478326,51.7210639153194
2.2501875156263,4.25918979607803,-1.29211532906862,5.68030012459184,-7.39362257558793,-1.63952863751096,-0.573447996239137,-1.4211103285138,6.10150724651931,7.31982876210279,-6.8201745793488,6.26481805363382,50.0473371996514
2.29519126593883,4.39322448818431,-1.33956934826283,5.79061137835586,-7.2698424784362,-1.26324427125813,-0.876771073049037,-1.39738689017154,5.93027313017337,7.05385564961399,-6.39307140538716,6.0926865600718,45.3141207599851
2.34019501625135,4.52765402363649,-1.38768106100417,6.01550120241408,-7.0660763069972,-0.922945221621124,-1.22036454358556,-1.48784717877759,5.67839524599303,6.93844642403521,-5.84571176341164,5.87008192422497,41.1571924000481
2.38519876656388,4.66239065946882,-1.43643951587373,5.94770230521211,-7.01162721341376,-0.534549902488629,-1.48047632192471,-1.28531164574329,5.57518769754004,6.48225220770073,-5.53115089148906,5.72142848329726,36.3066119343306
2.43020251687641,4.79734665271554,-1.48583376145259,6.40502269365334,-7.0118140666441,-0.131856501901232,-1.74195275522714,-1.6076760409378,5.52598030519151,6.53687919555457,-5.26986131141696,5.75509170960549,35.2511139294217
