data1,data2,data3,data4
0,4.27721330099241e-05,-1.02629538165782e-05,1.53787079751078e-05
0.045003750312526,4.2787704553175e-05,-1.02473863485628e-05,1.53942686613661e-05
0.0900075006250521,4.32311613115878e-05,-9.80404837633313e-06,1.58374107708557e-05
0.135011250937578,4.6001325957938e-05,-7.03459015832412e-06,1.86056810522084e-05
0.180015001250104,5.42914053327576e-05,1.25390894742594e-06,2.68911585337919e-05
0.22501875156263,7.14294471014315e-05,1.83909719551711e-05,4.40242622155562e-05
0.270022501875156,9.94760350204484e-05,4.64417975034948e-05,7.20744506583386e-05
0.315026252187682,0.000138096478914565,8.50784344417196e-05,0.000110720591716643
0.360030002500208,0.000182811823587793,0.00012982528893382,0.000155491276117335
0.405033752812734,0.000219908608339529,0.000166957403182729,0.000192652424785038
0.45003750312526,0.000233261178233414,0.000180326084054068,0.00020603497352551
0.495041253437786,0.000232761613829353,0.000179825841722723,0.000205534137758606
0.540045003750313,0.000211820389789561,0.000159166006245017,0.000185162192463765
0.585048754062839,0.000215938444429559,0.000163323650056004,0.000189359002075339
0.630052504375365,0.000222857322067873,0.000170304059825691,0.000196400161090002
0.675056254687891,0.000232928710249485,0.000180455020085578,0.000206629418157332
0.720060005000417,0.000246040082507414,0.000193657334242791,0.000219920856053384
0.765063755312943,0.000264313166641348,0.000212039074096001,0.000238408519416068
0.810067505625469,0.000289628282913957,0.000237484481261681,0.000263980241047073
0.855071255937995,0.00032224785613574,0.000270252260475935,0.000296890946795158
0.900075006250521,0.000363682099692584,0.000311854518348883,0.000338654389175206
0.945078756563047,0.000409428580423272,0.000357770299961316,0.000384731863026251
0.990082506875573,0.000457382518447017,0.0004058889656635,0.000433007250396704
1.0350862571881,0.000504464094526939,0.00045312403687784,0.000480387956076577
1.08009000750063,0.000545745754022763,0.000494535028127896,0.000521921396368919
1.12509375781315,0.000578440977540177,0.000527330015870854,0.000554810708398395
1.17009750812568,0.000598134321750717,0.000547082350302478,0.000574618761842248
1.2151012584382,0.000602711217765282,0.00055167287668264,0.000579222159177663
1.26010500875073,0.000589706809293683,0.000538629866690289,0.000566142705914883
1.30510875906326,0.000563530641074978,0.0005123761913925,0.000539815877760907
