data1,data2,data3,data4,data5
0,0.0752085950784656,-0.265220086627594,0.321194040197959,-0.456976198342192
0.0100016669444907,0.0754917987846183,-0.264916042787907,0.321194040197959,-0.456976198342192
0.0200033338889815,0.0809119086801518,-0.26165441434667,0.323671195702091,-0.454660630604873
0.0300050008334722,0.0771337962551662,-0.243913175369648,0.323752327703062,-0.45351694076735
0.040006667777963,0.0682479993743638,-0.252766258917385,0.314794114889196,-0.426119322324247
0.0500083347224537,0.0793006780147697,-0.2418654115224,0.32566212159728,-0.41523123350488
0.0600100016669445,0.0849391752352639,-0.236267482606295,0.331183961076776,-0.40978336722683
0.0700116686114352,0.0844928741343837,-0.236720598739151,0.330726475542231,-0.410242792578203
0.080013335555926,0.0778846048772613,-0.243443907424088,0.323924898097983,-0.41708496225849
0.0900150025004167,0.065803800071606,-0.255878696843443,0.311203789324002,-0.430023193419958
0.100016669444907,0.0495150233186105,-0.272871516789797,0.293601140000296,-0.448139212958418
0.110018336389398,0.0307593023167437,-0.292758483127129,0.272695245370688,-0.469946738683052
0.120020003333889,0.0117093302749932,-0.313373759620315,0.250627204503705,-0.493343663926754
0.13002167027838,-0.00525999900712221,-0.332230151403708,0.229970163164942,-0.5156952705609
0.14002333722287,-0.0181061841914014,-0.347034156546494,0.213247409486488,-0.534273743122175
0.150025004167361,-0.0258051890610295,-0.356426252591126,0.20215743291175,-0.547047997260286
0.160026671111852,-0.0288233029521601,-0.3605613128985,0.196886588465175,-0.553467287364755
0.170028338056343,-0.0291578689001734,-0.361216356226585,0.195905363505185,-0.554780865851933
0.180030005000833,-0.0301208813372389,-0.36153157832145,0.196236110637089,-0.553799112903458
0.190031671945324,-0.0361986192266365,-0.365758959804055,0.193808665282827,-0.55445160149876
0.200033338889815,-0.053112968066561,-0.37922675439613,0.183605417948517,-0.561521339801401
0.210035005834306,-0.0879111007283028,-0.408373691247455,0.159681981271047,-0.580558130437558
0.220036672778796,-0.148563460335872,-0.46034234561955,0.115562437835457,-0.617505114266909
0.230038339723287,-0.241514955160219,-0.540826286525997,0.0461776104034625,-0.676949704593579
0.240040006667778,-0.362929583093167,-0.646815476425458,-0.0459297926477523,-0.756695880892982
0.250041673612269,-0.479795828978619,-0.750683244195384,-0.137204170307361,-0.836352752254453
0.260043340556759,-0.529545965819826,-0.796548083671391,-0.178521881106404,-0.872975476033159
0.27004500750125,-0.500541348704155,-0.767827478339626,-0.150877563829245,-0.847158400291706
0.280046674445741,-0.460434611742562,-0.727029576974056,-0.109854324743095,-0.806833752864551
0.290048341390232,-0.443280916267252,-0.70963226037811,-0.0921312425657332,-0.788813318479959
0.300050008334722,-0.438298179918101,-0.70463086940753,-0.0870896255881861,-0.783701411068605
0.310051675279213,-0.434366418784105,-0.700692212467278,-0.0831442556739533,-0.779742682452438
0.320053342223704,-0.430973116209591,-0.697286704549519,-0.0797300666223303,-0.776322709527466
0.330055009168195,-0.430457179615464,-0.696768349528773,-0.0792096919294274,-0.775800869184456
0.340056676112685,-0.433541406367383,-0.699872153587835,-0.0823314277368564,-0.778938973365202
0.350058343057176,-0.440098082948507,-0.70647934893751,-0.0889845817813803,-0.785634047935982
